region,hazard,rp,c,dc0,dc_post_reco
ARMM,EQ,1,15992.621000000005,3379.9370876430107,3033.1631836886754
ARMM,EQ,1,19181.266000000003,2828.6082980064857,1455.9236069226267
ARMM,EQ,1,19186.674000000006,2834.0162980064893,752.5269487241466
ARMM,EQ,1,18631.195000000003,4403.888292602902,3952.0593099310213
ARMM,EQ,1,25125.63700000001,11454.22708494352,10279.049281324924
ARMM,EQ,1,25898.225,9545.567298006485,0.8152123812620181
ARMM,EQ,1,23429.66600000001,7077.008298006494,3137.0077337599027
ARMM,EQ,1,30167.17800000001,13814.520298006491,838.9321156586691
ARMM,EQ,1,24813.22700000001,8820.195168973652,7926.712122890887
ARMM,EQ,1,26562.42000000001,10209.762298006488,1.1224719323337755
ARMM,EQ,1,23504.504000000008,7151.846298006497,1524.7473984158485
ARMM,EQ,1,29609.715000000004,13257.057298006484,0.3816779984284948
ARMM,EQ,1,25743.31600000001,9496.85213486078,8522.520175256537
ARMM,EQ,1,23269.025,10274.038062660391,9219.944984599975
ARMM,EQ,1,25064.193000000007,8711.535298006485,1064.980455184268
ARMM,EQ,1,22448.30100000001,8706.339387034943,7813.088648898012
ARMM,EQ,1,17918.141000000003,7531.565862223107,6758.844231846963
ARMM,EQ,1,21455.77700000001,5103.119298006488,2924.7842165934626
ARMM,EQ,1,25770.037,9417.379298006485,2705.681082250009
ARMM,EQ,1,49444.89500000001,27142.21750000001,0.024685355357747157
ARMM,EQ,1,10598.16799999999,1393.3299967769449,1250.3745638925654
ARMM,EQ,1,14621.491999999995,1293.2131841190014,1160.529718816165
ARMM,EQ,1,11548.568,1760.2169744178714,1579.6220422311785
ARMM,EQ,1,10558.955999999998,1533.9476463852307,1376.5668320996579
ARMM,EQ,1,22763.424,6410.7662980064815,1704.478054819022
ARMM,EQ,1,15185.084000000004,2360.0229935827065,2117.889969894571
ARMM,EQ,1,18322.338,2652.966633938652,2380.778255026237
ARMM,EQ,1,20666.708999999995,4314.051298006479,2669.576815127772
ARMM,EQ,1,9800.340799999984,781.5285590245887,701.3406203791873
ARMM,EQ,1,15160.353999999996,1417.8598283659173,1272.3884215178898
ARMM,EQ,1,11455.413999999982,1634.0942305089332,1466.434298871043
ARMM,EQ,1,11053.685,1461.2002820144626,1311.2844365077995
ARMM,EQ,1,51411.79300000001,29109.115500000014,0.050431095320457336
ARMM,EQ,1,50866.14100000002,34513.4832980065,697.2805238724711
ARMM,EQ,1,8716.087899999953,1096.0442820559765,983.584049944478
ARMM,EQ,1,25061.65600000001,8708.998298006492,7.412374032049877
ARMM,EQ,1,17208.306999999993,1862.2088446367575,1671.147501986071
ARMM,EQ,1,28816.59600000001,12463.938298006497,1105.9305533247036
ARMM,EQ,1,20055.463000000003,3702.8052980064863,1966.471572781273
ARMM,EQ,1,12789.575999999995,1929.3648657207,1731.4145308415061
ARMM,EQ,1,22885.951,6533.29329800648,204.40397654902594
ARMM,EQ,1,47320.05500000002,30967.397298006494,565.5595957718282
ARMM,EQ,1,21476.264,5123.606298006478,3525.1457028381365
ARMM,EQ,1,64701.93400000001,48349.27629800649,562.2097276986692
ARMM,EQ,1,44415.75400000002,28063.096298006494,757.7332237722668
ARMM,EQ,1,24704.48999999999,8351.832298006473,0.029459839842915326
ARMM,EQ,1,15248.326999999983,3197.7184391960554,2869.6334883241248
ARMM,EQ,1,40208.29700000001,23855.63929800649,957.0468616137144
ARMM,EQ,1,18335.748000000003,2555.92072945588,2293.689040945575
ARMM,EQ,1,17636.270999999993,3183.5567427177502,2856.9261428427476
ARMM,EQ,1,14508.187999999978,1529.3397526621673,1372.425150969442
ARMM,EQ,1,13786.458000000004,3918.1931093142953,3516.1953544059643
ARMM,EQ,1,74818.66400000003,52515.986500000006,0.03379712300186183
ARMM,EQ,1,27118.78700000001,10766.12929800649,979.3874594610093
ARMM,EQ,1,26917.18800000001,11441.53719275921,10270.812763935646
ARMM,EQ,1,13192.922999999966,1494.9606168925934,1341.5707991360453
ARMM,EQ,1,12857.71299999999,2300.0372585350124,2064.0546134931246
ARMM,EQ,1,13553.721000000001,1243.914330255402,1116.2897039143352
ARMM,EQ,1,22531.13700000001,6178.479298006491,4357.269231487393
ARMM,EQ,1,18147.752000000004,3161.443085874849,2837.0861725387003
ARMM,EQ,1,20541.042999999994,4188.385298006477,21.66831878471281
ARMM,EQ,1,22356.666000000005,6004.008298006487,3.761790190327476
ARMM,EQ,1,19863.234000000004,3510.576298006487,802.2355970569774
ARMM,EQ,1,13408.593999999996,2039.3458181363146,1830.112377592023
ARMM,EQ,1,60033.555,37730.8775,0.024892326532398368
ARMM,EQ,1,20445.604,4092.946298006482,3073.8948240641607
ARMM,EQ,1,22661.27,6308.612298006483,3.645982461569084
ARMM,EQ,1,16585.99599999998,2494.352983737948,2238.4299136831023
ARMM,EQ,1,33730.594,17377.936298006483,7162.548260226697
ARMM,EQ,1,24957.183999999987,8604.526298006465,1476.1239933086672
ARMM,EQ,1,15564.939000000002,2629.4967976341627,2359.7163708668445
ARMM,EQ,1,35220.828000000016,18868.17029800649,717.4743114292662
ARMM,EQ,1,36785.434,14482.7565,0.014190267671883226
ARMM,EQ,1,23209.229,6856.571298006482,1419.7036951815685
ARMM,EQ,1,20278.120999999992,4168.223129355406,3741.3001130735356
ARMM,EQ,1,55789.80500000002,33487.12750000002,0.025565001785050414
ARMM,EQ,1,18798.20099999997,2445.5432980064543,1524.0828130163056
ARMM,EQ,1,14715.936999999969,1780.090765018812,1597.4465073757608
ARMM,EQ,1,14799.187999999993,2330.3273149452107,2091.235682196936
ARMM,EQ,1,37426.473,15123.795499999995,0.2543850937820996
ARMM,EQ,1,23142.533000000003,6789.8752980064855,2.405715060226212
ARMM,EQ,1,28677.713000000003,12325.055298006488,841.1591362540903
ARMM,EQ,1,25910.38499999997,9557.727298006454,6272.412397955195
ARMM,EQ,1,18787.754,3017.5964159281816,2707.996220611717
ARMM,EQ,1,24263.91000000001,7911.252298006493,976.5298380855667
ARMM,EQ,1,24451.799000000006,8099.141298006485,10.631632767715297
ARMM,EQ,1,18114.723000000005,1762.065298006488,1516.8862398646822
ARMM,EQ,1,32131.41000000001,15778.752298006486,0.05463872269068951
ARMM,EQ,1,134296.95000000007,111994.27250000004,401.48534377393685
ARMM,EQ,1,20702.498000000003,4349.840298006487,364.9549466517195
ARMM,EQ,1,7930.553200000002,1756.3958362045155,1576.1935942052382
ARMM,EQ,1,90708.117,68405.43950000001,318.2008336910775
ARMM,EQ,1,17586.366999999955,1381.8775726295194,1240.084178095764
ARMM,EQ,1,28662.040999999994,12309.383298006476,1.2251704143699913
ARMM,EQ,1,17772.902000000002,5035.716383892042,4519.063267467678
ARMM,EQ,1,27839.97300000001,11487.315298006492,3338.0066700235852
ARMM,EQ,1,26871.92400000001,10519.266298006489,3545.4705730201813
ARMM,EQ,1,49882.09400000001,33529.43629800649,769.5210132361109
ARMM,EQ,1,21726.697000000004,6261.207991925107,5618.8222070630445
ARMM,EQ,1,30318.956999999995,13966.299298006477,1800.6790401749618
ARMM,EQ,1,34151.09400000001,17798.436298006494,2048.8405874643804
ARMM,EQ,1,25571.613,9218.95529800648,2536.538812719642
ARMM,EQ,1,23973.51,7620.852298006484,5410.621561792934
ARMM,EQ,1,19573.518000000007,5695.609388780252,5111.252741916266
ARMM,EQ,1,19062.975,7980.038326349435,7161.304435044032
ARMM,EQ,1,35838.570000000014,19485.912298006493,1812.4361070302273
ARMM,EQ,1,17307.616999999973,5208.508209925709,4674.114041882784
ARMM,EQ,1,15736.224000000006,3914.790233054465,3513.141605557295
ARMM,EQ,1,17366.111000000004,4552.4067098535625,4085.340073336756
ARMM,EQ,1,14182.146999999983,1536.5998423719254,1378.9422732708822
ARMM,EQ,1,12826.452999999989,2081.74397484282,1868.1570690273081
ARMM,EQ,1,14765.152999999993,1384.1881565475228,1242.1686447251916
ARMM,EQ,1,23389.145999999993,7036.488298006476,1196.8586467309565
ARMM,EQ,1,35858.33600000002,19505.678298006493,0.09452426043471013
ARMM,EQ,1,46382.543,30029.88529800648,437.8412207069725
ARMM,EQ,1,15881.065999999995,3572.844659152549,3206.276066283169
ARMM,EQ,1,13400.981999999976,2191.9480862833834,1967.0511864769373
ARMM,EQ,1,21430.41999999999,5077.7622980064725,2759.7504693934557
ARMM,EQ,1,13444.687999999993,1730.8684565834976,1553.2814786522113
ARMM,EQ,1,13094.001,5945.024032314898,5335.07800689174
ARMM,EQ,1,14268.827,5504.766048977439,4939.98803472335
ARMM,EQ,1,11260.017999999987,1694.7700931658026,1520.886308099704
ARMM,EQ,1,16027.393999999973,1074.3349096466811,964.1000459988396
ARMM,EQ,1,11051.644999999993,1561.1063932074012,1400.937481352106
ARMM,EQ,1,14559.228999999996,1190.5711111445946,1068.417306468539
ARMM,EQ,1,8990.623999999994,1472.1155555061216,1321.0782025025972
ARMM,EQ,1,12012.709999999985,1522.5798429118006,1366.3624143588154
ARMM,EQ,1,15586.929999999997,1894.508950056373,1700.1355701012296
ARMM,EQ,1,9788.179699999982,1091.118076498855,979.1670751528096
ARMM,EQ,1,12774.216999999995,1068.514046931844,958.8843618202446
ARMM,EQ,1,12644.278999999986,1524.82843882451,1368.379612936677
ARMM,EQ,1,23336.55500000001,6983.897298006489,12.506721289329484
ARMM,EQ,1,16311.591999999999,3725.182122688531,3342.9865661354024
ARMM,EQ,1,19712.00999999999,3359.3522980064736,2274.131495507666
ARMM,EQ,1,17568.037000000008,1687.2048963598152,1514.101488364264
ARMM,EQ,1,20606.816000000006,4254.1582980064895,2530.557918608993
ARMM,EQ,1,13214.797000000002,2517.5522412076198,2259.257072849515
ARMM,EQ,1,12104.216999999995,2524.739139101188,2265.704521835389
ARMM,EQ,1,22962.738,6610.080298006479,1211.3944892503087
ARMM,EQ,1,16106.727999999968,2014.34047183676,1807.6615050222995
ARMM,EQ,1,16555.894999999968,2215.128502824328,1987.8481628966745
ARMM,EQ,1,18288.572,2406.158086841643,2159.288781681407
ARMM,EQ,1,8568.935499999954,737.4520343400579,661.7829322490172
ARMM,EQ,1,16810.610999999994,3964.3081599699663,3557.5742297791435
ARMM,EQ,1,11091.881999999972,2182.006474547165,1958.130717782342
ARMM,EQ,1,49855.43800000002,27552.76050000001,0.28221998436574625
ARMM,EQ,1,20505.348000000005,4152.690298006488,3193.512373748171
ARMM,EQ,1,28951.953000000016,12599.295298006491,751.2621507621159
ARMM,EQ,1,12049.508999999998,1113.240555909156,999.0245916463068
ARMM,EQ,1,16856.727000000006,2571.894523344542,2308.0239596942283
ARMM,EQ,1,19373.127000000004,3020.469298006487,1737.6564611607114
ARMM,EQ,1,105133.33000000005,82830.65250000003,458.54358813351456
ARMM,EQ,1,13634.646000000004,1272.619257673979,1142.0513989275842
ARMM,EQ,1,24918.659999999996,8566.002298006475,677.7231341910878
ARMM,EQ,1,18729.967000000008,3341.06180549284,2998.2764175992997
ARMM,EQ,1,13576.859000000002,1288.6310381574103,1156.4204069322616
ARMM,EQ,1,14033.274,2787.4482052923377,2501.461736149197
ARMM,EQ,1,18955.23599999997,2602.5782980064573,854.7130762543272
ARMM,EQ,1,11181.010999999995,2149.1614165769824,1928.6598763113645
ARMM,EQ,1,17008.783000000003,3191.34156891984,2863.9171388166687
ARMM,EQ,1,17551.38699999999,2707.531394115921,2429.7407720114497
ARMM,EQ,1,15564.368000000004,2524.8613290152216,2265.816264772175
ARMM,EQ,1,22710.371000000006,6357.713298006485,21.349045754741105
ARMM,EQ,1,11740.591999999995,2632.006264348513,2361.967640668568
ARMM,EQ,1,26361.360999999986,10008.703298006469,2.216336864872521
ARMM,EQ,1,16111.379999999996,1872.9329699057705,1680.772087548417
ARMM,EQ,1,6650.330099999991,1540.4009080794553,1382.3579573015854
ARMM,EQ,1,9693.97949999999,717.9609107650347,644.2968192560197
ARMM,EQ,1,10046.258999999493,304.6108430776364,273.33286369345313
ARMM,EQ,1,13177.90499999998,2304.474807229944,2068.033588869921
ARMM,EQ,1,8990.5557,1334.4355800370695,1197.5255063682969
ARMM,EQ,1,11478.921000000006,1334.6570146720876,1197.7242223103729
ARMM,EQ,1,44687.477000000006,22384.79950000001,0.02424201796490911
ARMM,EQ,1,23578.145999999964,7225.4882980064485,1.780814288062667
ARMM,EQ,1,39549.38700000002,23196.72929800649,563.5258150233686
ARMM,EQ,1,28105.724999999995,11753.06729800648,729.2622306072171
ARMM,EQ,1,26606.76199999995,10254.104298006434,0.006379440570131485
ARMM,EQ,1,29171.150000000005,12818.492298006491,770.2489617638355
ARMM,EQ,1,22189.18399999998,5836.526298006463,2473.34809250923
ARMM,EQ,1,32774.66799999998,16422.010298006466,0.026425774582259483
ARMM,EQ,1,22573.709,6221.051298006482,1830.8016842310694
ARMM,EQ,1,15189.736000000004,1222.9253303573255,1097.455590556872
ARMM,EQ,1,11665.012,1832.0428432272186,1644.079206502122
ARMM,EQ,1,16427.785000000003,2906.9528375553905,2608.705668078051
ARMM,EQ,1,20086.805000000008,3734.14729800649,2619.325594425968
ARMM,EQ,1,33704.63700000002,17351.979298006496,969.5675196565808
ARMM,EQ,1,13994.423000000004,2399.729143537007,2153.522041732658
ARMM,EQ,1,18832.481999999996,3180.645913416559,2854.3129829791746
ARMM,EQ,1,20922.586000000007,4569.92829800649,2340.5742715779165
ARMM,EQ,1,36197.285,19844.62729800648,667.4309491299418
ARMM,EQ,1,102421.45000000004,80118.7725,485.42649980098116
ARMM,EQ,1,10673.583999999992,3674.001238505387,3297.054823578745
ARMM,EQ,1,11908.278000000002,3334.785864339424,2992.6443738198072
ARMM,EQ,1,11804.090999999993,3940.670855966366,3536.364497397916
ARMM,EQ,1,15229.484000000002,6586.497090486022,5910.737379513275
ARMM,EQ,1,12518.376000000002,4312.330035647992,3869.894723148136
ARMM,EQ,1,16636.926,6510.710400384874,5842.726232480733
ARMM,EQ,1,14537.261,6700.820810289144,6013.33174412347
ARMM,EQ,1,11948.802000000005,5679.328163659213,5096.641933684649
ARMM,EQ,1,13787.192,5247.43324596134,4709.058458130384
ARMM,EQ,1,12124.783999999996,7962.660562054251,7145.707082760337
ARMM,EQ,1,15880.759000000005,5128.876948024451,4602.665768334089
ARMM,EQ,1,14186.205000000005,5985.763940476974,5371.6380925796775
ARMM,EQ,1,13505.641000000005,5846.220024000372,5246.411066457805
ARMM,EQ,1,15279.108999999999,2236.4220758960546,2006.9702269301472
ARMM,EQ,1,13770.786999999998,2029.676872275068,1821.4361262646376
ARMM,EQ,1,13142.553000000005,1925.3253189132336,1727.7912938976224
ARMM,EQ,1,16250.377000000004,2881.151333405789,2585.551720199648
ARMM,EQ,1,21890.262000000006,5537.604298006489,1183.1054018992866
ARMM,EQ,1,19412.305000000004,3059.6472980064864,1641.6862783444476
ARMM,EQ,1,12578.681000000004,2389.308504954649,2144.1708540073623
ARMM,EQ,1,16387.824000000008,3156.2079269973424,2832.3881291265693
ARMM,EQ,1,11977.03,2523.953946269572,2265.0019774448515
ARMM,EQ,1,13188.726000000002,2130.731319290509,1912.1231030105434
ARMM,EQ,1,29827.318000000014,13474.66029800649,3794.25956914364
ARMM,EQ,1,53730.06600000002,37377.4082980065,885.7988914262929
ARMM,EQ,1,22621.09600000001,6268.438298006489,1226.4521275845175
ARMM,EQ,1,25608.424,9255.766298006482,8273.291943467255
ARMM,EQ,1,35156.64100000002,18803.983298006493,0.0185000259909081
ARMM,EQ,1,60266.29299999996,37963.61549999996,0.027435468545834427
ARMM,EQ,1,28534.171999999995,12181.514298006477,0.04285919902904864
ARMM,EQ,1,18637.412000000008,4592.4903007775765,4121.3111784514795
ARMM,EQ,1,38631.17200000001,16328.494500000004,0.4147267227448589
ARMM,EQ,1,37250.664,14947.986500000005,0.511590086588916
ARMM,EQ,1,44691.67600000002,22388.99850000002,0.02148793714672102
ARMM,EQ,1,22956.126999999986,6603.469298006465,0.5592023635677845
ARMM,EQ,1,20516.709000000006,4164.05129800649,3695.895367309781
ARMM,EQ,1,44226.65600000001,27873.99829800649,0.08596888037804376
ARMM,EQ,1,19983.172,8023.851046893229,7200.622069510225
ARMM,EQ,1,24645.082,8292.424298006486,0.6566990120114107
ARMM,EQ,1,28300.912000000004,11948.254298006485,0.028382644914908564
ARMM,EQ,1,36789.191,14486.5135,0.3720765571716071
ARMM,EQ,1,20820.172,4467.514298006485,4272.213925190491
ARMM,EQ,1,27911.643,11558.985298006479,797.9666173914642
ARMM,EQ,1,13944.158,1371.3970364268582,1230.6944247959018
ARMM,EQ,1,16590.979000000007,10871.086754400834,9755.73783035364
ARMM,EQ,1,211381.3,189078.62250000003,189.58096659131462
ARMM,EQ,1,86102.06300000002,63799.385500000026,392.9139974331391
ARMM,EQ,1,30511.76600000001,14159.108298006488,1461.5340105498758
ARMM,EQ,1,15330.052,1375.6967665137272,1234.5525758374706
ARMM,EQ,1,26971.76400000001,11010.113098327207,9899.201405677983
ARMM,EQ,1,17859.766000000003,6817.453859131288,6117.998505834132
ARMM,EQ,1,34371.469,18018.81129800648,6271.2047640305245
ARMM,EQ,1,17539.495999999996,6962.297026753244,6247.979336791634
ARMM,EQ,1,39016.953000000016,22664.2952980065,1234.2735962231532
ARMM,EQ,1,14595.190999999995,3097.028377543957,2779.2773424519787
ARMM,EQ,1,67579.00000000001,45276.32250000001,0.027736812615179005
ARMM,EQ,1,23755.557000000004,7402.899298006487,1646.5294975647107
ARMM,EQ,1,16336.465000000002,1556.90842167778,1397.1731374151136
ARMM,EQ,1,24754.395,8401.737298006483,6.413148473218616
ARMM,EQ,1,17454.510000000002,3650.44930813628,3275.921461923445
ARMM,EQ,1,18915.297,4090.680840043529,3670.986233916316
ARMM,EQ,1,31295.061000000005,14942.403298006488,501.8120353366113
ARMM,EQ,1,28393.093999999994,12264.039431925581,11029.022769742305
ARMM,EQ,1,19042.883000000005,3313.867209126639,2973.871925339725
ARMM,EQ,1,23113.17200000001,6760.514298006488,1.508384352428596
ARMM,EQ,1,35223.776999999995,18871.119298006477,0.040855756211668655
ARMM,EQ,1,31843.846,15491.188298006487,0.03828857553292612
ARMM,EQ,1,34800.58999999998,12497.912499999988,0.27073769260708536
ARMM,EQ,1,18384.785,4582.360651471805,4112.220771698686
ARMM,EQ,1,9446.621099999978,2247.0963899177336,2016.544574772508
ARMM,EQ,1,47806.55900000002,31453.901298006494,424.2887256730597
ARMM,EQ,1,14566.07,1917.154414087947,1720.458085979887
ARMM,EQ,1,21682.989999999987,5330.3322980064695,5048.985030480133
ARMM,EQ,1,27382.74200000001,11030.084298006492,4333.851524914093
ARMM,EQ,1,81271.14799999999,58968.470499999974,444.71587606808015
ARMM,EQ,1,32566.022999999994,16213.365298006476,1270.135729113887
ARMM,EQ,1,41243.66800000001,24891.010298006488,6428.069105732539
ARMM,EQ,1,13373.99699999996,2202.6713494902947,1976.6702261620817
ARMM,EQ,1,70333.82000000004,53981.1622980065,5227.185220293703
ARMM,EQ,1,21945.826000000005,8023.174049709587,7200.013945666212
ARMM,EQ,1,23751.480000000003,7398.822298006486,782.5362553624439
ARMM,EQ,1,17477.163999999993,3767.845818866003,3381.271828451273
ARMM,EQ,1,36872.402,20519.744298006484,769.2362416926912
ARMM,EQ,1,33570.007999999994,17217.350298006477,7393.756535976438
ARMM,EQ,1,23022.026999999995,8075.302042262237,7246.787727363359
ARMM,EQ,1,56594.30499999999,40241.64729800647,422.9624254146192
ARMM,EQ,1,29725.197,13372.539298006484,1176.5768695269207
ARMM,EQ,1,30235.169999999984,13882.512298006472,5064.151777248284
ARMM,EQ,1,42039.10900000001,19736.43150000001,0.3360728243244004
ARMM,EQ,1,36562.859,20210.201298006483,0.05136011921984174
ARMM,EQ,1,25934.28700000001,9581.62929800649,5344.218008575782
ARMM,EQ,1,53600.75400000003,37248.096298006516,1595.7741806213676
ARMM,EQ,1,37472.996000000014,21120.338298006493,1035.1159114876982
ARMM,EQ,1,12163.338999999984,2307.066954870389,2070.3621506871023
ARMM,EQ,1,17132.653999999995,6044.249935568405,5424.123138911403
ARMM,EQ,1,12816.036,3311.5009293336293,2971.7471668449302
ARMM,EQ,1,11478.960999999988,1198.9394997748295,1075.9263372896207
ARMM,EQ,1,29084.395,12731.737298006485,1.4833687599404628
ARMM,EQ,1,15373.591999999993,5142.884659770259,4615.233921855394
ARMM,EQ,1,19824.787000000004,3472.1292980064864,3236.888505136112
ARMM,EQ,1,13585.312999999913,683.4051200345174,613.2700769659315
ARMM,EQ,1,10014.544999999687,391.58364277383896,351.3848884368126
ARMM,EQ,1,11476.86699999993,857.0574694652762,769.1104409143596
ARMM,EQ,1,30319.25,13966.592298006479,0.01429266110626395
ARMM,EQ,1,16477.169999999995,1551.1285664247605,1391.9835697820788
ARMM,EQ,1,13600.352000000004,6164.105087502415,5531.6815973404055
ARMM,EQ,1,26460.74400000001,10108.086298006489,613.1598658048083
ARMM,EQ,1,17018.620999999966,4794.014832656472,4302.146488033285
ARMM,EQ,1,15959.976,3690.728966216026,3312.0666794471736
ARMM,EQ,1,17863.95299999999,2373.055677415481,2129.5801084513673
ARMM,EQ,1,16924.076000000005,3500.7809586977073,3141.6080717254144
ARMM,EQ,1,22248.30499999997,5895.647298006457,5367.645579898471
ARMM,EQ,1,15518.707,4312.465610330807,3870.016388174996
ARMM,EQ,1,26002.756000000005,9650.098298006487,1811.0379900240973
ARMM,EQ,1,20306.58799999999,7602.317148327703,6822.329165929741
ARMM,EQ,1,19416.31999999999,5505.6231508368155,4940.749301817544
ARMM,EQ,1,26583.462999999967,10230.80529800645,883.2152607853067
