district,hazard,rp,hhid,affected_cat,hhwgt,hhsize,pcinc,pov_line,ispoor,has_ew,pcinc_ae,pcwgt,hhsize_ae,pcwgt_ae,pcsoc,v,c,social,quintile,c_5,gamma_SP,k,hh_share,ew_expansion,protection,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min
Ampara,PF,50.0,52107008021,a,12.55063370621088,8,47927.0185546875,43493.30859375,0.0,1,47927.0185546875,100.40506964968704,8,100.40506964968704,0.0,0.15679254183927635,47926.4935821537,0.0,1.0,42705.9521484375,0.0,142166.97187672046,1.0,0,5,0.08585739728450703,0.15679254183927635,22290.720886143918,0.0,0.0,22290.720886143918,0.0,0.0,0.00026598625304648276,7514.516750189647,0.0,7514.516750189647,47926.49358215371,0.0,47926.49358215371,1.8129506460728442,2,0.0
Ampara,PF,50.0,52109020021,a,11.156138792292815,5,61669.388671875,43493.30859375,0.0,1,61669.388671875,55.78069396146407,5,55.78069396146407,0.0,0.08133051315962651,61668.71317116153,0.0,2.0,42705.9521484375,0.0,182931.2673594529,1.0,0,5,0.08585739728450703,0.08133051315962651,14877.89384728514,0.0,0.0,14877.89384728514,0.0,0.0,0.00026598625304648276,5015.548088104388,0.0,5015.548088104388,61668.71317116154,0.0,61668.71317116154,3.8078753393844784,2,0.0
Ampara,PF,50.0,52110032081,a,12.55063370621088,5,61836.837890625,43493.30859375,0.0,0,61836.837890625,62.75316853105439,5,62.75316853105439,0.0,0.091002095060916,61836.16055574275,0.0,2.0,42705.9521484375,0.0,183427.97566910175,1.0,0,5,0.08585739728450703,0.091002095060916,16692.330078670984,0.0,0.0,16692.330078670984,0.0,0.0,0.00026598625304648276,5627.220161095767,0.0,5627.220161095767,61836.160555742754,0.0,61836.160555742754,3.3673513601596743,2,0.0
Ampara,PF,50.0,52111036081,a,12.55063370621088,5,58898.07421875,43493.30859375,0.0,1,58898.07421875,62.75316853105439,5,62.75316853105439,0.0,0.09334175178236112,58897.429073856976,0.0,2.0,42705.9521484375,0.0,174710.65619271804,1.0,0,5,0.08585739728450703,0.09334175178236112,16307.79870407412,0.0,0.0,16307.79870407412,0.0,0.0,0.00026598625304648276,5497.589205231179,0.0,5497.589205231179,58897.42907385698,0.0,58897.42907385698,3.2744971186874596,2,0.0
Ampara,PF,50.0,52201052081,a,20.411994877710736,5,54927.791015625,43493.30859375,0.0,1,54927.791015625,102.05997438855368,5,102.05997438855368,0.0,0.11766841282533914,54927.189359555116,0.0,1.0,42705.9521484375,0.0,162933.5175869184,1.0,0,5,0.08585739728450703,0.11766841282533914,19172.12841050217,0.0,0.0,19172.12841050217,0.0,0.0,0.00026598625304648276,6463.19519289571,0.0,6463.19519289571,54927.18935955512,0.0,54927.18935955512,2.5278358838923514,2,0.0
Ampara,PF,50.0,52202057091,a,26.24403178082559,4,42955.3798828125,43493.30859375,1.0,1,42955.3798828125,104.97612712330236,4,104.97612712330236,0.0,0.07672975161418398,42954.909367531196,0.0,1.0,42705.9521484375,0.0,127419.49046518293,1.0,0,5,0.08585739728450703,0.07672975161418398,9776.86585419937,0.0,0.0,9776.86585419937,0.0,0.0,0.00026598625304648276,3295.919526380455,0.0,3295.919526380455,42954.9093675312,0.0,42954.9093675312,4.05641137278327,2,0.0
Ampara,PF,50.0,52202058071,a,22.963505209343865,5,56302.04296875,43493.30859375,0.0,1,56302.04296875,114.81752604671932,5,114.81752604671932,0.0,0.07722068397352591,56301.42625969849,0.0,1.0,42705.9521484375,0.0,167009.99145621445,1.0,0,5,0.08585739728450703,0.07722068397352591,12896.6257706616,0.0,0.0,12896.6257706616,0.0,0.0,0.00026598625304648276,4347.634644458952,0.0,4347.634644458952,56301.4262596985,0.0,56301.4262596985,4.028479428582683,2,0.0
Ampara,PF,50.0,52202061011,a,22.963505209343865,2,112756.25390625,43493.30859375,0.0,1,112756.25390625,45.92701041868773,2,45.92701041868773,0.0,0.16445244329845354,112755.01882136265,0.0,5.0,42705.9521484375,0.0,334471.3621132681,1.0,0,5,0.08585739728450703,0.16445244329845354,55004.63271288875,0.0,0.0,55004.63271288875,0.0,0.0,0.00026598625304648276,18542.83833933621,0.0,18542.83833933621,112755.01882136267,0.0,112755.01882136267,1.7128044645583198,2,0.0
Ampara,PF,50.0,52202063011,a,18.370820936498,6,60501.029296875,43493.30859375,0.0,1,60501.029296875,110.22492561898798,6,110.22492561898798,0.0,0.14165424515034547,60500.36659388189,0.0,2.0,42705.9521484375,0.0,179465.5371843535,1.0,0,5,0.08585739728450703,0.14165424515034547,25422.055200350853,0.0,0.0,25422.055200350853,0.0,0.0,0.00026598625304648276,8570.13376117552,0.0,8570.13376117552,60500.366593881896,0.0,60500.366593881896,2.0427236281034302,2,0.0
Ampara,PF,50.0,52202063091,a,18.370820936498,9,48084.1201171875,43493.30859375,0.0,1,48084.1201171875,165.33738842848197,9,165.33738842848197,0.0,0.1160877914637094,48083.593423828854,0.0,1.0,42705.9521484375,0.0,142632.98570548062,1.0,0,5,0.08585739728450703,0.1160877914637094,16557.94830042408,0.0,0.0,16557.94830042408,0.0,0.0,0.00026598625304648276,5581.918166211235,0.0,5581.918166211235,48083.59342382886,0.0,48083.59342382886,2.5668443025956953,2,0.0
Ampara,PF,50.0,52204065041,a,36.741641872996,4,58664.642578125,43493.30859375,0.0,1,58664.642578125,146.966567491984,4,146.966567491984,0.0,0.141260921269607,58663.99999014463,0.0,2.0,42705.9521484375,0.0,174018.22277022165,1.0,0,5,0.08585739728450703,0.141260921269607,24581.97446622121,0.0,0.0,24581.97446622121,0.0,0.0,0.00026598625304648276,8286.930683968048,0.0,8286.930683968048,58663.999990144635,0.0,58663.999990144635,2.0493499973080334,2,0.0
Ampara,PF,50.0,52204074071,a,18.370820936498,5,116989.37109375,43493.30859375,0.0,1,116989.37109375,91.85410468248999,5,91.85410468248999,0.0,0.1708335470779853,116988.08964106585,0.0,5.0,42705.9521484375,0.0,347028.150962119,1.0,0,5,0.08585739728450703,0.1708335470779853,59284.04996477334,0.0,0.0,59284.04996477334,0.0,0.0,0.00026598625304648276,19985.490319260593,0.0,19985.490319260593,116988.08964106586,0.0,116988.08964106586,1.6362343561117085,2,0.0
Ampara,PF,50.0,52205077091,a,36.741641872996,6,54234.65625,43493.30859375,0.0,1,54234.65625,220.44985123797596,6,220.44985123797596,0.0,0.11208830086949978,54234.06218623868,0.0,1.0,42705.9521484375,0.0,160877.45664878708,1.0,0,5,0.08585739728450703,0.11208830086949978,18032.480763969153,0.0,0.0,18032.480763969153,0.0,0.0,0.00026598625304648276,6079.003879706284,0.0,6079.003879706284,54234.06218623869,0.0,54234.06218623869,2.6704622030015646,2,0.0
Ampara,PF,50.0,52207001091,a,18.370820936498,4,80669.63671875,43493.30859375,0.0,1,80669.63671875,73.483283745992,4,73.483283745992,0.0,0.11980182229239204,80668.75309725913,0.0,3.0,42705.9521484375,0.0,239292.1220754323,1.0,0,5,0.08585739728450703,0.11980182229239204,28667.632284850322,0.0,0.0,28667.632284850322,0.0,0.0,0.00026598625304648276,9664.263623106694,0.0,9664.263623106694,80668.75309725915,0.0,80668.75309725915,2.4768173656139516,2,0.0
Ampara,PF,50.0,52207004031,a,22.963505209343865,3,72203.150390625,43493.30859375,0.0,1,72203.150390625,68.8905156280316,3,68.8905156280316,0.0,0.1192935288998415,72202.35950748743,0.0,3.0,42705.9521484375,0.0,214177.7970036203,1.0,0,5,0.08585739728450703,0.1192935288998415,25550.025216555765,0.0,0.0,25550.025216555765,0.0,0.0,0.00026598625304648276,8613.274260543201,0.0,8613.274260543201,72202.35950748745,0.0,72202.35950748745,2.4888071423796534,2,0.0
Ampara,PF,50.0,52207007021,a,26.24403178082559,3,73022.349609375,43493.30859375,0.0,1,73022.349609375,78.73209534247678,3,78.73209534247678,0.0,0.14294606725466294,73021.54975307152,0.0,3.0,42705.9521484375,0.0,216607.8057086386,1.0,0,5,0.08585739728450703,0.14294606725466294,30963.233962712016,0.0,0.0,30963.233962712016,0.0,0.0,0.00026598625304648276,10438.143362042283,0.0,10438.143362042283,73021.54975307154,0.0,73021.54975307154,2.021216726469733,2,0.0
Ampara,PF,50.0,52207009101,a,20.411994877710736,2,147604.5,43493.30859375,0.0,1,147604.5,40.82398975542147,2,40.82398975542147,250.0,0.20059381343694785,147602.8832019871,0.0016937153000077898,5.0,42705.9521484375,4.172057383442536e-08,437100.9023543631,1.0,0,5,0.08585739728450703,0.20059381343694785,87679.73685999267,0.0,0.0,87679.73685999267,0.0,0.0,0.00026598625304648276,29558.14380828424,0.0,29558.14380828424,147602.88320198713,0.0,147602.88320198713,1.34631721787894,2,0.0
Ampara,PF,50.0,52208010061,a,20.411994877710736,4,37919.607421875,43493.30859375,1.0,0,37919.607421875,81.64797951084294,4,81.64797951084294,0.0,0.2465653467182067,37919.19206634092,0.0,1.0,42705.9521484375,0.0,112481.7675810699,1.0,0,5,0.08585739728450703,0.2465653467182067,27734.106023103242,0.0,0.0,27734.106023103242,0.0,0.0,0.00026598625304648276,9349.558739111624,0.0,9349.558739111624,37919.192066340926,0.0,37919.192066340926,1.0301263470843458,2,0.0
Ampara,PF,50.0,52209023091,a,18.370820936498,4,51661.93359375,43493.30859375,0.0,0,51661.93359375,73.483283745992,4,73.483283745992,0.0,0.13952092105837555,51661.367710517596,0.0,1.0,42705.9521484375,0.0,153245.9327078529,1.0,0,5,0.08585739728450703,0.13952092105837555,21381.013679849475,0.0,0.0,21381.013679849475,0.0,0.0,0.00026598625304648276,7207.84160610684,0.0,7207.84160610684,51661.3677105176,0.0,51661.3677105176,2.079112186636219,2,0.0
Ampara,PF,50.0,52210030051,a,20.411994877710736,5,88135.5,43493.30859375,0.0,1,88135.5,102.05997438855368,5,102.05997438855368,0.0,0.13930691336909845,88134.53460056253,0.0,4.0,42705.9521484375,0.0,261438.2769406633,1.0,0,5,0.08585739728450703,0.13930691336909845,36420.15939713935,0.0,0.0,36420.15939713935,0.0,0.0,0.00026598625304648276,12277.749976426381,0.0,12277.749976426381,88134.53460056255,0.0,88134.53460056255,2.0828240699598473,2,0.0
Ampara,PF,50.0,52211040101,a,18.370820936498,4,107897.33203125,43493.30859375,0.0,1,107897.33203125,73.483283745992,4,73.483283745992,0.0,0.4800759671568995,107896.15016896241,0.0,4.0,42705.9521484375,0.0,320058.23502158193,1.0,0,5,0.08585739728450703,0.4800759671568995,153652.26672451617,0.0,0.0,153652.26672451617,0.0,0.0,0.00026598625304648276,51798.34864487071,0.0,51798.34864487071,107896.15016896243,0.0,107896.15016896243,0.3650958278713174,2,0.0
Ampara,PF,50.0,52212033011,a,30.61803489416333,8,59276.8828125,43493.30859375,0.0,1,59276.8828125,244.94427915330664,8,244.94427915330664,0.0,0.15441498895549366,59276.23351829594,0.0,2.0,42705.9521484375,0.0,175834.3244766708,1.0,0,5,0.08585739728450703,0.15441498895549366,27151.45527206181,0.0,0.0,27151.45527206181,0.0,0.0,0.00026598625304648276,9153.138944050934,0.0,9153.138944050934,59276.23351829595,0.0,59276.23351829595,1.8460555455316778,2,0.0
Ampara,PF,50.0,52212047071,a,26.24403178082559,4,44713.7197265625,43493.30859375,0.0,1,44713.7197265625,104.97612712330236,4,104.97612712330236,0.0,0.07372398439183295,44713.229951161324,0.0,1.0,42705.9521484375,0.0,132635.29271315472,1.0,0,5,0.08585739728450703,0.07372398439183295,9778.402249790814,0.0,0.0,9778.402249790814,0.0,0.0,0.00026598625304648276,3296.4374670278567,0.0,3296.4374670278567,44713.22995116133,0.0,44713.22995116133,4.235537813452038,2,0.0
Ampara,PF,100.0,52105080081,a,13.866510103580453,7,58331.73046875,43493.30859375,0.0,1,58331.73046875,97.06557072506317,7,97.06557072506317,0.0,0.1297620106658487,58331.09152734976,0.0,2.0,42705.9521484375,0.0,173030.6982398374,1.0,0,5,0.09485915171945293,0.1297620106658487,22452.811310517027,0.0,0.0,22452.811310517027,0.0,0.0,0.0002857106990755017,7569.159720922558,0.0,7569.159720922558,58331.09152734977,0.0,58331.09152734977,2.2608274351216777,2,0.0
Ampara,PF,100.0,52108015081,a,12.325808791927377,6,73865.9765625,43493.30859375,0.0,1,73865.9765625,73.95485275156426,6,73.95485275156426,0.0,0.14305791246898306,73865.1674654594,0.0,3.0,42705.9521484375,0.0,219110.27494073802,1.0,0,5,0.09485915171945293,0.14305791246898306,31345.45853352691,0.0,0.0,31345.45853352691,0.0,0.0,0.0002857106990755017,10566.99666178047,0.0,10566.99666178047,73865.16746545941,0.0,73865.16746545941,2.0193729415690505,2,0.0
Ampara,PF,100.0,52109021101,a,11.093208661838677,4,55825.265625,43493.30859375,0.0,1,55825.265625,44.37283464735471,4,44.37283464735471,0.0,0.12824028524040426,55824.65413836826,0.0,1.0,42705.9521484375,0.0,165595.71630903368,1.0,0,5,0.09485915171945293,0.12824028524040426,21236.041894059545,0.0,0.0,21236.041894059545,0.0,0.0,0.0002857106990755017,7158.969570151264,0.0,7158.969570151264,55824.65413836827,0.0,55824.65413836827,2.291655140397443,2,0.0
Ampara,PF,100.0,52112044061,a,15.847454799512068,3,64902.31640625,43493.30859375,0.0,1,64902.31640625,47.5423643985362,3,47.5423643985362,0.0,0.13421631001304293,64901.60549339707,0.0,2.0,42705.9521484375,0.0,192521.17218042377,1.0,0,5,0.09485915171945293,0.13421631001304293,25839.481329442173,0.0,0.0,25839.481329442173,0.0,0.0,0.0002857106990755017,8710.854003245993,0.0,8710.854003245993,64901.60549339708,0.0,64901.60549339708,2.174608335737989,2,0.0
Ampara,PF,100.0,52201041021,a,22.552098948273823,3,111648.609375,43493.30859375,0.0,1,111648.609375,67.65629684482147,3,67.65629684482147,0.0,0.16773210040186368,111647.38642278795,0.0,4.0,42705.9521484375,0.0,331185.73171787965,1.0,0,5,0.09485915171945293,0.16773210040186368,55550.478404168076,0.0,0.0,55550.478404168076,0.0,0.0,0.0002857106990755017,18726.850629072746,0.0,18726.850629072746,111647.38642278797,0.0,111647.38642278797,1.6727225122645062,2,0.0
Ampara,PF,100.0,52202061091,a,25.371123439082766,3,57010.880859375,43493.30859375,0.0,1,57010.880859375,76.1133703172483,3,76.1133703172483,0.0,0.07798337626627909,57010.256386009445,0.0,1.0,42705.9521484375,0.0,169112.63292026985,1.0,0,5,0.09485915171945293,0.07798337626627909,13187.97408440254,0.0,0.0,13187.97408440254,0.0,0.0,0.0002857106990755017,4445.852274787216,0.0,4445.852274787216,57010.25638600945,0.0,57010.25638600945,3.9857830910807084,2,0.0
Ampara,PF,100.0,52204069081,a,25.371123439082766,5,95771.12109375,43493.30859375,0.0,1,95771.12109375,126.85561719541383,5,126.85561719541383,0.0,0.1402579750687932,95770.0720569098,0.0,4.0,42705.9521484375,0.0,284087.9881480858,1.0,0,5,0.09485915171945293,0.1402579750687932,39845.605959017834,0.0,0.0,39845.605959017834,0.0,0.0,0.0002857106990755017,13432.51637889459,0.0,13432.51637889459,95770.07205690982,0.0,95770.07205690982,2.0664149457960654,2,0.0
Ampara,PF,100.0,52205077091,a,40.59383455688857,6,54234.65625,43493.30859375,0.0,1,54234.65625,243.56300734133137,6,243.56300734133137,0.0,0.06426402488217779,54234.06218623868,0.0,1.0,42705.9521484375,0.0,160877.45664878708,1.0,0,5,0.09485915171945293,0.06426402488217779,10338.632877059132,0.0,0.0,10338.632877059132,0.0,0.0,0.0002857106990755017,3485.2991217980216,0.0,3485.2991217980216,54234.06218623869,0.0,54234.06218623869,4.908653171837587,2,0.0
Ampara,PF,100.0,52205083011,a,25.371123439082766,4,46527.7705078125,43493.30859375,0.0,0,46527.7705078125,101.48449375633106,4,101.48449375633106,0.0,0.09758692821426307,46527.260862057105,0.0,1.0,42705.9521484375,0.0,138016.3515433975,1.0,0,5,0.09485915171945293,0.09758692821426307,13468.591790460028,0.0,0.0,13468.591790460028,0.0,0.0,0.0002857106990755017,4540.45246575186,0.0,4540.45246575186,46527.26086205711,0.0,46527.26086205711,3.1173866614656056,2,0.0
Ampara,PF,100.0,52206034051,a,25.371123439082766,4,54266.0859375,43493.30859375,0.0,1,54266.0859375,101.48449375633106,4,101.48449375633106,0.0,0.12934765400510867,54265.49152947103,0.0,1.0,42705.9521484375,0.0,160970.68722380832,1.0,0,5,0.09485915171945293,0.12934765400510867,20821.180755989724,0.0,0.0,20821.180755989724,0.0,0.0,0.0002857106990755017,7019.114022771177,0.0,7019.114022771177,54265.49152947104,0.0,54265.49152947104,2.2691497691891596,2,0.0
Ampara,PF,100.0,52209017011,a,25.371123439082766,4,75055.3828125,43493.30859375,0.0,0,75055.3828125,101.48449375633106,4,101.48449375633106,5000.0,0.15394132204608402,75054.56068720038,0.06661747382583828,3.0,42705.9521484375,8.344114766885063e-07,207806.82668071962,1.0,0,5,0.09485915171945293,0.15394132204608402,31990.057629431423,0.0,0.0,31990.057629431423,0.0,0.0,0.0002857106990755017,10785.7286720852,0.0,10785.7286720852,75054.5606872004,0.0,75054.5606872004,2.009025202755081,2,0.0
Ampara,PF,100.0,52210030031,a,22.552098948273823,3,109980.84375,43493.30859375,0.0,1,109980.84375,67.65629684482147,3,67.65629684482147,0.0,0.16681005910663071,109979.63906579568,0.0,4.0,42705.9521484375,0.0,326238.6017720477,1.0,0,5,0.09485915171945293,0.16681005910663071,54419.880444459835,0.0,0.0,54419.880444459835,0.0,0.0,0.0002857106990755017,18345.710093091293,0.0,18345.710093091293,109979.6390657957,0.0,109979.6390657957,1.68383186850667,2,0.0
Ampara,PF,100.0,52211039031,a,20.296917278444283,5,51977.109375,43493.30859375,0.0,1,51977.109375,101.48458639222142,5,101.48458639222142,0.0,0.333250497604308,51976.54003946379,0.0,1.0,42705.9521484375,0.0,154180.84557705346,1.0,0,5,0.09485915171945293,0.333250497604308,51380.84350960604,0.0,0.0,51380.84350960604,0.0,0.0,0.0002857106990755017,17321.207831901553,0.0,17321.207831901553,51976.5400394638,0.0,51976.5400394638,0.6744796278224424,2,0.0
Ampara,PF,100.0,52211039071,a,20.296917278444283,4,52226.671875,43493.30859375,0.0,1,52226.671875,81.18766911377713,4,81.18766911377713,0.0,0.07474495715430128,52226.09980586045,0.0,1.0,42705.9521484375,0.0,154921.12832338162,1.0,0,5,0.09485915171945293,0.07474495715430128,11579.57309882717,0.0,0.0,11579.57309882717,0.0,0.0,0.0002857106990755017,3903.6375923253036,0.0,3903.6375923253036,52226.09980586046,0.0,52226.09980586046,4.173078040193854,2,0.0
Ampara,PF,250.0,52103068031,a,11.68818549990857,5,81181.3125,43493.30859375,0.0,1,81181.3125,58.44092749954285,5,58.44092749954285,0.0,0.16517594329595028,81180.42327382644,0.0,3.0,42705.9521484375,0.0,240809.91722724136,1.0,0,5,0.09994685897102444,0.16517594329595028,39776.0052330293,0.0,0.0,39776.0052330293,0.0,0.0,0.0003049735091336104,13409.052991418801,0.0,13409.052991418801,81180.42327382645,0.0,81180.42327382645,1.703825456713574,2,0.0
Ampara,PF,250.0,52105080081,a,14.610231112351695,7,58331.73046875,43493.30859375,0.0,1,58331.73046875,102.27161778646186,7,102.27161778646186,0.0,0.16723874547832074,58331.09152734976,0.0,2.0,42705.9521484375,0.0,173030.6982398374,1.0,0,5,0.09994685897102444,0.16723874547832074,28937.436902868285,0.0,0.0,28937.436902868285,0.0,0.0,0.0003049735091336104,9755.21856941508,0.0,9755.21856941508,58331.09152734977,0.0,58331.09152734977,1.6786515378326348,2,0.0
Ampara,PF,250.0,52106087051,a,19.480243080232615,4,90894.703125,43493.30859375,0.0,1,90894.703125,77.92097232093046,4,77.92097232093046,0.0,0.16584055514336807,90893.7075024045,0.0,4.0,42705.9521484375,0.0,269622.96200773946,1.0,0,5,0.09994685897102444,0.16584055514336807,44714.42169876275,0.0,0.0,44714.42169876275,0.0,0.0,0.0003049735091336104,15073.862911237688,0.0,15073.862911237688,90893.70750240452,0.0,90893.70750240452,1.6956463197032638,2,0.0
Ampara,PF,250.0,52109021021,a,11.68818549990857,4,43532.0625,43493.30859375,0.0,1,43532.0625,46.75274199963428,4,46.75274199963428,0.0,0.15695155014558146,43531.585667978296,0.0,1.0,42705.9521484375,0.0,129130.11682776253,1.0,0,5,0.09994685897102444,0.15695155014558146,20267.17200659736,0.0,0.0,20267.17200659736,0.0,0.0,0.0003049735091336104,6832.349850884373,0.0,6832.349850884373,43531.5856679783,0.0,43531.5856679783,1.8107724059946602,2,0.0
Ampara,PF,250.0,52111036091,a,14.610231112351695,5,61330.921875,43493.30859375,0.0,1,61330.921875,73.05115556175848,5,73.05115556175848,0.0,0.07501419151357057,61330.25008171039,0.0,2.0,42705.9521484375,0.0,181927.26583706265,1.0,0,5,0.09994685897102444,0.07501419151357057,13647.126761041682,0.0,0.0,13647.126761041682,0.0,0.0,0.0003049735091336104,4600.639125204601,0.0,4600.639125204601,61330.250081710394,0.0,61330.250081710394,4.156890453926994,2,0.0
Ampara,PF,250.0,52112048031,a,16.69742245409204,4,67428.345703125,43493.30859375,0.0,1,67428.345703125,66.78968981636817,4,66.78968981636817,0.0,0.14244145074283054,67427.60712120273,0.0,2.0,42705.9521484375,0.0,200014.18857990683,1.0,0,5,0.09994685897102444,0.14244145074283054,28490.311190472017,0.0,0.0,28490.311190472017,0.0,0.0,0.0003049735091336104,9604.486178461731,0.0,9604.486178461731,67427.60712120275,0.0,67427.60712120275,2.029571406088352,2,0.0
Ampara,PF,250.0,52112048071,a,16.69742245409204,5,54158.26171875,43493.30859375,0.0,0,54158.26171875,83.4871122704602,5,83.4871122704602,0.0,0.11974213437269543,54157.66849178247,0.0,1.0,42705.9521484375,0.0,160650.845866325,1.0,0,5,0.09994685897102444,0.11974213437269543,19236.67517281267,0.0,0.0,19236.67517281267,0.0,0.0,0.0003049735091336104,6484.954817854912,0.0,6484.954817854912,54157.668491782475,0.0,54157.668491782475,2.478220027403891,2,0.0
