region,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
II - Cagayan Valley,HU,1000,0.0,1.753319113221766,0.0,,,,0.0,1.753319113221766,0.0,,,,,
II - Cagayan Valley,HU,2000,0.0,2.002009538556301e-08,0.0,,,,0.0,2.002009538556301e-08,0.0,,,,,
II - Cagayan Valley,PF,1,0.0,0.060748893308765865,0.0,,,,0.0,0.060748893308765865,0.0,,,,,
II - Cagayan Valley,PF,10,0.0,0.19312726881072884,0.0,,,,0.0,0.19312726881072884,0.0,,,,,
II - Cagayan Valley,PF,25,0.0,0.7813825769383284,0.0,,,,0.0,0.7813825769383284,0.0,,,,,
II - Cagayan Valley,PF,30,0.0,0.9607363386709433,0.0,,,,0.0,0.9607363386709433,0.0,,,,,
II - Cagayan Valley,PF,50,0.0,1.7515530849643584,0.0,,,,0.0,1.7515530849643584,0.0,,,,,
II - Cagayan Valley,PF,100,0.0,3.0168811452861983,0.0,,,,0.0,3.0168811452861983,0.0,,,,,
II - Cagayan Valley,PF,200,0.0,4.206783592352724,0.0,,,,0.0,4.206783592352724,0.0,,,,,
II - Cagayan Valley,PF,250,0.0,4.653940795884125,0.0,,,,0.0,4.653940795884125,0.0,,,,,
II - Cagayan Valley,PF,500,0.0,5.40011915433821,0.0,,,,0.0,5.40011915433821,0.0,,,,,
II - Cagayan Valley,PF,1000,0.0,6.025610403757564,0.0,,,,0.0,6.025610403757564,0.0,,,,,
II - Cagayan Valley,SS,1,0.0,0.03481265775767592,0.0,,,,0.0,0.03481265775767592,0.0,,,,,
II - Cagayan Valley,SS,10,0.0,0.09838955230302711,0.0,,,,0.0,0.09838955230302711,0.0,,,,,
II - Cagayan Valley,SS,25,0.0,0.12889462170323898,0.0,,,,0.0,0.12889462170323898,0.0,,,,,
II - Cagayan Valley,SS,30,0.0,0.1360379479792736,0.0,,,,0.0,0.1360379479792736,0.0,,,,,
II - Cagayan Valley,SS,50,0.0,0.1493163259418922,0.0,,,,0.0,0.1493163259418922,0.0,,,,,
II - Cagayan Valley,SS,100,0.0,0.17229220500328085,0.0,,,,0.0,0.17229220500328085,0.0,,,,,
II - Cagayan Valley,SS,200,0.0,0.19315208792965022,0.0,,,,0.0,0.19315208792965022,0.0,,,,,
II - Cagayan Valley,SS,250,0.0,0.19909418616166782,0.0,,,,0.0,0.19909418616166782,0.0,,,,,
II - Cagayan Valley,SS,500,0.0,0.21816483567181996,0.0,,,,0.0,0.21816483567181996,0.0,,,,,
II - Cagayan Valley,SS,1000,0.0,0.262418697953167,0.0,,,,0.0,0.262418697953167,0.0,,,,,
III - Central Luzon,EQ,1,0.0,0.070907701856889,0.0,,,,0.0,0.070907701856889,0.0,,,,,
III - Central Luzon,EQ,10,0.0,0.08901398283630335,0.0,,,,0.0,0.08901398283630335,0.0,,,,,
III - Central Luzon,EQ,25,0.0,2.4628163751854575,0.0,,,,0.0,2.4628163751854575,0.0,,,,,
III - Central Luzon,EQ,30,0.0,3.8001866836090774,0.0,,,,0.0,3.8001866836090774,0.0,,,,,
III - Central Luzon,EQ,50,0.0,10.213050468622258,0.0,,,,0.0,10.213050468622258,0.0,,,,,
III - Central Luzon,EQ,100,0.0,22.397626162823222,0.0,,,,0.0,22.397626162823222,0.0,,,,,
III - Central Luzon,EQ,200,0.0,14.857751125123404,0.0,,,,0.0,14.857751125123404,0.0,,,,,
III - Central Luzon,EQ,250,0.0,4.4640689734448085,0.0,,,,0.0,4.4640689734448085,0.0,,,,,
