district,hazard,rp,contributer,tot_k_recipient_BE,tot_k_recipient_PE,dk_public_recipient,int_cost_BE,ext_cost_BE,frac_k_BE,tot_k_contributer,prov_assets_PE,frac_k_PE,transfer_pub_BE,transfer_pub_PE,PE_to_BE,dw
Puttalam,PF,5.0,Moneragala,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014986426615663928,0.0,0.0,,
Puttalam,PF,5.0,Mullaitivu,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002525298953785554,0.0,0.0,,
Puttalam,PF,5.0,Nuwara Eliya,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.02832046187153356,0.0,0.0,,
Puttalam,PF,5.0,Polonnaruwa,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02576511526784803,0.0,0.0,,
Puttalam,PF,5.0,Puttalam,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,279859259436.0826,0.03960794641026199,0.0,0.0,,
Puttalam,PF,5.0,Rathnapura,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04371802289585066,0.0,0.0,,
Puttalam,PF,5.0,Trincomalee,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014833549330029176,0.0,0.0,,
Puttalam,PF,5.0,Vavuniya,291368976196.4102,279859259436.0826,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009405759189969554,0.0,0.0,,
Puttalam,PF,10.0,Ampara,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.02555580320886231,0.0,0.0,,
Puttalam,PF,10.0,Anuradhapura,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.0380415231294657,0.0,0.0,,
Puttalam,PF,10.0,Badulla,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03496807118810289,0.0,0.0,,
Puttalam,PF,10.0,Batticaloa,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.01884537322786219,0.0,0.0,,
Puttalam,PF,10.0,Colombo,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16860728985222803,0.0,0.0,,
Puttalam,PF,10.0,Galle,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04985325864650646,0.0,0.0,,
Puttalam,PF,10.0,Gampaha,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15847473425937653,0.0,0.0,,
Puttalam,PF,10.0,Hambantota,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031115051190794926,0.0,0.0,,
Puttalam,PF,10.0,Kalutara,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07722415341176365,0.0,0.0,,
Puttalam,PF,10.0,Kandy,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07023789722479645,0.0,0.0,,
Puttalam,PF,10.0,Kegalle,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.039099699944626844,0.0,0.0,,
Puttalam,PF,10.0,Kurunegala,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08115011268336479,0.0,0.0,,
Puttalam,PF,10.0,Mannar,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.003057154055999759,0.0,0.0,,
Puttalam,PF,10.0,Matale,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.024907307230164908,0.0,0.0,,
Puttalam,PF,10.0,Moneragala,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014991904039789682,0.0,0.0,,
Puttalam,PF,10.0,Mullaitivu,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.0025262219312083205,0.0,0.0,,
Puttalam,PF,10.0,Nuwara Eliya,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028330812783401067,0.0,0.0,,
Puttalam,PF,10.0,Polonnaruwa,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02577453222010691,0.0,0.0,,
Puttalam,PF,10.0,Puttalam,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,277277730891.6889,0.03925693047167839,0.0,0.0,,
Puttalam,PF,10.0,Rathnapura,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04373400149832082,0.0,0.0,,
Puttalam,PF,10.0,Trincomalee,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014838970878678132,0.0,0.0,,
Puttalam,PF,10.0,Vavuniya,291368976196.4095,277277730891.6889,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009409196922901453,0.0,0.0,,
Puttalam,PF,25.0,Ampara,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025565789622476978,0.0,0.0,,
Puttalam,PF,25.0,Anuradhapura,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03805638857436673,0.0,0.0,,
Puttalam,PF,25.0,Badulla,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03498173562350872,0.0,0.0,,
Puttalam,PF,25.0,Batticaloa,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018852737414001758,0.0,0.0,,
Puttalam,PF,25.0,Colombo,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.1686731763407548,0.0,0.0,,
Puttalam,PF,25.0,Galle,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.0498727397505365,0.0,0.0,,
Puttalam,PF,25.0,Gampaha,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15853666126009938,0.0,0.0,,
Puttalam,PF,25.0,Hambantota,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.03112720998573842,0.0,0.0,,
Puttalam,PF,25.0,Kalutara,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.0772543302107752,0.0,0.0,,
Puttalam,PF,25.0,Kandy,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07026534401202433,0.0,0.0,,
Puttalam,PF,25.0,Kegalle,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03911497889213889,0.0,0.0,,
Puttalam,PF,25.0,Kurunegala,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08118182362524011,0.0,0.0,,
Puttalam,PF,25.0,Mannar,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.0030583486967878984,0.0,0.0,,
Puttalam,PF,25.0,Matale,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.024917040231706482,0.0,0.0,,
Puttalam,PF,25.0,Moneragala,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014997762409937125,0.0,0.0,,
Puttalam,PF,25.0,Mullaitivu,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.0025272091002235654,0.0,0.0,,
Puttalam,PF,25.0,Nuwara Eliya,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028341883584509626,0.0,0.0,,
Puttalam,PF,25.0,Polonnaruwa,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02578460410622103,0.0,0.0,,
Puttalam,PF,25.0,Puttalam,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,274518748102.7196,0.03888150194018889,0.0,0.0,,
Puttalam,PF,25.0,Rathnapura,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.043751091386845055,0.0,0.0,,
Puttalam,PF,25.0,Trincomalee,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014844769487299406,0.0,0.0,,
Puttalam,PF,25.0,Vavuniya,291368976196.41003,274518748102.7196,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009412873744619245,0.0,0.0,,
Puttalam,PF,50.0,Ampara,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025569514542941568,0.0,0.0,,
Puttalam,PF,50.0,Anuradhapura,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03806193336772936,0.0,0.0,,
Puttalam,PF,50.0,Badulla,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.034986832441750396,0.0,0.0,,
Puttalam,PF,50.0,Batticaloa,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018855484246720164,0.0,0.0,,
Puttalam,PF,50.0,Colombo,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16869775192303318,0.0,0.0,,
Puttalam,PF,50.0,Galle,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.049880006179294036,0.0,0.0,,
Puttalam,PF,50.0,Gampaha,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.1585597599581109,0.0,0.0,,
Puttalam,PF,50.0,Hambantota,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031131745201868788,0.0,0.0,,
Puttalam,PF,50.0,Kalutara,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07726558612110809,0.0,0.0,,
Puttalam,PF,50.0,Kandy,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07027558163119146,0.0,0.0,,
Puttalam,PF,50.0,Kegalle,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03912067792148626,0.0,0.0,,
Puttalam,PF,50.0,Kurunegala,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08119365176904633,0.0,0.0,,
Puttalam,PF,50.0,Mannar,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.0030587942963886438,0.0,0.0,,
Puttalam,PF,50.0,Matale,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.024920670629767588,0.0,0.0,,
Puttalam,PF,50.0,Moneragala,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.014999947575071814,0.0,0.0,,
Puttalam,PF,50.0,Mullaitivu,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002527577313098455,0.0,0.0,,
Puttalam,PF,50.0,Nuwara Eliya,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.02834601298022663,0.0,0.0,,
Puttalam,PF,50.0,Polonnaruwa,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.025788360907826807,0.0,0.0,,
Puttalam,PF,50.0,Puttalam,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,273490202626.87704,0.03874146754206611,0.0,0.0,,
Puttalam,PF,50.0,Rathnapura,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04375746589504768,0.0,0.0,,
Puttalam,PF,50.0,Trincomalee,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014846932361455529,0.0,0.0,,
Puttalam,PF,50.0,Vavuniya,291368976196.4103,273490202626.87704,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.00941424519477039,0.0,0.0,,
Puttalam,PF,100.0,Ampara,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025572349204526706,0.0,0.0,,
Puttalam,PF,100.0,Anuradhapura,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03806615295117872,0.0,0.0,,
Puttalam,PF,100.0,Badulla,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.0349907111164801,0.0,0.0,,
Puttalam,PF,100.0,Batticaloa,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018857574584288897,0.0,0.0,,
Puttalam,PF,100.0,Colombo,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.1687164539220904,0.0,0.0,,
Puttalam,PF,100.0,Galle,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.049885535925943914,0.0,0.0,,
Puttalam,PF,100.0,Gampaha,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15857733804938623,0.0,0.0,,
Puttalam,PF,100.0,Hambantota,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031135196497827256,0.0,0.0,,
Puttalam,PF,100.0,Kalutara,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07727415186014326,0.0,0.0,,
Puttalam,PF,100.0,Kandy,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07028337245143909,0.0,0.0,,
Puttalam,PF,100.0,Kegalle,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03912501487840042,0.0,0.0,,
Puttalam,PF,100.0,Kurunegala,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08120265297731097,0.0,0.0,,
Puttalam,PF,100.0,Mannar,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.00305913339733928,0.0,0.0,,
Puttalam,PF,100.0,Matale,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.02492343335987697,0.0,0.0,,
Puttalam,PF,100.0,Moneragala,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.01500161048404487,0.0,0.0,,
Puttalam,PF,100.0,Mullaitivu,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002527857522810723,0.0,0.0,,
Puttalam,PF,100.0,Nuwara Eliya,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028349155447165215,0.0,0.0,,
Puttalam,PF,100.0,Polonnaruwa,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.025791219830935665,0.0,0.0,,
Puttalam,PF,100.0,Puttalam,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,272707681093.99948,0.03863490147368154,0.0,0.0,,
Puttalam,PF,100.0,Rathnapura,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.043762316890846885,0.0,0.0,,
Puttalam,PF,100.0,Trincomalee,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014848578307011183,0.0,0.0,,
Puttalam,PF,100.0,Vavuniya,291368976196.4099,272707681093.99948,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.00941528886727195,0.0,0.0,,
Puttalam,PF,250.0,Ampara,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.02557649435883891,0.0,0.0,,
Puttalam,PF,250.0,Anuradhapura,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03807232329074325,0.0,0.0,,
Puttalam,PF,250.0,Badulla,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03499638294177513,0.0,0.0,,
Puttalam,PF,250.0,Batticaloa,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018860631306062116,0.0,0.0,,
Puttalam,PF,250.0,Colombo,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.1687438020445066,0.0,0.0,,
Puttalam,PF,250.0,Galle,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.049893622130410556,0.0,0.0,,
Puttalam,PF,250.0,Gampaha,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15860304267008324,0.0,0.0,,
Puttalam,PF,250.0,Hambantota,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031140243362821635,0.0,0.0,,
Puttalam,PF,250.0,Kalutara,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07728667762698788,0.0,0.0,,
Puttalam,PF,250.0,Kandy,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07029476504670139,0.0,0.0,,
Puttalam,PF,250.0,Kegalle,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.0391313568543699,0.0,0.0,,
Puttalam,PF,250.0,Kurunegala,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08121581553521519,0.0,0.0,,
Puttalam,PF,250.0,Mannar,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.0030596292680898384,0.0,0.0,,
Puttalam,PF,250.0,Matale,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.0249274733280645,0.0,0.0,,
Puttalam,PF,250.0,Moneragala,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.01500404217265864,0.0,0.0,,
Puttalam,PF,250.0,Mullaitivu,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.0025282672763076554,0.0,0.0,,
Puttalam,PF,250.0,Nuwara Eliya,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028353750708359618,0.0,0.0,,
Puttalam,PF,250.0,Polonnaruwa,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02579540046311944,0.0,0.0,,
Puttalam,PF,250.0,Puttalam,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,271563704216.3453,0.038479068833829316,0.0,0.0,,
Puttalam,PF,250.0,Rathnapura,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.04376941055107816,0.0,0.0,,
Puttalam,PF,250.0,Trincomalee,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014850985189848077,0.0,0.0,,
Puttalam,PF,250.0,Vavuniya,291368976196.41016,271563704216.3453,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.009416815040129074,0.0,0.0,,
Puttalam,PF,500.0,Ampara,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.025579128228692207,0.0,0.0,,
Puttalam,PF,500.0,Anuradhapura,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.03807624398226389,0.0,0.0,,
Puttalam,PF,500.0,Badulla,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.03499998687266227,0.0,0.0,,
Puttalam,PF,500.0,Batticaloa,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.018862573575691183,0.0,0.0,,
Puttalam,PF,500.0,Colombo,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16876117929749912,0.0,0.0,,
Puttalam,PF,500.0,Galle,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.049898760180424655,0.0,0.0,,
Puttalam,PF,500.0,Gampaha,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15861937562669837,0.0,0.0,,
Puttalam,PF,500.0,Hambantota,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031143450188083413,0.0,0.0,,
Puttalam,PF,500.0,Kalutara,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07729463661649626,0.0,0.0,,
Puttalam,PF,500.0,Kandy,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.0703020040083786,0.0,0.0,,
Puttalam,PF,500.0,Kegalle,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03913538660526896,0.0,0.0,,
Puttalam,PF,500.0,Kurunegala,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.08098853764042484,573175712825.5739,573175712825.5739,0.08122417914772392,0.0,0.0,,
Puttalam,PF,500.0,Mannar,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.0030510670675589703,21593148762.496574,21593148762.496574,0.0030599443490066528,0.0,0.0,,
Puttalam,PF,500.0,Matale,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.02485771519508129,175924137430.58023,175924137430.58023,0.024930040361669518,0.0,0.0,,
Puttalam,PF,500.0,Moneragala,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.014962054203986835,105890121411.75443,105890121411.75443,0.015005587290367177,0.0,0.0,,
Puttalam,PF,500.0,Mullaitivu,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.002521192062443952,17843093598.966133,17843093598.966133,0.002528527637515361,0.0,0.0,,
Puttalam,PF,500.0,Nuwara Eliya,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.02827440433071211,200104883099.96606,200104883099.96606,0.028356670580339367,0.0,0.0,,
Puttalam,PF,500.0,Polonnaruwa,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.025723213484833297,182049480764.72516,182049480764.72516,0.02579805687594445,0.0,0.0,,
Puttalam,PF,500.0,Puttalam,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.04116983111445283,291368976196.4101,270837003241.956,0.03838005131569802,0.0,0.0,,
Puttalam,PF,500.0,Rathnapura,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.043646924315845465,308899971357.07446,308899971357.07446,0.043773917929193766,0.0,0.0,,
Puttalam,PF,500.0,Trincomalee,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.014809425542539617,104809930999.98251,104809930999.98251,0.014852514545733778,0.0,0.0,,
Puttalam,PF,500.0,Vavuniya,291368976196.4106,270837003241.956,0.0,0.0,0.0,0.009390462612540349,66458603384.11814,66458603384.11814,0.00941778478464919,0.0,0.0,,
Puttalam,PF,1000.0,Ampara,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.025504919976981292,180504564155.36774,180504564155.36774,0.02558334304922122,0.0,0.0,,
Puttalam,PF,1000.0,Anuradhapura,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.037965780033986256,268693122112.83997,268693122112.83997,0.038082518024653816,0.0,0.0,,
Puttalam,PF,1000.0,Badulla,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.034898447531192006,246984858882.20987,246984858882.20987,0.035005754022420746,0.0,0.0,,
Puttalam,PF,1000.0,Batticaloa,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.01880785088947196,133107766288.51399,133107766288.51399,0.01886568167076096,0.0,0.0,,
Puttalam,PF,1000.0,Colombo,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.16827158199925063,1190899191054.972,1190899191054.972,0.16878898705062673,0.0,0.0,,
Puttalam,PF,1000.0,Galle,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.04975399763330321,352121224684.96155,352121224684.96155,0.04990698228701485,0.0,0.0,,
Puttalam,PF,1000.0,Gampaha,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.1581592009699435,1119331394256.7307,1119331394256.7307,0.15864551225632517,0.0,0.0,,
Puttalam,PF,1000.0,Hambantota,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.031053099142104017,219770386708.82864,219770386708.82864,0.031148581874043284,0.0,0.0,,
Puttalam,PF,1000.0,Kalutara,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.07707039520378436,545446059352.33295,545446059352.33295,0.07730737289969876,0.0,0.0,,
Puttalam,PF,1000.0,Kandy,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.07009804909785185,496101058618.0596,496101058618.0596,0.07031358807516445,0.0,0.0,,
Puttalam,PF,1000.0,Kegalle,291368976196.41,269674419511.47183,0.0,0.0,0.0,0.03902184995171133,276167187524.0863,276167187524.0863,0.03914183516869927,0.0,0.0,,
