Region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_net_t0,dc_pre_reco,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,help_fee,hh_reco_rate,integ,intermed_sf_num,k,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,sub_savings_q1,sub_savings_q3,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
Bucharest-Ilfov,EQ,10000,8234161157413,a,helped,19837,158700.95241678198,15800.657894736842,0.005020422058715563,150766.85386123587,150766.85386123587,0.0,150765.85,150765.85,0.0,150765.85,0.0,150765.85,0.0,150765.85,748978.0,748978.0,748978.0,0.0,0.08723134895245699,1447033.7547008335,,0.0,23.914770160504332,143043832.21310198,788398.1610890345,0.0050000000000000044,,0.0,190.985359,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.5817239853516702e-08,1051343.9260979826,200791297.15829265
Bucharest-Ilfov,EQ,10000,8234161157613,a,helped,19865,51956.44210731118,15800.657894736842,0.008774255848487077,49359.44634981333,49359.44634981333,0.0,49358.45,49358.45,0.0,49358.45,0.0,49358.45,0.0,49358.45,245204.0,245204.0,245204.0,0.0,0.08723134895245699,2528904.072481947,,0.0,23.91386870215625,46830373.968236,258110.3817610197,0.005,,0.0,190.985359,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.443857481969869e-08,1051343.9260979826,200791297.15829265
Bucharest-Ilfov,EQ,10000,8234161166113,a,helped,19949,32472.776317069485,15800.657894736842,0.011098653301708974,29341.219020120963,29341.219020120963,0.0,29340.22,29340.22,0.0,29340.22,0.0,29340.22,0.0,29340.22,145757.0,145757.0,145757.0,0.0,0.08723134895245699,2045035.0344010002,,0.0,15.288266542909426,71850293.245479,161318.9886006373,0.015,,0.0,492.945747,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.7089166003762526e-07,1051343.9260979826,518255517.0042828
Bucharest-Ilfov,EQ,10000,8234161297813,a,helped,19977,124617.52639438587,15800.657894736842,0.005665528550487893,118387.47633232437,118387.47633232437,0.0,118386.48,118386.48,0.0,118386.48,0.0,118386.48,0.0,118386.48,588123.0,588123.0,588123.0,0.0,0.08723134895245699,1632951.0358012838,,0.0,23.91445613819881,159995665.701495,619077.7506538058,0.005,,0.0,272.044565,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.2731668307063788e-08,1051343.9260979826,286012401.0407178
Bucharest-Ilfov,EQ,10000,8234161340713,a,helped,20061,190056.6652285443,15800.657894736842,0.004587630625415631,180554.75393338694,180554.75393338694,0.0,180553.75,180553.75,0.0,180553.75,0.0,180553.75,0.0,180553.75,896959.0,896959.0,896959.0,0.0,0.08723134895245699,1322289.0303294542,,0.0,23.91474367085557,277641775.537168,944167.77648181,0.0050000000000000044,,0.0,309.53675200000004,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.2069112703569164e-08,1051343.9260979826,325429584.11929756
Bucharest-Ilfov,EQ,10000,8234161350313,a,helped,20117,48492.679300157106,15800.657894736842,0.009082217654848736,46068.86984012997,46068.86984012997,0.0,46067.87,46067.87,0.0,46067.87,0.0,46067.87,0.0,46067.87,228857.0,228857.0,228857.0,0.0,0.08723134895245699,2617652.8177574514,,0.0,23.91376284648755,137435593.762795,240903.02297695173,0.005,,0.0,600.530435,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.364524486914989e-08,1051343.9260979826,631364025.2742293
Bucharest-Ilfov,EQ,10000,8234161481713,a,helped,20354,66833.30336403793,15800.657894736842,0.007736304085469885,62312.525608173986,62312.525608173986,0.0,62259.15,62311.53,0.0,62259.15,0.0,62259.15,0.0,62259.15,308549.0,308549.0,308549.0,0.0,0.08723134895245699,1819726.0822905463,,0.0,19.516424977624467,564807912.4766849,324788.8970492831,0.0050000000000000044,,1456.0,1830.5290649999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.7877612627723874e-08,1051343.9260979826,1924515614.0335689
Bucharest-Ilfov,EQ,10000,8234161565313,a,helped,20817,41565.15368584894,15800.657894736842,0.0098099162645961,33659.408736015466,33659.408736015466,0.0,33658.41,33658.41,0.0,33658.41,0.0,33658.41,0.0,33658.41,167209.0,167209.0,167209.0,0.0,0.08723134895245699,1052785.124232559,,0.0,8.904349909538999,550359997.8384899,206488.30540881574,0.025000000000000022,,0.0,3291.4496099999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.1800649576253021e-07,1051343.9260979826,3460445555.531073
Bucharest-Ilfov,EQ,10000,8234161566013,a,helped,20845,70141.1968448701,15800.657894736842,0.0075516770614563284,66635.02334951023,66635.02334951023,0.0,66634.02,66634.02,0.0,66634.02,0.0,66634.02,0.0,66634.02,331026.0,331026.0,331026.0,0.0,0.08723134895245699,2176579.0416788277,,0.0,23.914362709707778,63221119.44833399,348449.0153773766,0.0050000000000000044,,0.0,190.985359,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.383196609945382e-08,1051343.9260979826,200791297.15829265
Bucharest-Ilfov,EQ,10000,8234171437613,a,helped,22413,93521.59579316012,15800.657894736842,0.006539944176397401,88846.36446601363,88846.36446601363,0.0,88845.36,88845.36,0.0,88845.36,0.0,88845.36,0.0,88845.36,441368.0,441368.0,441368.0,0.0,0.08723134895245699,1884972.7434386567,,0.0,23.914362709707817,77114794.08966,464598.6871698354,0.0050000000000000044,,0.0,174.7176825,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.496488763334229e-08,1051343.9260979826,183688374.27829078
Bucharest-Ilfov,EQ,10000,8234171438513,a,helped,22441,103912.88421462236,15800.657894736842,0.006204335810330937,98718.09399506371,98718.09399506371,0.0,98717.09,98717.09,0.0,98717.09,0.0,98717.09,0.0,98717.09,490409.0,490409.0,490409.0,0.0,0.08723134895245699,1788247.330772725,,0.0,23.914431872661776,66046014.752352506,516220.7635220394,0.0050000000000000044,,0.0,134.6753725,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.98535444243683e-08,1051343.9260979826,141590134.8728583
Bucharest-Ilfov,EQ,10000,8416911172811,a,helped,24429,233457.6132021849,15800.657894736842,0.004139291151597702,221785.69571630875,221785.69571630875,0.0,221784.7,221784.7,0.0,221784.7,0.0,221784.7,0.0,221784.7,1101787.0,1101787.0,1101787.0,0.0,0.08723134895245699,1193068.9950849211,,0.0,23.914833578198888,1591422553.08736,1159775.9820461818,0.0050000000000000044,,0.0,1444.4012799999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.865187763255526e-09,1051343.9260979826,1518562512.5761511
Bucharest-Ilfov,EQ,10000,8416911226311,a,helped,24541,147608.25202687105,15800.657894736842,0.005205646546236784,140228.83643550434,140228.83643550434,0.0,140227.84,140227.84,0.0,140227.84,0.0,140227.84,0.0,140227.84,696627.0,696627.0,696627.0,0.0,0.08723134895245699,1500427.6645649145,,0.0,23.91487771310671,277664008.69725746,733291.5945830569,0.0050000000000000044,,0.0,398.58347249999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.763331817413952e-08,1051343.9260979826,419048312.8559172
Bucharest-Ilfov,EQ,10000,8416921068511,a,helped,25758,97392.3507301548,15800.657894736842,0.00640866501702645,90753.51750029885,90753.51750029885,0.0,90673.96,90752.52,0.0,90673.96,0.0,90673.96,0.0,90673.96,449337.0,449337.0,449337.0,0.0,0.08723134895245699,1499544.4125469464,,0.0,19.41420181766506,1157084686.908675,472987.2745770686,0.0050000000000000044,,2184.0,2575.0932749999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.290127494089835e-08,1051343.9260979826,2707308673.8070116
Bucharest-Ilfov,EQ,10000,8416921421311,a,helped,25997,52476.00652838429,15800.657894736842,0.008730710885662145,49645.4871658811,49645.4871658811,0.0,49644.49,49644.49,0.0,49644.49,0.0,49644.49,0.0,49644.49,246625.0,246625.0,246625.0,0.0,0.08723134895245699,2395309.8150559124,,0.0,22.763543390406895,149978373.84175,260691.4855786299,0.0050000000000000044,,0.0,608.123158,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.318764577616726e-08,1051343.9260979826,639346588.4828237
Bucharest-Ilfov,EQ,10000,8416931332911,a,helped,26893,109108.52842535348,15800.657894736842,0.006054811769899158,103654.05940730729,103654.05940730729,0.0,103653.06,103653.06,0.0,103653.06,0.0,103653.06,0.0,103653.06,514930.0,514930.0,514930.0,0.0,0.08723134895245699,1745174.4947266323,,0.0,23.914757932863356,87197076.27903998,542031.8016981414,0.0050000000000000044,,0.0,169.33772799999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.774673922048886e-08,1051343.9260979826,178032191.79203224
Bucharest-Ilfov,EQ,10000,8416961029111,a,helped,31149,51956.44210731118,15800.657894736842,0.008774255848487077,49005.166380580886,49005.166380580886,0.0,49004.17,49004.17,0.0,49004.17,0.0,49004.17,0.0,49004.17,243444.0,243444.0,243444.0,0.0,0.08723134895245699,2327219.412256311,,0.0,22.006694548594407,45184279.257708006,258110.3817610197,0.0050000000000000044,,0.0,185.604407,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.443857481969869e-08,1051343.9260979826,195134065.9564679
Bucharest-Ilfov,EQ,10000,8416971058111,a,helped,32045,58450.997370725076,15800.657894736842,0.008272447747107916,55529.35279125853,55529.35279125853,0.0,55528.35,55528.35,0.0,55528.35,0.0,55528.35,0.0,55528.35,275855.0,275855.0,275855.0,0.0,0.08723134895245699,2384322.8786409423,,0.0,23.914362709707778,68042309.060805,290374.17948114715,0.0050000000000000044,,0.0,246.65969099999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.076395715405821e-08,1051343.9260979826,259324167.9460552
Bucharest-Ilfov,EQ,10000,8416971296211,a,helped,32157,207384.13867133256,15800.657894736842,0.004391796689827248,197015.88959472335,197015.88959472335,0.0,197014.89,197014.89,0.0,197014.89,0.0,197014.89,0.0,197014.89,978735.0,978735.0,978735.0,0.0,0.08723134895245699,1265847.7251843545,,0.0,23.91481452186578,517270420.5424802,1030247.58879911,0.0050000000000000044,,0.0,528.5091680000002,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.0588554934732677e-08,1051343.9260979826,555644903.6638985
Bucharest-Ilfov,EQ,10000,8416971430911,a,helped,32213,64166.2060025293,15800.657894736842,0.0078954486809971,60580.45919350264,60580.45919350264,0.0,60579.46,60579.46,0.0,60579.46,0.0,60579.46,0.0,60579.46,300948.0,300948.0,300948.0,0.0,0.08723134895245699,2116770.972103885,,0.0,22.244611985352336,94127048.81998797,318766.3214748593,0.0050000000000000044,,0.0,312.7684809999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.152341842282119e-08,1051343.9260979826,328827242.77424216
Bucharest-Ilfov,EQ,10000,8416991021111,a,helped,34817,98717.24000389125,15800.657894736842,0.006365514230466243,87806.47223814159,87806.47223814159,0.0,87805.47,87805.47,0.0,87805.47,0.0,87805.47,0.0,87805.47,436202.0,436202.0,436202.0,0.0,0.08723134895245699,1060956.3192715545,,0.0,13.829032236773063,140104637.494705,490409.7253459374,0.015,,0.0,321.1921025,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.2241147697278245e-08,1051343.9260979826,337683366.0740156
Bucharest-Ilfov,EQ,10000,8427001351711,a,helped,36370,74427.60331872325,15800.657894736842,0.007330995932174802,68937.11803131479,68937.11803131479,0.0,68857.56,68936.12,0.0,68857.56,0.0,68857.56,0.0,68857.56,340957.0,340957.0,340957.0,0.0,0.08723134895245699,1623958.5852784824,,0.0,18.379756332777063,548198291.80809,358902.4858386979,0.0050000000000000044,,2184.0,1607.8223699999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.924917372914111e-08,1051343.9260979826,1690374282.943963
Bucharest-Ilfov,EQ,10000,8427031155211,a,helped,40598,142533.83951439036,15800.657894736842,0.005297500466147885,134817.97467659533,134817.97467659533,0.0,134790.79,134816.97,0.0,134790.79,0.0,134790.79,0.0,134790.79,669245.0,669245.0,669245.0,0.0,0.08723134895245699,1448615.6220735647,,0.0,22.688717059713465,914449126.7691,704469.2686197432,0.0050000000000000044,,728.0,1366.38918,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.858330795057634e-08,1051343.9260979826,1436544965.0790029
Bucharest-Ilfov,EQ,10000,8427041112211,a,helped,41606,85312.47794020495,15800.657894736842,0.006847368765458483,79277.66463328667,79277.66463328667,0.0,79198.11,79276.66,0.0,79198.11,0.0,79198.11,0.0,79198.11,392327.0,392327.0,392327.0,0.0,0.08723134895245699,1561734.3629392746,,0.0,18.92392539543153,823801455.1894399,412976.6108176315,0.005000000000000018,,2184.0,2099.7827199999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.013110936865394e-08,1051343.9260979826,2207593808.7975006
Bucharest-Ilfov,EQ,10000,8427061343311,a,helped,44742,36092.40845054549,15800.657894736842,0.010527422765271507,29328.25529088547,29328.25529088547,0.0,29274.88,29327.26,0.0,29274.88,0.0,29274.88,0.0,29274.88,144689.0,144689.0,144689.0,0.0,0.08723134895245699,1140759.312384433,,0.0,8.990828991839622,397427343.76062,172073.58784067974,0.025000000000000022,,1456.0,2746.76958,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.458398485611785e-07,1051343.9260979826,2887799514.3237066
Bucharest-Ilfov,EQ,10000,8427071026211,a,helped,45457,29441.983860809665,15800.657894736842,0.011655917383436094,27970.799684590023,27970.799684590023,0.0,27969.8,27969.8,0.0,27969.8,0.0,27969.8,0.0,27969.8,138949.0,138949.0,138949.0,0.0,0.08723134895245699,3359469.781326977,,0.0,23.913990748870017,132308400.80312999,146262.54966457782,0.0050000000000000044,,0.0,952.20837,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.979472144020724e-07,1051343.9260979826,1001098486.1791604
Bucharest-Ilfov,EQ,10000,8427101034711,a,helped,48313,51956.44210731118,15800.657894736842,0.008774255848487077,49359.44634981333,49359.44634981333,0.0,49358.45,49358.45,0.0,49358.45,0.0,49358.45,0.0,49358.45,245204.0,245204.0,245204.0,0.0,0.08723134895245699,2528904.072481947,,0.0,23.91386870215625,59566338.630559996,258110.3817610197,0.0050000000000000044,,0.0,242.92564,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.443857481969869e-08,1051343.9260979826,255398396.10746512
Bucharest-Ilfov,EQ,10000,8427121346611,a,helped,51253,221983.898903487,15800.657894736842,0.004244917539118615,210885.54779929927,210885.54779929927,0.0,210884.55,210884.55,0.0,210884.55,0.0,210884.55,0.0,210884.55,1047637.0,1047637.0,1047637.0,0.0,0.08723134895245699,1223504.984041949,,0.0,23.91466288365829,1589973049.6989799,1102776.6060739565,0.0050000000000000044,,0.0,1517.67554,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.561318546270327e-09,1051343.9260979826,1595598960.7664757
Bucharest-Ilfov,EQ,10000,8427131048011,a,helped,52065,81571.61410847855,15800.657894736842,0.007002618513640865,72654.76339490576,72654.76339490576,0.0,72653.76,72653.76,0.0,72653.76,0.0,72653.76,0.0,72653.76,360931.0,360931.0,360931.0,0.0,0.08723134895245699,1176794.4547193162,,0.0,13.943375527636924,105904751.914757,405233.2993648009,0.015000000000000013,,0.0,293.421047,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.292313318900608e-08,1051343.9260979826,308486435.55276066
Bucharest-Ilfov,EQ,10000,8437161414511,a,helped,55929,83130.30737169788,15800.657894736842,0.006936658313568108,75324.34348124704,75324.34348124704,0.0,75323.34,75323.34,0.0,75323.34,0.0,75323.34,0.0,75323.34,374193.0,374193.0,374193.0,0.0,0.08723134895245699,1303195.0101592308,,0.0,15.587873919071189,64715502.13882199,412976.6108176315,0.014999999999999986,,0.0,172.94685399999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.172159668887335e-08,1051343.9260979826,181826624.49065456
Bucharest-Ilfov,EQ,10000,8437171373011,a,helped,57049,97989.84981438889,15800.657894736842,0.006389096528544985,93091.28264281689,93091.28264281689,0.0,93090.28,93090.28,0.0,93090.28,0.0,93090.28,0.0,93090.28,462456.0,462456.0,462456.0,0.0,0.08723134895245699,1841515.5900244622,,0.0,23.914633454788213,586588770.1760399,486796.1800012831,0.0050000000000000044,,0.0,1268.4207149999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.260080784207308e-08,1051343.9260979826,1333546414.45211
Bucharest-Ilfov,EQ,10000,8437181127311,a,helped,57777,168858.43684876137,15800.657894736842,0.004867081440886146,158055.3590464451,158055.3590464451,0.0,158054.36,158054.36,0.0,158054.36,0.0,158054.36,0.0,158054.36,785186.0,785186.0,785186.0,0.0,0.08723134895245699,1193246.6723783559,,0.0,20.341800797197315,585357847.2239699,838858.7407233141,0.0050000000000000044,,0.0,745.5021449999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.4411721237374013e-08,1051343.9260979826,783779152.0387675
Bucharest-Ilfov,EQ,10000,8437181148811,a,helped,57805,51956.44210731118,15800.657894736842,0.008774255848487077,49359.44634981333,49359.44634981333,0.0,49358.45,49358.45,0.0,49358.45,0.0,49358.45,0.0,49358.45,245204.0,245204.0,245204.0,0.0,0.08723134895245699,2528904.072481947,,0.0,23.91386870215625,48895935.561033994,258110.3817610197,0.0050000000000000044,,0.0,199.40920849999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.443857481969869e-08,1051343.9260979826,209647660.16448116
Bucharest-Ilfov,EQ,10000,8437191092311,a,helped,59121,85312.47794020496,15800.657894736842,0.006847368765458483,79418.0887848153,79418.0887848153,0.0,79417.09,79417.09,0.0,79417.09,0.0,79417.09,0.0,79417.09,394530.0,394530.0,394530.0,0.0,0.08723134895245699,1593890.0496657712,,0.0,19.313563883955176,201668510.29824,423817.24685159436,0.0050000000000000044,,0.0,511.16140800000005,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.0131109368653933e-08,1051343.9260979826,537406441.5564928
Bucharest-Ilfov,EQ,10000,8437191284911,a,helped,59345,66088.59436049982,15800.657894736842,0.007779769649400151,62785.04682022634,62785.04682022634,0.0,62784.05,62784.05,0.0,62784.05,0.0,62784.05,0.0,62784.05,311900.0,311900.0,311900.0,0.0,0.08723134895245699,2242319.0120502454,,0.0,23.914342203261096,1011325854.9725,328316.40560001705,0.0050000000000000044,,0.0,3242.4682749999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.885864062233713e-08,1051343.9260979826,3408949326.486653
Bucharest-Ilfov,EQ,10000,8437201117611,a,helped,60157,28576.043159021156,15800.657894736842,0.01183120417253457,22723.02764033449,22723.02764033449,0.0,22722.03,22722.03,0.0,22722.03,0.0,22722.03,0.0,22722.03,112879.0,112879.0,112879.0,0.0,0.08723134895245699,1187797.1557307413,,0.0,8.329925368323748,26805033.937311497,141960.70996856087,0.034999999999999976,,0.0,237.46696849999998,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.0701263829102915e-07,1051343.9260979826,249659454.98137593
Bucharest-Ilfov,EQ,10000,8437221208211,a,helped,63278,91681.4718018595,15800.657894736842,0.006605249203526355,86508.2775538849,86508.2775538849,0.0,86481.09,86507.28,0.0,86481.09,0.0,86481.09,0.0,86481.09,429251.0,429251.0,429251.0,0.0,0.08723134895245699,1756879.1071424752,,0.0,22.068887934860747,2109382525.8241847,451843.732471145,0.0050000000000000044,,728.0,4914.100434999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.602281395417338e-08,1051343.9260979826,5166409644.572703
Bucharest-Ilfov,EQ,10000,8437221241411,a,helped,63321,72739.01895023565,15800.657894736842,0.007415599662425424,69102.90540791348,69102.90540791348,0.0,69101.91,69101.91,0.0,69101.91,0.0,69101.91,0.0,69101.91,343286.0,343286.0,343286.0,0.0,0.08723134895245699,2137344.312205424,,0.0,23.91420744763035,84636323.27915798,361354.53446542757,0.0050000000000000044,,0.0,246.54755299999997,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,5.0974014837200385e-08,1051343.9260979826,259206272.3408704
Bucharest-Ilfov,EQ,10000,8437221398311,a,helped,63405,133216.31756314586,15800.657894736842,0.005479630614831968,126556.44775925101,126556.44775925101,0.0,126555.45,126555.45,0.0,126555.45,0.0,126555.45,0.0,126555.45,628705.0,628705.0,628705.0,0.0,0.08723134895245699,1579390.3399662827,,0.0,23.914757007986402,381621505.055175,661795.0188352545,0.0050000000000000044,,0.0,606.996135,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.0566664486257733e-08,1051343.9260979826,638161699.697201
Bucharest-Ilfov,EQ,10000,8437261102111,a,helped,67857,147608.25202687105,15800.657894736842,0.005205646546236784,140228.83643550434,140228.83643550434,0.0,140227.84,140227.84,0.0,140227.84,0.0,140227.84,0.0,140227.84,696627.0,696627.0,696627.0,0.0,0.08723134895245699,1500427.6645649145,,0.0,23.91487771310671,556227728.58069,733291.5945830569,0.0050000000000000044,,0.0,798.45847,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.763331817413952e-08,1051343.9260979826,839454462.6759883
Bucharest-Ilfov,EQ,10000,8437261248011,a,helped,67982,38894.59256153315,15800.657894736842,0.010141107406848085,35534.74107853621,35534.74107853621,0.0,35470.89,35533.74,0.0,35470.89,0.0,35470.89,0.0,35470.89,175321.0,175321.0,175321.0,0.0,0.08723134895245699,2008842.3157958346,,0.0,16.43570146212019,481165125.34964,184548.92295912906,0.0050000000000000044,,1747.2,2744.48084,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.3036654633679932e-07,1051343.9260979826,2885393261.426289
Bucharest-Ilfov,EQ,10000,8447321088011,a,helped,76158,187112.46684246333,15800.657894736842,0.004623582735951757,176577.6791620523,176577.6791620523,0.0,176524.31,176576.68,0.0,176524.31,0.0,176524.31,0.0,176524.31,876198.0,876198.0,876198.0,0.0,0.08723134895245699,1231679.8923758296,,0.0,22.10278486262427,897531625.0940999,922314.4308260437,0.0050000000000000044,,1456.0,1024.3479499999999,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.2355090000081387e-08,1051343.9260979826,1076941995.4434197
Bucharest-Ilfov,EQ,10000,8447321095711,a,helped,76242,46501.01568604351,15800.657894736842,0.009274676623717722,42772.004883592876,42772.004883592876,0.0,42708.66,42771.0,0.0,42708.66,0.0,42708.66,0.0,42708.66,211284.0,211284.0,211284.0,0.0,0.08723134895245699,1937341.11462264,,0.0,17.33145793976562,1300005702.19224,222405.11228407864,0.0050000000000000044,,1733.333333333333,6152.88286,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.972552735553858e-08,1051343.9260979826,6468796022.853383
Bucharest-Ilfov,EQ,10000,8447321101311,a,helped,76410,49683.34776511631,15800.657894736842,0.008972729385305155,46314.99354371155,46314.99354371155,0.0,46274.71,46313.99,0.0,46274.71,0.0,46274.71,0.0,46274.71,229327.0,229327.0,229327.0,0.0,0.08723134895245699,2107154.1623969916,,0.0,19.484960022940104,611029015.69283,241397.73454199365,0.0050000000000000044,,1092.0,2664.44429,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,9.029916248523304e-08,1051343.9260979826,2801247320.7179513
Bucharest-Ilfov,EQ,10000,8447321356511,a,helped,76509,130878.27766831686,15800.657894736842,0.0055283586517678365,124335.35390668809,124335.35390668809,0.0,124334.35,124334.35,0.0,124334.35,0.0,124334.35,0.0,124334.35,617671.0,617671.0,617671.0,0.0,0.08723134895245699,1593440.991115734,,0.0,23.914844071251036,452157401.97929,650180.0516560086,0.0050000000000000044,,0.0,732.03599,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.112022999637222e-08,1051343.9260979826,769621591.7716235
Bucharest-Ilfov,EQ,10000,8447331394711,a,helped,77909,158467.14842729908,15800.657894736842,0.005024124283687418,150544.62369871736,150544.62369871736,0.0,150543.62,150543.62,0.0,150543.62,0.0,150543.62,0.0,150543.62,747874.0,747874.0,747874.0,0.0,0.08723134895245699,1448087.15793496,,0.0,23.91454412172637,1223369918.43942,787236.66437111,0.0050000000000000044,,0.0,1635.79683,24017.0,0.0,0.0,0.0,0.0,0.10278007331493164,1.0,1.0,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.5852258129048005e-08,1051343.9260979826,1719785061.5508342
