,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
171,Ampara,PF,5.0,52108015031,helped,a,43493.30859375,5.403296430694476,0.0,76791.67688724538,233730.97000739878,0.9650000000000006,23071,0,23071.0,2.008754577557463e-05,0.0,0.9650000000000006,29843.42953768219,0.0,29843.42953768219,1,36346.798828125,500.0,50.0,0,0.007217269457155928,0.0020663645975206764,-1,0.0,0.0,20635.55,18306.78,6401.49,2686.0,2.495,113592.58230209674,6906.99,6906.99,0,27194.02,2686.0,467.38,2686.0
172,Ampara,PF,5.0,52108015041,helped,a,43493.30859375,6.303845835810221,0.0,62402.71643973071,189935.26428614114,1.2150000000000007,14079,0,14079.0,2.008754577557463e-05,0.0,1.2150000000000007,21731.602302068728,0.0,21731.602302068728,1,36346.798828125,500.0,50.0,0,0.00800623342572003,0.0,-1,0.0,0.0,12234.029999999999,17717.949999999997,5202.0,0.0,10.0,78948.1675169784,4114.66,4114.66,0,19331.09,0.0,368.14,0.0
173,Ampara,PF,5.0,52108015051,helped,a,43493.30859375,5.403296430694476,0.0,91760.56683024221,279291.8082144852,0.9050000000000006,31455,0,31455.0,2.008754577557463e-05,0.0,0.9050000000000006,38801.23002070969,0.0,38801.23002070969,1,36346.798828125,500.0,50.0,0,0.006602401820263123,0.0043720205540029354,-1,0.0,0.0,28330.34,19011.84,7649.31,6596.0,1.958,155769.90374563323,9471.58,9471.58,0,35561.54,6596.0,552.16,6596.0
174,Ampara,PF,5.0,52108015061,helped,a,43493.30859375,6.303845835810221,0.0,65639.64587266969,199787.5124316949,1.2150000000000007,14205,0,14205.0,2.008754577557463e-05,0.0,1.2150000000000007,21926.089260663844,0.0,21926.089260663844,1,36346.798828125,500.0,50.0,0,0.007806329542595682,0.0,-1,0.0,0.0,12343.520000000002,17966.719999999998,5471.83,0.0,10.0,79654.76559671438,4151.49,4151.49,0,19504.11,0.0,371.44,0.0
175,Ampara,PF,5.0,52108015071,helped,a,43493.30859375,6.303845835810221,0.0,78275.98584995327,238248.7639625144,0.6450000000000004,40307,0,40307.0,2.008754577557463e-05,0.0,0.6450000000000004,39240.7706356619,0.0,39240.7706356619,1,36346.798828125,500.0,50.0,0,0.007148513186482411,0.009037304578148804,-1,0.0,0.0,37410.77,18283.260000000006,6525.22,10987.0,1.974,238780.854876321,12444.91,12444.91,0,36876.61,10987.0,494.44,10987.0
176,Ampara,PF,5.0,52108015081,helped,a,43493.30859375,5.403296430694476,0.0,73865.70333533933,224825.17885626704,0.8450000000000005,26282,0,26282.0,2.008754577557463e-05,0.0,0.8450000000000005,30843.16988727681,0.0,30843.16988727681,1,36346.798828125,500.0,50.0,0,0.0073588267254887435,0.0035175954265543935,-1,0.0,0.0,23835.980000000003,18119.2,6157.58,4318.0,2.327,130906.95941757844,7959.79,7959.79,0,28431.81,4318.0,460.19,4318.0
177,Ampara,PF,5.0,52108015091,helped,a,43493.30859375,1.8010988102314913,0.0,124077.43166606742,377654.7099227822,0.9050000000000006,41385,0,41385.0,2.008754577557463e-05,0.0,0.9050000000000006,51050.35461475348,0.0,51050.35461475348,1,36346.798828125,500.0,50.0,0,0.005677845856777851,0.0055891078714629845,-1,0.0,0.0,37273.939999999995,20896.210000000006,10343.31,11231.0,1.673,68314.95743255637,12461.67,12461.67,0,46787.96,11231.0,677.29,11231.0
178,Ampara,PF,5.0,52109020011,helped,a,43493.30859375,5.403296430694476,0.0,71452.3939027281,217479.7844401449,1.1150000000000009,16674,0,16674.0,2.008754577557463e-05,0.0,1.1150000000000009,24069.707520753887,0.0,24069.707520753887,1,36346.798828125,500.0,50.0,0,0.007482067188095625,0.0,-1,0.0,0.0,14657.460000000001,18205.210000000003,5956.4,0.0,10.0,80918.4705549371,4920.25,4920.25,0,21618.22,0.0,412.09,0.0
179,Ampara,PF,5.0,52109020021,helped,a,43493.30859375,4.502747025578729,0.0,61669.16055938329,187702.53888648638,1.2150000000000007,13314,0,13314.0,2.008754577557463e-05,0.0,1.2150000000000007,20550.788624884084,0.0,20550.788624884084,1,36346.798828125,500.0,50.0,0,0.008053709812147924,0.0,-1,0.0,0.0,11569.279999999999,17784.17,5140.85,0.0,10.0,53327.47390297707,3891.09,3891.09,0,18280.72,0.0,348.14,0.0
180,Ampara,PF,5.0,52109020031,helped,a,43493.30859375,2.701648215347238,0.0,144695.40618200917,440409.6773689913,0.7550000000000004,61934,0,61934.0,2.008754577557463e-05,0.0,0.7550000000000004,67108.41788595243,0.0,67108.41788595243,1,36346.798828125,500.0,50.0,0,0.005257782590244563,0.009963435104022903,-1,0.0,0.0,56757.39000000001,22050.509999999995,12062.06,22146.0,1.468,155585.46222197148,18920.74,18920.74,0,62400.5,22146.0,766.91,22146.0
181,Ampara,PF,5.0,52109020041,helped,a,43493.30859375,6.303845835810221,0.0,90861.74202996987,276556.0534953529,0.8450000000000005,33491,0,33491.0,2.008754577557463e-05,0.0,0.8450000000000005,39303.27230404032,0.0,39303.27230404032,1,36346.798828125,500.0,50.0,0,0.00663497767891326,0.0050407414303033525,-1,0.0,0.0,30374.059999999998,18967.889999999996,7574.39,7468.0,1.965,194616.36310446807,10143.12,10143.12,0,36230.5,7468.0,548.54,7468.0
182,Ampara,PF,5.0,52109020051,helped,a,43493.30859375,4.502747025578729,0.0,76890.35425661558,234031.31450039038,0.7550000000000004,33885,0,33885.0,2.008754577557463e-05,0.0,0.7550000000000004,36715.99993647267,0.0,36715.99993647267,1,36346.798828125,500.0,50.0,0,0.007212636822721962,0.006565294001537764,-1,0.0,0.0,31052.809999999994,18138.33,6409.71,8078.0,2.005,141871.83284241045,10351.82,10351.82,0,34140.24,8078.0,497.4,8078.0
183,Ampara,PF,5.0,52109020061,helped,a,43493.30859375,1.8010988102314913,0.0,92986.39042095515,283022.84976129216,0.6450000000000004,48142,0,48142.0,2.008754577557463e-05,0.0,0.6450000000000004,46868.51365623925,0.0,46868.51365623925,1,36346.798828125,500.0,50.0,0,0.006558738276833509,0.010576003293174275,-1,0.0,0.0,44682.8,19123.08,7751.51,14998.0,1.767,81484.53790000473,14864.0,14864.0,0,44044.81,14998.0,554.42,14998.0
184,Ampara,PF,5.0,52109020081,helped,a,43493.30859375,4.502747025578729,0.0,95664.34926526067,291173.7580848397,1.1150000000000009,21966,0,21966.0,2.008754577557463e-05,0.0,1.1150000000000009,31708.959781748825,0.0,31708.959781748825,1,36346.798828125,500.0,50.0,0,0.006466286380326742,0.0007701019141274713,-1,0.0,0.0,19309.439999999995,19540.86,7974.74,1268.0,2.887,88833.66043582684,6481.83,6481.83,0,28479.41,1268.0,518.45,1268.0
185,Ampara,PF,5.0,52109020091,helped,a,43493.30859375,4.502747025578729,0.0,68180.8649883966,207522.22578861663,0.7550000000000004,29487,0,29487.0,2.008754577557463e-05,0.0,0.769,31884.0661602716,0.0,31884.0661602716,2,36346.798828125,500.0,50.0,0,0.007659470402587703,0.005478893178386459,-1,0.0,0.0,26987.02,17671.749999999996,5683.67,6058.0,2.206,123329.6106460178,8998.86,8998.86,0,30061.66,6058.0,458.23,6058.0
186,Ampara,PF,5.0,52109020101,helped,a,43493.30859375,0.9005494051157459,0.0,118006.59084068701,359176.88039237435,1.1150000000000009,28515,0,28515.0,2.008754577557463e-05,0.0,1.1150000000000009,41162.75098682362,0.0,41162.75098682362,1,36346.798828125,500.0,50.0,0,0.005822062505232092,0.0020603979300368347,-1,0.0,0.0,25066.42,20706.550000000003,9837.23,4116.0,2.065,23063.75468256214,8414.35,8414.35,0,36970.35,4116.0,625.43,4116.0
187,Ampara,PF,5.0,52109021011,helped,a,43493.30859375,3.241972232373575,0.0,211935.57543126284,645068.7057838282,0.9050000000000006,71975,0,71975.0,2.008754577557463e-05,0.0,0.9050000000000006,88784.56622923478,0.0,88784.56622923478,1,36346.798828125,500.0,50.0,0,0.0043443825838598215,0.007990697738155627,-1,0.0,0.0,64825.22000000001,25856.669999999995,17667.31,26635.0,1.33,213858.35171436143,21672.79,21672.79,0,81371.58,26635.0,1041.06,26635.0
188,Ampara,PF,5.0,52109021021,helped,a,43493.30859375,3.241972232373575,0.0,43531.90147671989,132498.12962620976,0.8450000000000005,16385,0,16385.0,2.008754577557463e-05,0.0,0.118,7235.1026485948905,0.0,7235.1026485948905,2,36346.798828125,500.0,50.0,0,0.009585751735563754,0.0033951890704470777,-1,0.11560693641618495,0.11560693641618495,16167.67,17938.06,3628.9,2460.0,9.545,52534.44178033063,5323.93,5323.93,0,7236.06,2460.0,91.87,2460.0
189,Ampara,PF,5.0,52109021031,helped,a,43493.30859375,4.862958348560363,0.0,119697.17833725137,364322.52470529336,0.8450000000000005,43865,0,43865.0,2.008754577557463e-05,0.0,0.8450000000000005,51477.651895038325,0.0,51477.651895038325,1,36346.798828125,500.0,50.0,0,0.00578080126536429,0.006440479544557782,-1,0.0,0.0,39782.57,20594.920000000002,9978.16,12355.0,1.689,196636.54133988044,13285.0,13285.0,0,47453.07,12355.0,668.86,12355.0
190,Ampara,PF,5.0,52109021041,helped,a,43493.30859375,1.6209861161867876,0.0,184675.46142190846,562097.0459869714,1.0350000000000006,48200,0,48200.0,2.008754577557463e-05,0.0,1.0350000000000006,65722.97939908464,0.0,65722.97939908464,1,36346.798828125,500.0,50.0,0,0.004653989501444885,0.004326768443084348,-1,0.0,0.0,42764.38999999999,24609.790000000005,15394.86,13145.0,1.555,70716.76747795806,14333.13,14333.13,0,59485.8,13145.0,881.53,13145.0
191,Ampara,PF,5.0,52109021051,helped,a,43493.30859375,1.6209861161867876,0.0,100161.09825691256,304860.5213683376,1.0350000000000006,28893,0,28893.0,2.008754577557463e-05,0.0,1.0350000000000006,39396.97186260897,0.0,39396.97186260897,1,36346.798828125,500.0,50.0,0,0.006319467093106856,0.0028153474098094405,-1,0.0,0.0,25634.69,19462.3,8349.6,4728.0,2.049,42390.456553984164,8591.85,8591.85,0,35658.17,4728.0,589.15,4728.0
192,Ampara,PF,5.0,52109021061,helped,a,43493.30859375,4.0524652904669685,0.0,53716.98684925034,163498.49294976555,0.7150000000000004,24207,0,24207.0,2.008754577557463e-05,0.0,0.42,17420.188021125334,0.0,17420.188021125334,2,36346.798828125,500.0,50.0,0,0.008629272304870515,0.004336917442455486,-1,0.0,0.0,23098.83,17774.340000000004,4477.94,3832.0,3.872,94367.81403576487,7650.72,7650.72,0,17431.06,3832.0,260.67,3832.0
193,Ampara,PF,5.0,52109021071,helped,a,43493.30859375,3.241972232373575,0.0,182699.3242003345,556082.273444051,0.7150000000000004,80715,0,80715.0,2.008754577557463e-05,0.0,0.7150000000000004,84229.919547658,0.0,84229.919547658,1,36346.798828125,500.0,50.0,0,0.004679091362847025,0.011277435771204393,-1,0.0,0.0,74311.46999999999,24343.440000000002,15230.12,31165.0,1.391,244257.67694288187,24753.51,24753.51,0,78623.26,31165.0,904.03,31165.0
194,Ampara,PF,5.0,52109021081,helped,a,43493.30859375,5.673451406653756,0.0,80404.87055339357,244728.45430056535,0.7150000000000004,37732,0,37732.0,2.008754577557463e-05,0.0,0.7150000000000004,39375.1263627855,0.0,39375.1263627855,1,36346.798828125,500.0,50.0,0,0.00705324252255334,0.0077630417846219196,-1,0.0,0.0,34738.53,18331.049999999996,6702.69,9844.0,1.939,199821.34139193606,11571.57,11571.57,0,36754.17,9844.0,513.64,9844.0
195,Ampara,PF,5.0,52109021091,helped,a,43493.30859375,4.0524652904669685,0.0,196495.92160460845,598075.002667003,0.7150000000000004,89477,0,89477.0,2.008754577557463e-05,0.0,0.7150000000000004,93373.48090647085,0.0,93373.48090647085,1,36346.798828125,500.0,50.0,0,0.00451183517019686,0.012415567542204839,-1,0.0,0.0,82378.34,25085.659999999996,16380.24,36416.0,1.317,338466.27772231493,27440.62,27440.62,0,87158.19,36416.0,966.18,36416.0
196,Ampara,PF,5.0,52109021101,helped,a,43493.30859375,3.241972232373575,0.0,55825.05912967523,169914.83647711022,0.7550000000000004,23190,0,23190.0,2.008754577557463e-05,0.0,0.558,19528.26030155023,0.0,19528.26030155023,2,36346.798828125,500.0,50.0,0,0.008464774630878732,0.003581493756036264,-1,0.0,0.0,21798.33,17651.28,4653.67,3320.0,3.45,71433.48648923007,7239.2,7239.2,0,19534.15,3320.0,310.4,3320.0
197,Ampara,PF,5.0,52110027011,helped,a,43493.30859375,3.241972232373575,0.0,190926.82892327575,581124.3448974083,1.0350000000000006,54097,0,54097.0,2.008754577557463e-05,0.0,1.0350000000000006,73763.81777079422,0.0,73763.81777079422,1,36346.798828125,500.0,50.0,0,0.004577164447136637,0.005479512141696013,-1,0.0,0.0,47996.38,24696.36,15915.99,16966.0,1.42,158737.1402898199,16086.71,16086.71,0,66763.56,16966.0,946.75,16966.0
198,Ampara,PF,5.0,52110027021,helped,a,43493.30859375,3.241972232373575,0.0,185624.54775501476,564985.7818272294,0.7950000000000005,72089,0,72089.0,2.008754577557463e-05,0.0,0.7950000000000005,80995.40062034465,0.0,80995.40062034465,1,36346.798828125,500.0,50.0,0,0.004642076480319183,0.009299917366535342,-1,0.0,0.0,65758.83000000002,24474.01,15473.98,26728.0,1.395,216479.03238812293,21938.37,21938.37,0,75023.6,26728.0,919.54,26728.0
199,Ampara,PF,5.0,52110027031,helped,a,43493.30859375,3.241972232373575,0.0,159874.93987709063,486611.6523567347,0.8450000000000005,58358,0,58358.0,2.008754577557463e-05,0.0,0.8450000000000005,68485.87277534815,0.0,68485.87277534815,1,36346.798828125,500.0,50.0,0,0.005001955210677431,0.007889038701700652,-1,0.0,0.0,52926.740000000005,22937.54,13327.45,19861.0,1.465,174403.549646375,17674.37,17674.37,0,63131.58,19861.0,823.88,19861.0
