district,hazard,rp,dk_tot,dw_tot,res_tot,dk_lim,dw_lim,res_lim,dk_sub,dw_sub,res_sub,ratio_dw_lim_tot,avg_reco_t,sub_avg_reco_t,non_sub_avg_reco_t,pct_subs
Batticaloa,PF,500.0,641.223442399865,2764.3742346230256,0.23195970877195934,5.208234502678882,109.95830095261667,0.047365541824106745,636.0152078971862,2654.415933670409,0.23960646100316785,0.039776922956168255,6.123970682589868,,6.123970682589868,0.18527787519040545
Batticaloa,PF,1000.0,793.6940701465893,3361.9948136341295,0.2360783148527972,6.873373959120653,128.6466504047865,0.05342831653598125,786.8206961874687,3233.3481632293424,0.24334549094818875,0.03826497586583919,4.881546593923666,,4.881546593923666,0.1954553740019155
Colombo,PF,5.0,19132.65872230818,17598.263114345802,1.0871901731433693,2.442596141495612,82.14660348500104,0.02973459690200825,19130.216126166688,17516.116510860797,1.0921493993434603,0.004667881310288885,2.7297732084331034,,2.7297732084331034,0.017062319022392382
Colombo,PF,10.0,20128.954036312512,18933.989893455182,1.0631121147513862,2.562754994508539,86.9156571646452,0.02948553894787779,20126.391281318003,18847.074236290537,1.0678788139203117,0.004590456509892238,2.6878384408124396,,2.6878384408124396,0.017113787654028878
Colombo,PF,25.0,23897.210887454996,22168.99809232991,1.0779562877820363,2.8211455016211278,102.98610250350826,0.027393458272925945,23894.38974195337,22066.011989826402,1.0828594561160372,0.004645500986313841,2.6872790381510057,,2.6872790381510057,0.016542280559895543
Colombo,PF,50.0,27351.65149092318,25965.297053148992,1.0533925891522222,11.764193581473192,706.8447484048986,0.01664324960752819,27339.887297341706,25258.45230474409,1.0824054842111872,0.027222671358546027,2.9587045866393327,,2.9587045866393327,0.017401105918467226
Colombo,PF,100.0,30110.571210915827,27835.364527489863,1.0817379877019033,3.6271125806310356,128.65149616132132,0.028193318296763935,30106.944098335192,27706.713031328545,1.0866299464787705,0.004621872152393287,2.633642075581369,,2.633642075581369,0.016782634133521504
Colombo,PF,250.0,32150.15340350224,29782.186793226814,1.0795094942730652,,,,32150.15340350224,29782.186793226814,1.0795094942730652,,8.084853737052876,,8.084853737052876,0.016764974429355466
Colombo,PF,500.0,33095.306789938106,30430.19908524937,1.087581014413429,4.077900187743571,142.92197777756618,0.02853235206477573,33091.22888975036,30287.277107471804,1.092578536272144,0.004696715173541066,2.9026025654507523,,2.9026025654507523,0.016819215691878102
Colombo,PF,1000.0,34370.03069776886,31779.334131672826,1.0815214238083743,,,,34370.03069776886,31779.334131672826,1.0815214238083743,,2.9330083593186744,,2.9330083593186744,0.01814144618523823
Galle,PF,5.0,297.8251094138952,638.3635180818886,0.4665446896288495,,,,297.8251094138952,638.3635180818886,0.4665446896288495,,4.879966462823231,,4.879966462823231,0.08477825477487642
Galle,PF,10.0,333.08628774579637,698.0098070904858,0.47719428059929403,,,,333.08628774579637,698.0098070904858,0.47719428059929403,,6.238726617363295,,6.238726617363295,0.08266503920954299
Galle,PF,25.0,389.1843928761512,816.6704054236468,0.47655013612775926,,,,389.1843928761512,816.6704054236468,0.47655013612775926,,4.312110265001736,,4.312110265001736,0.08695636143069774
Galle,PF,50.0,519.9033295385443,1094.3171211472265,0.47509384573413604,,,,519.9033295385443,1094.3171211472265,0.47509384573413604,,5.680924391765284,,5.680924391765284,0.09143490374972164
Galle,PF,100.0,580.1881946770969,1215.606642244072,0.4772828434089829,,,,580.1881946770969,1215.606642244072,0.4772828434089829,,5.644570703541295,,5.644570703541295,0.08299544306704956
Galle,PF,250.0,622.859504366056,1315.475108466189,0.4734863475237433,,,,622.859504366056,1315.475108466189,0.4734863475237433,,7.832956187365222,,7.832956187365222,0.08724168900010831
Galle,PF,500.0,642.9116603959377,1323.670510736134,0.4857036967896147,,,,642.9116603959377,1323.670510736134,0.4857036967896147,,12.724156404485399,,12.724156404485399,0.09008418118461493
Galle,PF,1000.0,661.6597454453157,1369.2825698249544,0.48321636455936234,,,,661.6597454453157,1369.2825698249544,0.48321636455936234,,3.7279268802635475,,3.7279268802635475,0.08630806226620832
Gampaha,PF,5.0,3667.5570566282345,3772.41222102899,0.9722047437402919,0.4966758523725873,17.427149812886938,0.02850011950923312,3667.0603807758616,3754.9850712161033,0.9765845432744248,0.004619630303321779,2.8463334083216014,,2.8463334083216014,0.02207109604702641
Gampaha,PF,10.0,4092.216241193527,4220.709436989412,0.9695564933539851,,,,4092.216241193527,4220.709436989412,0.9695564933539851,,2.5192402837240384,,2.5192402837240384,0.023767576220911475
Gampaha,PF,25.0,5673.325626161935,5856.395231297795,0.9687402236520005,,,,5673.325626161935,5856.395231297795,0.9687402236520005,,2.691207788127317,,2.691207788127317,0.023365680003476386
Gampaha,PF,50.0,6050.263291069855,6342.749010508255,0.9538866004387326,,,,6050.263291069855,6342.749010508255,0.9538866004387326,,2.7694080402168506,,2.7694080402168506,0.023760410632550997
Gampaha,PF,100.0,6704.545684996544,6862.528989009296,0.9769788507610283,0.8856471125943691,31.84611573182049,0.027810208317161727,6703.660037883949,6830.682873277475,0.9814040795407944,0.004640580139307788,3.306945956162067,,3.306945956162067,0.020178284368561998
Gampaha,PF,250.0,6979.898154243238,7165.249950960083,0.9741318449481293,,,,6979.898154243238,7165.249950960083,0.9741318449481293,,2.88337897971899,,2.88337897971899,0.02368439876283709
Gampaha,PF,500.0,7327.960532281535,7428.234678215736,0.9865009453419307,,,,7327.960532281535,7428.234678215736,0.9865009453419307,,6.541726752458003,,6.541726752458003,0.019437992469199986
Gampaha,PF,1000.0,7824.053679867418,8172.510285060277,0.9573623534215854,1.0922756779884353,37.12479793873426,0.029421727218313192,7822.961404189429,8135.385487121543,0.9615968925594631,0.004542643159054825,4.943925367662032,,4.943925367662032,0.020578174822249197
Hambantota,PF,5.0,715.016462121197,1349.0459535145958,0.5300163869573188,4.068504864310186,166.0740276489568,0.02449814050942446,710.9479572568869,1182.9719258656392,0.6009846402201396,0.12310479655366312,4.053843482943733,,4.053843482943733,0.049459806269773934
Hambantota,PF,10.0,843.366681121645,1606.5632153746612,0.5249508223832737,,,,843.366681121645,1606.5632153746612,0.5249508223832737,,3.08304940959821,,3.08304940959821,0.047178993442970656
Hambantota,PF,25.0,972.3645857191112,1811.7660932844353,0.5366943278844419,6.07206516809791,210.3867874754774,0.02886143774026526,966.2925205510132,1601.3793058089577,0.6034126437414389,0.11612248857913032,3.4837309636039357,,3.4837309636039357,0.04447053415832359
Hambantota,PF,50.0,1080.739138946134,2015.9915989555539,0.5360831560538467,6.768305724220121,244.65604628181595,0.027664575746571995,1073.970833221914,1771.3355526737375,0.6063056949321723,0.12135767153423035,3.0229548647100626,,3.0229548647100626,0.04478414476366929
Hambantota,PF,100.0,1112.3146267032153,2083.8687891006816,0.5337738309249537,,,,1112.3146267032153,2083.8687891006816,0.5337738309249537,,8.200174324993187,,8.200174324993187,0.046093370046321296
Hambantota,PF,250.0,1202.0036630610673,2279.3925251406504,0.527335090294243,8.299007153135799,265.4365338135207,0.03126550454040425,1193.7046559079308,2013.955991327128,0.5927163557935148,0.11645055903530345,3.004947126832358,,3.004947126832358,0.04292148163923347
Hambantota,PF,500.0,1253.035326584279,2336.992004799424,0.5361744173753913,6.9217325318814,288.8270675725134,0.02396497180841134,1246.1135940523975,2048.1649372269108,0.6084049049973282,0.12358924077590175,2.838988268471801,,2.838988268471801,0.043263602879133674
Hambantota,PF,1000.0,1315.5014024491475,2479.2150980304864,0.5306120487464743,7.587318537014148,302.21253588388413,0.025105902754243594,1307.9140839121333,2177.0025621466007,0.6007866534720493,0.12189847348217782,2.8322719779353935,,2.8322719779353935,0.051170419310477555
Kalutara,PF,5.0,3886.209354257095,5601.8900879881385,0.6937318107311862,,,,3886.209354257095,5601.8900879881385,0.6937318107311862,,10.887312459864209,,10.887312459864209,0.042493288580174246
Kalutara,PF,10.0,4496.822022640217,6360.468182960015,0.7069954433051656,,,,4496.822022640217,6360.468182960015,0.7069954433051656,,3.588212409494402,,3.588212409494402,0.03736240305361025
Kalutara,PF,25.0,5289.26363499829,7546.369623250178,0.7009017446882273,,,,5289.26363499829,7546.369623250178,0.7009017446882273,,7.4327715336314535,,7.4327715336314535,0.04004213790095982
Kalutara,PF,50.0,6369.221362629726,9141.602020731658,0.6967292328177681,,,,6369.221362629726,9141.602020731658,0.6967292328177681,,5.640592448710799,,5.640592448710799,0.0391515527671986
Kalutara,PF,100.0,7471.758659894061,10543.199667314919,0.708680371771516,,,,7471.758659894061,10543.199667314919,0.708680371771516,,24.095472483233173,,24.095472483233173,0.04138901989044534
Kalutara,PF,250.0,7932.371668049619,11323.445515732341,0.7005263245209862,,,,7932.371668049619,11323.445515732341,0.7005263245209862,,5.202469317176489,,5.202469317176489,0.041231240814597
Kalutara,PF,500.0,8251.608623007822,11687.848922840416,0.7059989119882027,,,,8251.608623007822,11687.848922840416,0.7059989119882027,,4.049221036424232,,4.049221036424232,0.0400562595898776
Kalutara,PF,1000.0,8589.443059531024,12479.120339361938,0.68830517103341,,,,8589.443059531024,12479.120339361938,0.68830517103341,,4.581908761146734,,4.581908761146734,0.042687935265664785
Kandy,PF,5.0,194.83789476178524,325.92376282842986,0.5978020536794987,,,,194.83789476178524,325.92376282842986,0.5978020536794987,,4.742124963144678,,4.742124963144678,0.05107337246938173
Kandy,PF,10.0,264.81427827035725,451.0152864186981,0.5871514475110674,,,,264.81427827035725,451.0152864186981,0.5871514475110674,,4.259702687761946,,4.259702687761946,0.06240690298793843
Kandy,PF,25.0,338.9016060443479,568.7682121446993,0.5958518756989333,,,,338.9016060443479,568.7682121446993,0.5958518756989333,,3.5028609331953375,,3.5028609331953375,0.057311487271081644
Kandy,PF,50.0,338.61796607796197,574.8382086466178,0.5890665599198671,,,,338.61796607796197,574.8382086466178,0.5890665599198671,,3.909948176210379,,3.909948176210379,0.05856959434630119
Kandy,PF,100.0,374.02473863484937,634.9803748743325,0.5890335409324607,,,,374.02473863484937,634.9803748743325,0.5890335409324607,,13.150469066869059,,13.150469066869059,0.05818661214850765
Kandy,PF,250.0,411.5310282119179,706.1045270213642,0.5828188497075963,,,,411.5310282119179,706.1045270213642,0.5828188497075963,,4.138244740279436,,4.138244740279436,0.05116154780423974
Kandy,PF,500.0,447.9812549210995,749.5360659357133,0.5976780508378129,,,,447.9812549210995,749.5360659357133,0.5976780508378129,,3.810511991332659,,3.810511991332659,0.0585096130739629
Kandy,PF,1000.0,456.8384664260558,774.9718723962895,0.5894903837134968,,,,456.8384664260558,774.9718723962895,0.5894903837134968,,3.0866179685447888,,3.0866179685447888,0.057775161402555085
Kegalle,PF,5.0,579.1695820008866,1181.030811568928,0.49039328722634673,,,,579.1695820008866,1181.030811568928,0.49039328722634673,,3.575849448143524,,3.575849448143524,0.052227678022433686
Kegalle,PF,10.0,612.397372869466,1250.526934843671,0.48971146146965816,,,,612.397372869466,1250.526934843671,0.48971146146965816,,4.126273371221964,,4.126273371221964,0.054670717299954784
Kegalle,PF,25.0,723.1300492131652,1426.765566276399,0.5068317222572201,,,,723.1300492131652,1426.765566276399,0.5068317222572201,,3.247980365343976,,3.247980365343976,0.058876898958619514
Kegalle,PF,50.0,757.169409711483,1527.752305328987,0.495610058692357,,,,757.169409711483,1527.752305328987,0.495610058692357,,4.41899397326039,,4.41899397326039,0.05468753220038309
Kegalle,PF,100.0,773.5906271039023,1531.8820171524599,0.5049936081512935,,,,773.5906271039023,1531.8820171524599,0.5049936081512935,,3.773931274719717,,3.773931274719717,0.05196155514817933
Kegalle,PF,250.0,837.0975287566577,1680.3661460608266,0.49816376669990114,,,,837.0975287566577,1680.3661460608266,0.49816376669990114,,3.7911638954388414,,3.7911638954388414,0.052808553771604
Kegalle,PF,500.0,854.9017559419369,1739.148069326797,0.4915635252798567,,,,854.9017559419369,1739.148069326797,0.4915635252798567,,3.526447488467717,,3.526447488467717,0.051464453481390615
Kegalle,PF,1000.0,883.2122858131004,1762.0181777798825,0.5012503826299539,,,,883.2122858131004,1762.0181777798825,0.5012503826299539,,4.151463344198488,,4.151463344198488,0.05166184890385009
Kurunegala,PF,5.0,1151.0766674854092,2167.7998848722896,0.5309884346419835,,,,1151.0766674854092,2167.7998848722896,0.5309884346419835,,11.252779084681988,,11.252779084681988,0.06050087352833488
Kurunegala,PF,10.0,1235.3333147588294,2383.9481159847737,0.518188003537372,,,,1235.3333147588294,2383.9481159847737,0.518188003537372,,4.519020308738624,,4.519020308738624,0.06237395994592792
Kurunegala,PF,25.0,1422.221008214646,2707.3354214680244,0.5253213166484785,,,,1422.221008214646,2707.3354214680244,0.5253213166484785,,2.999162439515327,,2.999162439515327,0.06313810532075277
Kurunegala,PF,50.0,1501.0407530910336,2915.470741472072,0.5148536501289435,,,,1501.0407530910336,2915.470741472072,0.5148536501289435,,2.820556225392042,,2.820556225392042,0.06627855246567488
Kurunegala,PF,100.0,1696.9510345306016,3249.0083470831532,0.5222981455415666,,,,1696.9510345306016,3249.0083470831532,0.5222981455415666,,5.671232914482024,,5.671232914482024,0.06267216375622733
Kurunegala,PF,250.0,1769.3529382193667,3413.7241050964044,0.518305780944005,,,,1769.3529382193667,3413.7241050964044,0.518305780944005,,4.01428400642512,,4.01428400642512,0.06426568362516516
Kurunegala,PF,500.0,1922.275497673566,3660.379335143029,0.525157455463138,,,,1922.275497673566,3660.379335143029,0.525157455463138,,24.795621136053633,,24.795621136053633,0.06053570222958589
Kurunegala,PF,1000.0,2094.865668790263,4011.3053111309946,0.5222403946608621,,,,2094.865668790263,4011.3053111309946,0.5222403946608621,,3.0159962256115143,,3.0159962256115143,0.06421908967769524
Mannar,PF,5.0,237.15690203549485,1537.24924203767,0.15427355275266635,5.638919491806647,126.14943099676786,0.0447003164996529,231.51798254368822,1411.099811040902,0.16406917549858382,0.08206179424070036,7.773993303892285,,7.773993303892285,0.24408390799095925
Mannar,PF,10.0,285.01074074670686,1754.2262541705823,0.16247091278511455,8.71484379436809,247.01456809472555,0.03528068753834028,276.2958969523388,1507.2116860758572,0.18331592005612474,0.14081112257182402,7.053566680961122,,7.053566680961122,0.2426223721017061
Mannar,PF,25.0,312.6008022207486,2053.7642574163115,0.1522087070567722,10.048399598407775,263.81115999301505,0.0380893651302463,302.55240262234076,1789.9530974232964,0.1690281175846876,0.1284525032706998,19.542332193464063,,19.542332193464063,0.22697473681283428
Mannar,PF,50.0,305.90528538314123,1934.7138644757467,0.1581139676517659,2.572046483819783,105.29617536167484,0.02442677974755713,303.33323889932143,1829.4176891140714,0.16580862899943644,0.05442467606971285,8.094012431175042,,8.094012431175042,0.23134015548016892
Mannar,PF,100.0,334.7653392124936,2183.591585195242,0.15330950232736,13.701374658310204,359.0089821231191,0.03816443415226707,321.0639645541834,1824.582603072123,0.1759657052597099,0.16441214765490084,13.724943929183798,,13.724943929183798,0.2309530489831169
Mannar,PF,250.0,345.78013224623743,2173.7185964660243,0.15907308922525568,,,,345.78013224623743,2173.7185964660243,0.15907308922525568,,19.88393533627074,,19.88393533627074,0.22182205387300374
Mannar,PF,500.0,404.836626978217,2569.1527406605396,0.15757592788124067,13.245528156265248,358.41036302848494,0.03695632024795151,391.59109882195173,2210.742377632055,0.17713104104033517,0.13950527633337056,12.340094123216154,,12.340094123216154,0.22848113157413602
Mannar,PF,1000.0,437.8850520159543,2798.540093735115,0.15646910079873974,19.063028537533306,477.27372478852357,0.039941500123393536,418.822023478421,2321.266368946591,0.18042824773637925,0.17054382242261276,8.08568209735831,,8.08568209735831,0.22132920776558113
Matale,PF,5.0,73.92366616977763,142.96961684409766,0.5170585737135204,,,,73.92366616977763,142.96961684409766,0.5170585737135204,,6.245848223238701,,6.245848223238701,0.07288363713205115
Matale,PF,10.0,109.220014894432,203.6890347189578,0.5362095954017826,,,,109.220014894432,203.6890347189578,0.5362095954017826,,5.106265184308511,,5.106265184308511,0.06863727156365573
Matale,PF,25.0,155.53419086829476,285.37311687326905,0.5450204720487589,,,,155.53419086829476,285.37311687326905,0.5450204720487589,,6.4100378558740685,,6.4100378558740685,0.06075545255117744
Matale,PF,50.0,167.7063009790373,322.91433338187846,0.5193522976284483,,,,167.7063009790373,322.91433338187846,0.5193522976284483,,3.800362803039381,,3.800362803039381,0.07786009168086906
Matale,PF,100.0,184.65570214410283,357.2865478065773,0.5168280285886081,,,,184.65570214410283,357.2865478065773,0.5168280285886081,,2.881008648670317,,2.881008648670317,0.08402791169249312
Matale,PF,250.0,212.54671731386358,416.7620700579516,0.509995348867301,,,,212.54671731386358,416.7620700579516,0.509995348867301,,83.88066905485243,,83.88066905485243,0.07763575245672326
Matale,PF,500.0,209.8272418386333,404.4394216925653,0.518810062976832,,,,209.8272418386333,404.4394216925653,0.518810062976832,,5.7593640353132365,,5.7593640353132365,0.06973028746752298
Matale,PF,1000.0,244.54775824232522,442.6947817110603,0.552407139964748,,,,244.54775824232522,442.6947817110603,0.552407139964748,,3.3218482698462055,,3.3218482698462055,0.06654666933442865
Moneragala,PF,5.0,18.279717792516415,76.80481088770917,0.23800224987523094,,,,18.279717792516415,76.80481088770917,0.23800224987523094,,7.140802930487392,,7.140802930487392,0.2027136745504819
Moneragala,PF,10.0,23.989464541104184,101.97562292541294,0.2352470507451626,,,,23.989464541104184,101.97562292541294,0.2352470507451626,,8.575872885103113,,8.575872885103113,0.20571317855656168
Moneragala,PF,25.0,23.89441038398113,99.46726628522707,0.2402238573186759,,,,23.89441038398113,99.46726628522707,0.2402238573186759,,7.9300282509236055,,7.9300282509236055,0.20270761328639747
Moneragala,PF,50.0,27.3819486437221,113.85331413052397,0.24050199023921978,,,,27.3819486437221,113.85331413052397,0.24050199023921978,,13.022450985705117,,13.022450985705117,0.18719888529515924
Moneragala,PF,100.0,29.663835992666726,123.79065574170616,0.23962903997020124,,,,29.663835992666726,123.79065574170616,0.23962903997020124,,6.879217451791741,,6.879217451791741,0.20767932935233335
Moneragala,PF,250.0,36.55528006102866,151.7075133345987,0.2409589298349655,,,,36.55528006102866,151.7075133345987,0.2409589298349655,,16.2437809964251,,16.2437809964251,0.19903074155274272
Moneragala,PF,500.0,36.96291163486144,151.7629330216588,0.24355691405612392,,,,36.96291163486144,151.7629330216588,0.24355691405612392,,11.965704695402273,,11.965704695402273,0.20212270039657057
Moneragala,PF,1000.0,42.485823409605025,175.3197676398651,0.24233333172604768,,,,42.485823409605025,175.3197676398651,0.24233333172604768,,8.992972453201192,,8.992972453201192,0.19246461057064806
Mullaitivu,PF,5.0,13.299386581277194,110.07958914832189,0.12081609937113338,,,,13.299386581277194,110.07958914832189,0.12081609937113338,,26.79638660993325,,26.79638660993325,0.31788611666098515
Mullaitivu,PF,10.0,18.496014980268754,155.22079809941357,0.11915938589893536,,,,18.496014980268754,155.22079809941357,0.11915938589893536,,286.02287945410893,,286.02287945410893,0.31869540974750893
Mullaitivu,PF,25.0,22.03109407614584,184.56105817515115,0.11937021977430369,,,,22.03109407614584,184.56105817515115,0.11937021977430369,,7.407138287331736,,7.407138287331736,0.3248895645141589
Mullaitivu,PF,50.0,25.686200363891704,215.88869841872858,0.1189789023326818,,,,25.686200363891704,215.88869841872858,0.1189789023326818,,13.78263681896216,,13.78263681896216,0.3211896548485907
Mullaitivu,PF,100.0,25.941827873524833,216.29621589358834,0.11993657756031886,,,,25.941827873524833,216.29621589358834,0.11993657756031886,,7.710025224817344,,7.710025224817344,0.31187373583096134
Mullaitivu,PF,250.0,28.081025232485054,226.58073713448854,0.12393385946051261,,,,28.081025232485054,226.58073713448854,0.12393385946051261,,15.656557908475275,,15.656557908475275,0.32072708326996946
Mullaitivu,PF,500.0,28.651138384730853,239.10577568776554,0.11982620788777902,,,,28.651138384730853,239.10577568776554,0.11982620788777902,,6.811829365663461,,6.811829365663461,0.33231585067689906
Mullaitivu,PF,1000.0,28.21065996134785,238.4482865949805,0.11830934230727119,,,,28.21065996134785,238.4482865949805,0.11830934230727119,,6.460982093113252,,6.460982093113252,0.33245130236547704
Nuwara Eliya,PF,5.0,0.8976549166461032,2.5359001938671266,0.3539788035889624,,,,0.8976549166461032,2.5359001938671266,0.3539788035889624,,13.818048756809327,,13.818048756809327,0.0699301146478893
Nuwara Eliya,PF,10.0,0.909376889899322,2.5204962725590505,0.3607927929907371,,,,0.909376889899322,2.5204962725590505,0.3607927929907371,,4.56092642710279,,4.56092642710279,0.059159744308312105
Nuwara Eliya,PF,25.0,0.9105779293146642,2.5657385883994124,0.3548989493441384,,,,0.9105779293146642,2.5657385883994124,0.3548989493441384,,6.886523126670262,,6.886523126670262,0.05900407371910511
Nuwara Eliya,PF,50.0,0.9030300420690845,2.5887479919336527,0.34882887205817614,,,,0.9030300420690845,2.5887479919336527,0.34882887205817614,,6.958094907879168,,6.958094907879168,0.0640999853264665
Nuwara Eliya,PF,100.0,0.9181770700494599,2.636339354347486,0.34827726883313764,,,,0.9181770700494599,2.636339354347486,0.34827726883313764,,4.889870953046987,,4.889870953046987,0.06093703935366723
Nuwara Eliya,PF,250.0,0.9180551799913046,2.6240089294420463,0.34986739934094446,,,,0.9180551799913046,2.6240089294420463,0.34986739934094446,,4.200482736353774,,4.200482736353774,0.06812572895375088
Nuwara Eliya,PF,500.0,0.9141997581228031,2.5933494346917763,0.35251699824688576,,,,0.9141997581228031,2.5933494346917763,0.35251699824688576,,8.338995017318156,,8.338995017318156,0.06791282334599795
