,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
105,ARMM,HU,200,153893114,helped,a,5.674907662071613,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6450000000000004,41390,9613,51003.0,2.1655923303547277e-05,2481.552182406561,0.6450000000000004,37381.19005303315,2481.552182406561,39862.742235439706,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.003939257693085354,-1,0.0,0.0,38896.36,27390.249999999996,30382.34,7574.0,2.575,274005.4851469063,12464.21,10166.48,2297.73,37866.1,7574.0,579.15,7574.0
106,ARMM,HU,250,153893114,helped,a,8.574438051197156,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.5850000000000003,43964,11391,55355.0,3.2951206521843555e-05,2940.534787245723,0.5850000000000003,37068.04643371707,2940.534787245723,40008.58122096279,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.004624765158917707,-1,0.0,0.0,41554.79000000001,27485.42,30383.23,8802.0,2.588,450784.3242683908,13571.5,10848.78,2722.72,38156.61,8802.0,561.47,8802.0
107,ARMM,HU,500,153893114,helped,a,21.64732144614143,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9950000000000008,21096,5449,26545.0,8.287734094934185e-05,1406.6345409272185,0.9950000000000008,26436.356350780086,1406.6345409272185,27842.990891707304,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0,-1,0.0,0.0,19167.69,27823.149999999998,30387.21,0.0,10.0,532179.4236031206,6346.27,5043.83,1302.44,25787.29,0.0,492.13,0.0
108,ARMM,HU,1000,153893114,helped,a,32.79364146969241,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.7850000000000005,31526,7753,39279.0,0.00012574025067820188,2001.4016509100245,0.7850000000000005,32886.20336341926,2001.4016509100245,34887.60501432929,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0015758205279128175,-1,0.0,0.0,29229.719999999998,27447.85,30389.75,3140.0,3.067,1208573.2332591692,9513.67,7660.52,1853.15,32808.69,3140.0,566.89,3140.0
109,ARMM,HU,2000,153893114,helped,a,183.30171988203836,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,36272,7424,43696.0,0.0006944123038701173,1916.4717988334867,0.6850000000000004,34209.771655076554,1916.4717988334867,36126.24345391004,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.002577404658260607,-1,0.0,0.0,33955.60000000001,27502.32,30422.27,5058.0,2.87,7566841.616173706,10656.45,8881.94,1774.51,34225.06,5058.0,557.65,5058.0
110,ARMM,PF,1,153893114,helped,a,0.03919800836193793,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9150000000000006,29746,2171,31917.0,1.498666464117352e-07,560.4337655263334,0.9150000000000006,34896.384467686024,560.4337655263334,35456.818233212354,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0008803135080647997,-1,0.0,0.0,27236.129999999997,27282.260000000002,30380.94,1773.0,3.274,1165.385950304208,7674.86,7155.94,518.92,33039.17,1773.0,596.85,1773.0
111,ARMM,PF,10,153893114,helped,a,0.07610178406125788,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.7350000000000004,38178,1745,39923.0,2.9189507120950717e-07,450.4638050868042,0.7350000000000004,37916.30687713699,450.4638050868042,38366.77068222379,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0027437985320594516,-1,0.0,0.0,35568.14,27330.4,30380.94,5371.0,2.675,2868.3652617120865,9729.81,9312.71,417.1,36245.25,5371.0,589.96,5371.0
112,ARMM,PF,25,153893114,helped,a,0.5148065790012764,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9150000000000006,28549,1132,29681.0,1.9753784525458182e-06,292.2206460505801,0.9150000000000006,33492.12936757776,292.2206460505801,33784.35001362834,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0006685920201460427,-1,0.0,0.0,26140.130000000005,27395.749999999996,30380.97,1351.0,3.518,14236.058304029488,7138.55,6867.98,270.57,31482.19,1351.0,575.25,1351.0
113,ARMM,PF,30,153893114,helped,a,0.8638048618333324,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.4950000000000002,65798,2769,68567.0,3.3427974714146055e-06,714.8047428569403,0.4950000000000002,49555.464124413505,714.8047428569403,50270.268867270446,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.00932656832591459,-1,0.0,0.0,62733.880000000005,27251.049999999996,30380.98,16589.0,2.24,56923.839726835475,17011.52,16349.66,661.86,48362.38,16589.0,607.77,16589.0
114,ARMM,PF,50,153893114,helped,a,2.3543538208979964,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9950000000000008,26136,1543,27679.0,9.001077057329702e-06,398.3184247844922,0.9950000000000008,32752.20940386748,398.3184247844922,33150.527828651975,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.00016301653187384224,-1,0.0,0.0,23747.010000000002,27367.53,30381.12,332.0,4.628,60354.73797735613,6617.65,6248.84,368.81,30703.29,332.0,579.55,332.0
115,ARMM,PF,100,153893114,helped,a,5.248848310540685,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.4950000000000002,64423,5349,69772.0,2.0299826907983916e-05,1380.8199962231035,0.4950000000000002,48519.88913473193,1380.8199962231035,49900.70913095503,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.009247751461393196,-1,0.0,0.0,61422.91000000001,27275.26,30381.44,16467.0,2.24,351485.53037455486,17286.54,16008.0,1278.54,47982.25,16467.0,602.84,16467.0
116,ARMM,PF,200,153893114,helped,a,8.224264797582192,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9950000000000008,24135,2597,26732.0,3.1584989600943936e-05,670.4037259658627,0.9950000000000008,30244.66536433814,670.4037259658627,30915.069090304,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0,-1,0.0,0.0,21928.899999999998,27540.91,30382.06,0.0,10.0,203616.33274740507,6391.16,5770.42,620.74,28632.76,0.0,546.44,0.0
117,ARMM,PF,250,153893114,helped,a,9.631545092478602,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9150000000000006,27452,3089,30541.0,3.720731672408725e-05,797.4112859101077,0.9150000000000006,32205.188812173627,797.4112859101077,33002.600098083734,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.000488571824171063,-1,0.0,0.0,25135.69,27433.209999999995,30382.3,990.0,3.832,273949.49230755185,7342.41,6604.07,738.34,30750.64,990.0,568.23,990.0
118,ARMM,PF,500,153893114,helped,a,15.822843158425995,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6150000000000003,46950,6144,53094.0,6.0371144863843044e-05,1586.0456266208166,0.6150000000000003,40994.17873858193,1586.0456266208166,42580.224365202754,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.004945507486725814,-1,0.0,0.0,44249.07,27302.59,30383.31,9368.0,2.462,798506.3530872694,13027.42,11558.86,1468.56,40564.99,9368.0,596.49,9368.0
119,ARMM,PF,1000,153893114,helped,a,22.112097386459013,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.8450000000000005,31232,4628,35860.0,8.501167444044055e-05,1194.6971289064354,0.8450000000000005,34453.43860198917,1194.6971289064354,35648.13573089561,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.001245795457805883,-1,0.0,0.0,28790.239999999994,27323.699999999997,30384.86,2495.0,3.147,741816.6999685627,8660.26,7554.06,1106.2,33387.34,2495.0,590.02,2495.0
120,ARMM,PF,2000,153893114,helped,a,43.37926061477205,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.5550000000000003,50878,11750,62628.0,0.00016532163079045534,3033.2090027334953,0.5550000000000003,41371.21405455957,3033.2090027334953,44404.42305729306,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.006208379557173387,-1,0.0,0.0,48229.090000000004,27332.4,30391.19,11545.0,2.427,2586584.845913627,15392.5,12583.97,2808.53,42447.42,11545.0,591.06,11545.0
121,ARMM,SS,1,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,45169,0,45169.0,3.104574096816379e-11,0.0,0.6850000000000004,42600.93669740166,0.0,42600.93669740166,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.004227823772891283,-1,0.0,0.0,42284.42,27189.059999999998,30380.94,8094.0,2.424,0.347370154690878,11060.55,11060.55,0.0,40410.2,8094.0,617.55,8094.0
122,ARMM,SS,10,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.5850000000000003,58081,0,58081.0,3.1243473057472595e-11,0.0,0.5850000000000003,48970.73070959696,0.0,48970.73070959696,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.007513709175109335,-1,0.0,0.0,54898.18,27114.629999999994,30380.94,13712.0,2.176,0.450125173874464,14332.36,14332.36,0.0,46811.84,13712.0,632.7,13712.0
123,ARMM,SS,25,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9950000000000008,28276,0,28276.0,3.134286129934354e-11,0.0,0.9950000000000008,35433.94066053554,0.0,35433.94066053554,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0005248937049882765,-1,0.0,0.0,25691.4,27228.189999999995,30380.94,1063.0,3.524,0.21232144678494203,6760.49,6760.49,0.0,32818.24,1063.0,605.83,1063.0
124,ARMM,SS,30,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6450000000000004,48045,0,48045.0,3.144368899007618e-11,0.0,0.6450000000000004,43391.623003092,0.0,43391.623003092,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0048000574942523265,-1,0.0,0.0,45150.399999999994,27205.7,30380.94,9112.0,2.42,0.37062866398443595,11801.12,11801.12,0.0,41287.31,9112.0,615.03,9112.0
125,ARMM,SS,50,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6150000000000003,52377,0,52377.0,3.1245282971975534e-11,0.0,0.6150000000000003,45732.739079674255,0.0,45732.739079674255,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.005873736516815673,-1,0.0,0.0,49363.88,27160.48,30380.94,10976.0,2.321,0.40498194943885796,12894.96,12894.96,0.0,43615.63,10976.0,623.94,10976.0
126,ARMM,SS,100,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.9950000000000008,27855,0,27855.0,3.126445628860256e-11,0.0,0.9950000000000008,34906.36642733121,0.0,34906.36642733121,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.00034369310856295567,-1,0.0,0.0,25308.870000000003,27241.489999999998,30380.94,698.0,3.932,0.209160139298968,6659.83,6659.83,0.0,32329.6,698.0,603.54,698.0
127,ARMM,SS,200,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.7850000000000005,36834,0,36834.0,3.1329467161644875e-11,0.0,0.7850000000000005,38423.21939631368,0.0,38423.21939631368,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.002341226358635162,-1,0.0,0.0,34151.11,27260.010000000002,30380.94,4611.0,2.701,0.281095389953444,8950.31,8950.31,0.0,36167.5,4611.0,602.78,4611.0
128,ARMM,SS,250,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.7350000000000004,43118,0,43118.0,3.1182828340094546e-11,0.0,0.7350000000000004,42822.44538552026,0.0,42822.44538552026,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0037772054093339258,-1,0.0,0.0,40170.439999999995,27099.489999999998,30380.94,7280.0,2.411,0.33032164897496596,10517.72,10517.72,0.0,40464.1,7280.0,633.89,7280.0
129,ARMM,SS,500,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.6850000000000004,45202,0,45202.0,3.123377366768011e-11,0.0,0.6850000000000004,42632.060497154016,0.0,42632.060497154016,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.004231167978568097,-1,0.0,0.0,42315.3,27186.74,30380.94,8100.0,2.424,0.3476238343545,11068.63,11068.63,0.0,40439.72,8100.0,618.0,8100.0
130,ARMM,SS,1000,153893114,helped,a,8.1073718e-06,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.8450000000000005,34492,0,34492.0,3.12286887745557e-11,0.0,0.8450000000000005,38049.692759343314,0.0,38049.692759343314,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0017222028177056243,-1,0.0,0.0,31795.38,27190.359999999997,30380.94,3424.0,2.85,0.262008285598422,8342.56,8342.56,0.0,35650.67,3424.0,615.38,3424.0
131,ARMM,SS,2000,153893114,helped,a,0.22824880445999685,64055.99846989873,0.0,98041.71899999998,22302.6775,379792.5554130422,0.7850000000000005,32668,4995,37663.0,8.685908929133236e-07,1289.436507970537,0.7850000000000005,34077.47546394025,1289.436507970537,35366.91197191079,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.006387406222212574,0.0015979418044515,-1,0.0,0.0,30288.560000000005,27406.989999999998,30380.98,3183.0,3.067,8074.337333550824,9131.93,7938.01,1193.92,33270.81,3183.0,574.9,3183.0
132,ARMM,EQ,1,156627419,helped,a,1.324622767445612,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.8450000000000005,35707,4082,39789.0,2.773282958833695e-06,1053.7497148219684,0.8450000000000005,39390.014477498305,1053.7497148219684,40443.764192320275,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0018863299913303422,-1,0.0,0.0,32915.39,27068.190000000002,30381.06,4449.0,2.612,49322.73583388309,9612.12,8636.43,975.69,37882.17,4449.0,638.27,4449.0
133,ARMM,EQ,10,156627419,helped,a,2.172714279623124,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.5250000000000002,68871,5900,74771.0,4.568526080249479e-06,1523.0581375427762,0.5250000000000002,53936.01008317096,1523.0581375427762,55459.068220713736,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.008854995122622798,-1,0.0,0.0,65474.270000000004,26990.049999999996,30381.08,18856.0,2.055,155572.64248879233,18483.96,17073.72,1410.24,53207.43,18856.0,656.71,18856.0
134,ARMM,EQ,25,156627419,helped,a,16.209166706035955,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.7350000000000004,44493,5756,50249.0,3.3689819626844804e-05,1485.885193168851,0.7350000000000004,44188.02037520184,1485.885193168851,45673.90556837069,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0037864675368615495,-1,0.0,0.0,41451.439999999995,26970.329999999998,30382.54,8678.0,2.259,767865.125057596,12228.94,10853.12,1375.82,43130.29,8678.0,657.96,8678.0
135,ARMM,EQ,30,156627419,helped,a,21.651564431961415,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.7850000000000005,38946,5706,44652.0,4.5331792093991604e-05,1472.9779208167934,0.7850000000000005,40626.34258046459,1472.9779208167934,42099.320501281385,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0025233264672166267,-1,0.0,0.0,36109.280000000006,27043.629999999997,30383.38,5894.0,2.505,908129.8372280702,10827.38,9463.51,1363.87,39605.16,5894.0,643.8,5894.0
136,ARMM,EQ,50,156627419,helped,a,52.09453163863382,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.4750000000000002,73376,10901,84277.0,0.00010885103605055183,2814.0435181955604,0.4750000000000002,53795.28032209133,2814.0435181955604,56609.32384028689,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.009994160216336305,-1,0.0,0.0,70093.90999999999,27073.179999999997,30386.3,20945.0,2.093,4210899.05304853,20866.38,18260.79,2605.59,54467.11,20945.0,641.11,20945.0
137,ARMM,EQ,100,156627419,helped,a,132.1805064027078,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.4950000000000002,72282,10954,83236.0,0.00027743432063278753,2827.725226888741,0.4950000000000002,54438.85920302832,2827.725226888741,57266.58442991706,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.009812286979194597,-1,0.0,0.0,68915.93000000001,26984.579999999998,30394.87,20616.0,2.064,10537292.027483227,20579.08,17960.82,2618.26,55019.38,20616.0,657.84,20616.0
138,ARMM,EQ,200,156627419,helped,a,243.44123876035565,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.5550000000000003,60297,10770,71067.0,0.0005081244282919543,2780.2264646331696,0.5550000000000003,49030.23102024014,2780.2264646331696,51810.45748487331,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.007386727261361994,-1,0.0,0.0,57157.7,27072.309999999998,30411.33,16061.0,2.11,16491784.58382411,17487.91,14913.63,2574.28,49551.48,16061.0,640.2,16061.0
139,ARMM,EQ,250,156627419,helped,a,281.5650821925292,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.5250000000000002,63613,11410,75023.0,0.0005904152030789458,2945.4395507395047,0.5250000000000002,49818.2313226286,2945.4395507395047,52763.6708733681,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.008088683965446049,-1,0.0,0.0,60475.590000000004,27106.519999999997,30416.01,17412.0,2.112,20175615.89666852,18497.48,15770.22,2727.26,50569.96,17412.0,633.97,17412.0
140,ARMM,EQ,500,156627419,helped,a,430.13047067277034,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.4950000000000002,69362,13627,82989.0,0.0008889081239001739,3517.748006829731,0.4950000000000002,52239.674497668166,3517.748006829731,55757.422504497896,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.00951414949479157,-1,0.0,0.0,66131.90000000001,27075.48,30436.81,20073.0,2.064,34145152.49016008,20492.42,17235.25,3257.17,53541.42,20073.0,639.96,20073.0
141,ARMM,EQ,1000,156627419,helped,a,574.3686437050642,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.6850000000000004,46003,10113,56116.0,0.0012008481253977688,2610.624905927135,0.6850000000000004,43387.52000023397,2610.624905927135,45998.144906161106,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.004243740052733156,-1,0.0,0.0,43065.159999999996,27026.099999999995,30469.89,9660.0,2.278,30442229.183037568,13682.02,11264.78,2417.24,43573.58,9660.0,647.92,9660.0
142,ARMM,EQ,2000,156627419,helped,a,971.3076111379197,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.8450000000000005,30371,11047,41418.0,0.001996675675808436,2851.732753463568,0.8450000000000005,33503.63037208674,2851.732753463568,36355.36312555031,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0012204400499363842,-1,0.0,0.0,27996.56,27298.94,30609.16,2908.0,2.989,37574847.92459273,9986.31,7345.82,2640.49,34031.72,2908.0,594.38,2908.0
143,ARMM,HU,1,156627419,helped,a,1.7607008e-05,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.5850000000000003,67547,0,67547.0,3.1524814840789936e-11,0.0,0.5850000000000003,56951.945511288475,0.0,56951.945511288475,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.008518056742114784,-1,0.0,0.0,63845.44,26801.769999999997,30380.94,18225.0,1.948,1.1368697166732802,16668.23,16668.23,0.0,54441.19,18225.0,691.92,18225.0
144,ARMM,HU,10,156627419,helped,a,1.7607008e-05,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.6150000000000003,63863,0,63863.0,3.118401256982627e-11,0.0,0.6150000000000003,55761.68768438889,0.0,55761.68768438889,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.007732028474297463,-1,0.0,0.0,60189.12,26776.619999999995,30380.94,16729.0,1.958,1.0723828173827201,15722.76,15722.76,0.0,53180.31,16729.0,696.29,16729.0
145,ARMM,HU,25,156627419,helped,a,0.1811808954427201,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.6450000000000004,43393,14887,58280.0,3.1732068606233446e-07,3843.0112701015782,0.6450000000000004,39190.190383456575,3843.0112701015782,43033.20165355815,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.00395291109229088,-1,0.0,0.0,40778.68,27236.739999999994,30380.97,9037.0,2.42,9978.153866972087,14216.81,10658.47,3558.34,40847.98,9037.0,608.06,9037.0
146,ARMM,HU,30,156627419,helped,a,0.29055350852644574,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.5850000000000003,49686,18171,67857.0,5.110177399305956e-07,4690.76091818471,0.5850000000000003,41892.52468168652,4690.76091818471,46583.285599871226,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0054135374851202464,-1,0.0,0.0,46963.22,27190.97,30380.99,12112.0,2.303,18688.564301511626,16604.06,12260.77,4343.29,44388.97,12112.0,617.1,12112.0
147,ARMM,HU,50,156627419,helped,a,1.044843895364385,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.6450000000000004,45400,12089,57489.0,1.8190450605409242e-06,3120.720309280445,0.6450000000000004,41002.803295668156,3120.720309280445,44123.5236049486,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.00426578368527664,-1,0.0,0.0,42664.759999999995,27198.54,30381.1,9707.0,2.347,56830.952401675786,14040.99,11151.44,2889.55,41903.89,9707.0,615.37,9707.0
148,ARMM,HU,100,156627419,helped,a,4.245729549002508,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.8450000000000005,36061,5939,42000.0,7.499835207596012e-06,1533.125809977381,0.8450000000000005,39780.52796575088,1533.125809977381,41313.653775728264,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0021093000819800956,-1,0.0,0.0,33241.7,27036.99,30381.39,4958.0,2.509,166799.51732207203,10141.61,8722.05,1419.56,38691.92,4958.0,643.94,4958.0
149,ARMM,HU,200,156627419,helped,a,12.324357025954601,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.6850000000000004,43331,10064,53395.0,2.1655923303547277e-05,2597.975779022119,0.6850000000000004,40867.43536574002,2597.975779022119,43465.41114476214,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0035927935475248735,-1,0.0,0.0,40563.80000000001,27127.13,30382.63,8258.0,2.424,621409.3983722434,13016.01,10610.48,2405.53,41171.38,8258.0,628.96,8258.0
150,ARMM,HU,250,156627419,helped,a,18.621348950955074,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.9950000000000008,26548,6878,33426.0,3.2951206521843555e-05,1775.5243847490196,0.9950000000000008,33268.50532804843,1775.5243847490196,35044.02971279745,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0004357677230124314,-1,0.0,0.0,24121.35,27262.869999999995,30383.9,1051.0,3.524,576456.7166277643,7991.34,6347.34,1644.0,32456.65,1051.0,599.16,1051.0
151,ARMM,HU,500,156627419,helped,a,47.0120985299803,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.4950000000000002,63242,16337,79579.0,8.287734094934185e-05,4217.322168311243,0.4950000000000002,47630.42436177633,4217.322168311243,51847.74653008757,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.008202244610139504,-1,0.0,0.0,60296.9,27208.989999999998,30387.54,17628.0,2.179,3572993.890719985,19619.47,15714.54,3904.93,49752.47,17628.0,614.41,17628.0
152,ARMM,HU,1000,156627419,helped,a,71.21887609817107,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.6450000000000004,47466,11673,59139.0,0.00012574025067820188,3013.3318033113264,0.6450000000000004,42868.701789255174,3013.3318033113264,45882.0335925665,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.004665071611894106,-1,0.0,0.0,44606.310000000005,27115.649999999998,30391.1,10553.0,2.279,3986294.749244575,14449.03,11658.91,2790.12,43579.89,10553.0,631.16,10553.0
153,ARMM,HU,2000,156627419,helped,a,398.0815149462873,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.7350000000000004,41645,8523,50168.0,0.0006944123038701173,2200.173645131709,0.7350000000000004,41359.54214202865,2200.173645131709,43559.71578716036,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0032028957287013188,-1,0.0,0.0,38798.14,27044.99,30430.31,7405.0,2.411,18806629.44094736,12195.61,10158.41,2037.2,41118.96,7405.0,644.01,7405.0
154,ARMM,PF,1,156627419,helped,a,0.08512742030810873,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.5550000000000003,66437,4849,71286.0,1.498666464117352e-07,1251.7472727025292,0.5550000000000003,54022.94406507281,1251.7472727025292,55274.69133777534,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.008233855231145445,-1,0.0,0.0,62978.02,26901.68,30380.94,17688.0,2.053,5801.000572124958,17591.29,16432.27,1159.02,52919.87,17688.0,673.41,17688.0
155,ARMM,PF,10,156627419,helped,a,0.1652723908358119,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.9950000000000008,29712,1358,31070.0,2.9189507120950717e-07,350.5615170818797,0.9950000000000008,37233.45752248663,350.5615170818797,37584.019039568506,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.0006250097629713062,-1,0.0,0.0,26996.14,27073.059999999998,30380.95,1503.0,3.235,4755.894290663041,7428.41,7103.82,324.59,34809.51,1503.0,635.36,1503.0
156,ARMM,PF,25,156627419,helped,a,1.1180199673250593,54179.25679093233,0.0,116599.21,22302.6775,451680.2885212769,0.6450000000000004,56412,2237,58649.0,1.9753784525458182e-06,577.4713650310492,0.6450000000000004,50948.24095848529,577.4713650310492,51525.71232351634,1,15573.959716184301,1538.5808249715756,9071.979577145335,0,0,0.00585709396839272,0.006043166205591862,-1,0.0,0.0,53013.31000000001,26859.46,30380.97,13397.0,2.088,62326.8796560464,14390.98,13856.28,534.7,49012.17,13397.0,680.38,13397.0
