,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
67,ARMM,EQ,1,1566274672,helped,a,1.3589550310836138,78247.80803007966,5757.353532017398,111140.91000000002,22302.6775,330558.9413047318,0.7550000000000004,40580,4639,45219.0,3.335664650032135e-06,1478.9323698985766,0.7550000000000004,43574.99207499821,1478.9323698985766,45053.92444489679,1,15573.959716184301,500.0,50.0,0,0.005999195591797061,0.0048217163653067495,-1,0.0,0.0,35086.04000000001,29193.639999999996,30381.43,5406.0,2.808,53680.85541807759,12593.28,11349.5,1243.78,39471.41,5406.0,650.86,5406.0
68,ARMM,EQ,1,1566274785,helped,a,1.087163969295405,35247.95946312852,0.0,49402.30100000001,22302.6775,154961.294379348,0.7150000000000004,20838,2382,23220.0,3.335664650032135e-06,759.3914432201788,0.7150000000000004,21542.41050958107,759.3914432201788,22301.80195280125,1,15573.959716184301,500.0,50.0,0,0.008998215852045917,0.0,-1,0.0,0.0,18156.209999999995,32214.7,30381.17,0.0,10.0,22190.464506160053,6507.22,5868.57,638.65,19668.99,0.0,376.38,0.0
69,ARMM,EQ,1,1566274898,helped,a,1.9025369694217447,16648.073785426375,0.0,25535.256000000005,22302.6775,80097.00443038093,0.5650000000000003,14678,1678,16356.0,3.335664650032135e-06,534.9533340568681,0.373,9476.342949758835,534.9533340568681,10011.296283815704,2,15573.959716184301,500.0,50.0,0,0.01251583668594029,0.0,-1,0.1926782273603083,0.0,13722.640000000001,34303.33,30381.06,0.0,10.0,28980.99913512232,4856.29,4406.39,449.9,10011.75,0.0,192.21,0.0
70,ARMM,EQ,1,1566420222,helped,a,0.6883468451265947,13604.866839514367,0.0,17854.453,22302.6775,56004.459130663425,0.21500000000000005,23076,2638,25714.0,3.335664650032135e-06,841.0053010977463,0.022,7856.724157745108,841.0053010977463,8697.729458842854,3,15573.959716184301,500.0,50.0,0,0.014967756901130027,0.0,-1,0.1926782273603083,0.1926782273603083,22978.390000000003,34564.79,30381.02,0.0,10.0,17350.944013941385,8036.0,7328.71,707.29,8541.74,0.0,164.55,0.0
71,ARMM,EQ,1,1566420335,helped,a,1.3766937273008468,14175.564150126182,0.0,18049.627,22302.6775,56616.66574972747,0.21500000000000005,23012,2631,25643.0,3.335664650032135e-06,838.7736721714065,0.022,7836.320693275715,838.7736721714065,8675.094365447121,3,15573.959716184301,500.0,50.0,0,0.014886612366672455,0.0,-1,0.1926782273603083,0.1926782273603083,22914.659999999993,34569.390000000014,30381.02,0.0,10.0,34606.0201414233,8013.8,7308.39,705.41,8518.14,0.0,164.09,0.0
72,ARMM,EQ,1,1566420447,helped,a,0.8604335378844149,16534.1608138167,0.0,21050.871,22302.6775,66030.73443831451,0.24500000000000005,24881,2844,27725.0,3.335664650032135e-06,906.6789523586014,0.02,8432.165616608425,906.6789523586014,9338.844568967026,3,15573.959716184301,500.0,50.0,0,0.013784625151011082,0.0,-1,0.1926782273603083,0.1926782273603083,24785.299999999992,34444.17,30381.03,0.0,10.0,23392.308686429253,8667.22,7904.7,762.52,9163.12,0.0,176.52,0.0
73,ARMM,EQ,1,1566420560,helped,a,0.8604335378844149,15162.567205362771,0.0,19140.492,22302.6775,60038.406214673174,0.2250000000000001,23863,2728,26591.0,3.335664650032135e-06,869.6976730078286,0.021,8107.623009892161,869.6976730078286,8977.32068289999,3,15573.959716184301,500.0,50.0,0,0.014456176671459361,0.0,-1,0.1926782273603083,0.1926782273603083,23766.639999999996,34512.579999999994,30381.02,0.0,10.0,22431.939242930897,8311.39,7579.97,731.42,8810.69,0.0,169.73,0.0
74,ARMM,EQ,1,1566420673,helped,a,1.1185636186997594,14337.730055376229,0.0,21132.137000000002,22302.6775,66285.64330478679,0.3250000000000001,19997,2286,22283.0,3.335664650032135e-06,728.786246516091,0.025,6875.126234287957,728.786246516091,7603.912480804048,3,15573.959716184301,500.0,50.0,0,0.013758094459687401,0.0,-1,0.1926782273603083,0.1926782273603083,19900.9,34775.26,30381.03,0.0,10.0,24421.617177160697,6960.46,6347.55,612.91,7458.22,0.0,143.67,0.0
75,ARMM,EQ,1,1566420785,helped,a,0.8604335378844149,17341.72565282245,0.0,21142.006,22302.6775,66316.59961619887,0.4250000000000002,16245,1857,18102.0,3.335664650032135e-06,592.0192737446986,0.031,5678.973129769859,592.0192737446986,6270.992403514558,3,15573.959716184301,500.0,50.0,0,0.013754882974383058,0.0,-1,0.1926782273603083,0.1926782273603083,16148.259999999998,35029.299999999996,30381.04,0.0,10.0,15246.578428968412,5649.1,5151.21,497.89,6150.0,0.0,118.46,0.0
76,ARMM,EQ,1,1566420898,helped,a,0.5162601431068604,22431.60943004564,0.0,27279.287,22302.6775,85567.54518915465,0.3050000000000001,27372,3129,30501.0,3.335664650032135e-06,997.538130073862,0.086,10757.789153741836,997.538130073862,11755.327283815699,2,15573.959716184301,500.0,50.0,0,0.012109145237957699,0.0,-1,0.1926782273603083,0.0,26954.36,33962.80000000002,30381.06,0.0,10.0,15297.071336349822,9446.34,8607.41,838.93,11768.26,0.0,226.56,0.0
77,ARMM,EQ,1,1566515015,helped,a,1.7354967696252934,16740.328148987366,411.2395447708592,23346.767999999996,22302.6775,71942.3813214019,0.24500000000000005,27096,3098,30194.0,3.335664650032135e-06,987.6552019715003,0.019,9138.318225791267,987.6552019715003,10125.973427762767,3,15573.959716184301,500.0,50.0,0,0.013089305732282154,0.0,-1,0.1926782273603083,0.0,27001.14,34294.54,30381.04,0.0,10.0,51399.249396674786,9441.85,8611.23,830.62,9955.06,0.0,191.78,0.0
78,ARMM,EQ,1,1566734011,helped,a,1.6247102885293434,16437.24429494031,0.0,19313.260000000002,22302.6775,60580.33143607798,0.21500000000000005,24825,2838,27663.0,3.335664650032135e-06,904.7661275645959,0.02,8414.312585197706,904.7661275645959,9319.0787127623,3,15573.959716184301,500.0,50.0,0,0.014391372091969046,0.0,-1,0.1926782273603083,0.1926782273603083,24729.519999999997,34448.15,30381.02,0.0,10.0,44071.57896913065,8647.82,7886.91,760.91,9142.6,0.0,176.12,0.0
79,ARMM,EQ,1,1570113017,helped,a,4.33256024456977,16572.542079546518,0.0,37827.422,22302.6775,118654.11443393747,1.0350000000000006,9764,1116,10880.0,3.335664650032135e-06,355.7854116850208,1.0350000000000006,13218.543548111604,355.7854116850208,13574.328959796625,1,15573.959716184301,500.0,50.0,0,0.010283160715591455,0.0,-1,0.0,0.0,7998.700000000001,33854.310000000005,30381.12,0.0,10.0,39419.218430860135,2900.6,2601.38,299.22,11346.0,0.0,216.45,0.0
