,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta
1411092,NCR,PF,200,13751511138016,helped,a,268.5147930388676,357319.6566795183,0.0,357319.6566795183,22302.6775,1.0350000000000006,96300,3047,99347.0,0.004992279516403441,959.9814238827979,1.0350000000000006,130010.57585162901,959.9814238827979,130970.5572755118,1,15573.959716184301,0,0.003345812055373313,0.0,-1,0.0,0.0,96300,-131.21,27.99,0.0,10.0,26676139.144032378,31300.06,30340.08,959.98,130970.56,130970.56,0.0
1411128,NCR,PF,200,13754112320295,helped,a,121.77690612415488,410587.02414670854,25606.324498570426,410587.02414670854,22302.6775,1.0350000000000006,107005,3386,110391.0,0.004992279516403441,1066.786052270152,1.0350000000000006,144590.77960948774,1066.786052270152,145657.5656617579,1,15573.959716184301,0,0.0031212415928751906,0.0,-1,0.0,0.0,107005,-131.21,39.8,0.0,10.0,13443074.44395158,34907.39,33840.6,1066.79,145657.57,145657.57,0.0
1411167,NCR,PF,200,13761141238007,helped,a,202.52598179403972,368294.25983390474,31976.580197168223,368294.25983390486,22302.6775,1.1150000000000009,82406,2608,85014.0,0.004992279516403441,821.6710054106783,1.1150000000000009,118004.98740357469,821.6710054106783,118826.65840898537,1,15573.959716184301,0,0.00329558502388125,0.0,-1,0.0,0.0,82406,-131.21,19.94,0.0,10.0,17217543.816238493,26943.97,26122.3,821.67,118826.66,118826.66,0.0
1411197,NCR,PF,200,13762252208001,helped,a,307.7814133550366,547934.0885405429,0.0,547934.088540543,22302.6775,0.9050000000000006,185573,5873,191446.0,0.004992279516403441,1850.3350516782643,0.9050000000000006,226409.80483400158,1850.3350516782643,228260.13988567985,1,15573.959716184301,0,0.0027018786257756843,0.0,-1,0.0,0.0,185573,-131.21,106.9,0.0,10.0,58923520.461168334,60316.58,58466.24,1850.34,228260.15,228260.15,0.0
1411213,NCR,PF,200,13764109158009,helped,a,516.6293759409025,342992.18826000474,4412.81692564376,342992.1882600049,22302.6775,1.0350000000000006,89143,2821,91964.0,0.004992279516403441,888.7783382912282,1.0350000000000006,120370.24147080988,888.7783382912282,121259.01980910111,1,15573.959716184301,0,0.0034149777716701818,0.0,-1,0.0,0.0,89143,-131.21,19.98,0.0,10.0,47511303.92902916,28996.02,28107.24,888.78,121259.03,121259.03,0.0
1411214,NCR,PF,200,13764109168010,helped,a,322.8933479862403,810751.9565144611,223454.1615587447,810751.9565144613,22302.6775,0.7550000000000004,250501,7928,258429.0,0.004992279516403441,2497.7790379201906,0.7550000000000004,269166.1198538427,2497.7790379201906,271663.8988917629,1,15573.959716184301,0,0.002221191449430858,0.0,-1,0.0,0.0,250501,-131.21,115.82,0.0,10.0,83445005.0267361,82535.64,80037.86,2497.78,271663.9,271663.9,0.0
1411427,NCR,PF,200,137441252138005,helped,a,143.63133453628154,665836.3764624131,0.0,665836.3764624133,22302.6775,0.7950000000000005,267953,8480,276433.0,0.004992279516403441,2671.690999188095,0.7950000000000005,297443.3447058312,2671.690999188095,300115.0357050193,1,15573.959716184301,0,0.00245101650955235,0.0,-1,0.0,0.0,267953,-131.21,151.4,0.0,10.0,39704440.69986792,87092.4,84420.71,2671.69,300115.04,300115.04,0.0
1411524,NCR,PF,200,137511751778007,helped,a,122.69154070300709,345364.4875740447,39780.72758322855,345364.4875740447,22302.6775,1.1150000000000009,71854,2274,74128.0,0.004992279516403441,716.4416665275622,1.1150000000000009,102953.97691896866,716.4416665275622,103670.41858549623,1,15573.959716184301,0,0.0034032288662509936,0.0,-1,0.0,0.0,71854,-131.21,6.61,0.0,10.0,9094878.52923251,23553.21,22836.77,716.44,103670.42,103670.42,0.0
1411593,NCR,PF,200,137541123218006,helped,a,243.5538084157262,457265.3745906907,80312.18255247336,457265.3745906908,22302.6775,0.6450000000000004,200838,6356,207194.0,0.004992279516403441,2002.5080177876805,0.6450000000000004,193217.04955431528,2002.5080177876805,195219.55757210296,1,15573.959716184301,0,0.002957643583631927,0.0,-1,0.0,0.0,200838,-131.21,20.99,0.0,10.0,50462887.78088798,65679.05,63676.54,2002.51,195219.56,195219.56,0.0
1411605,NCR,PF,200,137641325118003,helped,a,159.36313782522043,495650.9017348738,5447.9225249437095,495650.9017348738,22302.6775,0.6450000000000004,261619,8280,269899.0,0.004992279516403441,2608.6794190185647,0.6450000000000004,251196.58551389037,2608.6794190185647,253805.26493290893,1,15573.959716184301,0,0.002840809066475474,0.0,-1,0.0,0.0,261619,-131.21,66.64,0.0,10.0,43011951.53588917,85061.01,82452.33,2608.68,253805.27,253805.27,0.0
1411608,NCR,PF,200,137641325188007,helped,a,318.72627565044087,378607.1894167306,10895.845049887419,378607.1894167307,22302.6775,1.3350000000000009,73032,2311,75343.0,0.004992279516403441,728.0988088589253,1.3350000000000009,120561.42371876228,728.0988088589253,121289.5225276212,1,15573.959716184301,0,0.0032503907049181826,0.0,-1,0.0,0.0,73032,-131.21,36.76,0.0,10.0,24013793.786331166,23791.8,23063.7,728.1,121289.52,121289.52,0.0
1411699,NCR,PF,200,1376222231,not_helped,na,1049.500398468517,818633.655730049,14971.133295645324,818633.6557300492,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,74.74008208918964,0.0,74.74008208918964,0,15573.959716184301,0,0.002210472915520725,0.0,-1,0.0,0.0,0,-131.21,261.23,0.0,10.0,0.0,74.74,74.74,0.0,74.74,74.74,0.0
1411714,NCR,PF,200,1376443295,not_helped,na,1071.367314169385,380435.85140492854,34476.19818893456,380435.8514049287,22302.6775,0.8450000000000005,0,0,0.0,0.004992279516403441,0.0,0.8450000000000005,172.1148180220695,0.0,172.1148180220695,0,15573.959716184301,0,0.0032425693786653632,0.0,-1,0.0,0.0,0,-131.21,37.73,0.0,10.0,0.0,172.11,172.11,0.0,172.11,172.11,0.0
1411715,NCR,PF,200,1376473339,not_helped,na,2479.9917037901373,388544.1779534897,32687.533286328155,388544.1779534899,22302.6775,0.7950000000000005,0,0,0.0,0.004992279516403441,0.0,0.7950000000000005,163.1853028670785,0.0,163.1853028670785,0,15573.959716184301,0,0.003208557250059292,0.0,-1,0.0,0.0,0,-131.21,42.56,0.0,10.0,0.0,163.19,163.19,0.0,163.19,163.19,0.0
1411716,NCR,PF,200,1376473795,not_helped,na,1239.995811476528,729663.1272301739,36235.22141345029,729663.1272301743,22302.6775,0.8450000000000005,0,0,0.0,0.004992279516403441,0.0,0.8450000000000005,180.89635363469657,0.0,180.89635363469657,0,15573.959716184301,0,0.0023413632401801028,0.0,-1,0.0,0.0,0,-131.21,207.4,0.0,10.0,0.0,180.9,180.9,0.0,180.9,180.9,0.0
1411729,NCR,PF,200,13391700373,not_helped,na,621.7376167471936,591675.59483944,44614.12517134585,591675.5948394402,22302.6775,1.2150000000000007,0,0,0.0,0.004992279516403441,0.0,1.2150000000000007,222.726183235151,0.0,222.726183235151,0,15573.959716184301,0,0.0026000887226789167,0.0,-1,0.0,0.0,0,-131.21,135.93,0.0,10.0,0.0,222.73,222.73,0.0,222.73,222.73,0.0
1411744,NCR,PF,200,13741714191,not_helped,na,465.47643311599586,424892.2023984804,4868.26365997469,424892.20239848044,22302.6775,0.7950000000000005,0,0,0.0,0.004992279516403441,0.0,0.7950000000000005,24.303732950140926,0.0,24.303732950140926,0,15573.959716184301,0,0.0030682490975885556,0.0,-1,0.0,0.0,0,-131.21,73.89,0.0,10.0,0.0,24.3,24.3,0.0,24.3,24.3,0.0
1411746,NCR,PF,200,13741719427,not_helped,na,465.47643311599586,348359.7853267207,7191.257868360108,348359.78532672074,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,35.90076935338634,0.0,35.90076935338634,0,15573.959716184301,0,0.0033885663090690685,0.0,-1,0.0,0.0,0,-131.21,35.39,0.0,10.0,0.0,35.9,35.9,0.0,35.9,35.9,0.0
1411765,NCR,PF,200,13744134215,not_helped,na,908.8441183166416,594255.6231816565,15690.018131425215,594255.6231816566,22302.6775,0.9050000000000006,0,0,0.0,0.004992279516403441,0.0,0.9050000000000006,78.32895612950635,0.0,78.32895612950635,0,15573.959716184301,0,0.002594438292629519,0.0,-1,0.0,0.0,0,-131.21,151.31,0.0,10.0,0.0,78.33,78.33,0.0,78.33,78.33,0.0
1411826,NCR,PF,200,13762252570,not_helped,na,4544.221076605701,394917.55469338276,5625.057630559456,394917.5546933828,22302.6775,0.7150000000000004,0,0,0.0,0.004992279516403441,0.0,0.7150000000000004,28.081859987628576,0.0,28.081859987628576,0,15573.959716184301,0,0.0031825612897843254,0.0,-1,0.0,0.0,0,-131.21,58.89,0.0,10.0,0.0,28.08,28.08,0.0,28.08,28.08,0.0
1411827,NCR,PF,200,13762252680,not_helped,na,1298.3487866449634,1051435.4642089412,49926.942930330304,1051435.4642089414,22302.6775,0.8450000000000005,0,0,0.0,0.004992279516403441,0.0,0.8450000000000005,249.2492545077114,0.0,249.2492545077114,0,15573.959716184301,0,0.0019504673507496563,0.0,-1,0.0,0.0,0,-131.21,357.84,0.0,10.0,0.0,249.25,249.25,0.0,249.25,249.25,0.0
1411845,NCR,PF,200,13763726210,not_helped,na,617.4593788525225,395661.87846929923,6537.506494394021,395661.87846929923,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,32.6370597603151,0.0,32.6370597603151,0,15573.959716184301,0,0.0031795663447386157,0.0,-1,0.0,0.0,0,-131.21,58.81,0.0,10.0,0.0,32.64,32.64,0.0,32.64,32.64,0.0
1411847,NCR,PF,200,13763811335,not_helped,na,1385.313642798456,403068.90077776846,62973.625180377596,403068.90077776846,22302.6775,0.6750000000000004,0,0,0.0,0.004992279516403441,0.0,0.6750000000000004,314.38193906164156,0.0,314.38193906164156,0,15573.959716184301,0,0.003150216124853633,0.0,-1,0.0,0.0,0,-131.21,34.86,0.0,10.0,0.0,314.38,314.38,0.0,314.38,314.38,0.0
1411854,NCR,PF,200,13764434199,not_helped,na,857.0939160051737,351284.753234355,25449.42418652098,351284.753234355,22302.6775,0.7950000000000005,0,0,0.0,0.004992279516403441,0.0,0.7950000000000005,127.05063907062072,0.0,127.05063907062072,0,15573.959716184301,0,0.0033744293932968746,0.0,-1,0.0,0.0,0,-131.21,27.9,0.0,10.0,0.0,127.05,127.05,0.0,127.05,127.05,0.0
1411879,NCR,PF,200,13766839317,not_helped,na,2331.5161335344224,388954.5458223328,82407.45445269514,388954.5458223329,22302.6775,0.7150000000000004,0,0,0.0,0.004992279516403441,0.0,0.7150000000000004,411.40104686310616,0.0,411.40104686310616,0,15573.959716184301,0,0.003206864203541987,0.0,-1,0.0,0.0,0,-131.21,18.48,0.0,10.0,0.0,411.4,411.4,0.0,411.4,411.4,0.0
1411975,NCR,PF,200,137436211454,not_helped,na,778.5499556871092,410477.53406250867,35302.53777886537,410477.5340625088,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,176.24013623047398,0.0,176.24013623047398,0,15573.959716184301,0,0.003121657842475196,0.0,-1,0.0,0.0,0,-131.21,51.99,0.0,10.0,0.0,176.24,176.24,0.0,176.24,176.24,0.0
1411977,NCR,PF,200,137436228002,not_helped,na,389.2749778435546,819244.4204610416,65375.069960861794,819244.4204610419,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,326.37062264902585,0.0,326.37062264902585,0,15573.959716184301,0,0.002209648783806119,0.0,-1,0.0,0.0,0,-131.21,236.92,0.0,10.0,0.0,326.37,326.37,0.0,326.37,326.37,0.0
1411991,NCR,PF,200,137441342234,not_helped,na,454.42207532573724,1151564.4814472522,47070.052719618514,1151564.481447253,22302.6775,0.9050000000000006,0,0,0.0,0.004992279516403441,0.0,0.9050000000000006,234.98686002816257,0.0,234.98686002816257,0,15573.959716184301,0,0.0018637423124500208,0.0,-1,0.0,0.0,0,-131.21,408.13,0.0,10.0,0.0,234.99,234.99,0.0,234.99,234.99,0.0
1412017,NCR,PF,200,137446225174,not_helped,na,7002.816174837989,309256.7484844525,12450.136478024155,309256.74848445243,22302.6775,0.9050000000000006,0,0,0.0,0.004992279516403441,0.0,0.9050000000000006,62.15456131566224,0.0,62.15456131566224,0,15573.959716184301,0,0.003596419990124339,0.0,-1,0.0,0.0,0,-131.21,13.73,0.0,10.0,0.0,62.15,62.15,0.0,62.15,62.15,0.0
1412019,NCR,PF,200,137446467223,not_helped,na,1619.1083070554225,276075.0010734786,6973.34087496019,276075.00107347866,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,34.81286681095979,0.0,34.81286681095979,0,15573.959716184301,0,0.0038064177895324298,0.0,-1,0.0,0.0,0,-131.21,0.2,0.0,10.0,0.0,34.81,34.81,0.0,34.81,34.81,0.0
1412024,NCR,PF,200,137447725432,not_helped,na,429.9249473207344,546787.3146406377,10895.845705837975,546787.314640638,22302.6775,0.9650000000000006,0,0,0.0,0.004992279516403441,0.0,0.9650000000000006,54.39510733114292,0.0,54.39510733114292,0,15573.959716184301,0,0.002704710459031568,0.0,-1,0.0,0.0,0,-131.21,130.47,0.0,10.0,0.0,54.4,54.4,0.0,54.4,54.4,0.0
1412028,NCR,PF,200,137448128184,not_helped,na,1615.0805186081739,419507.0866990138,20920.02160419723,419507.08669901395,22302.6775,1.2150000000000007,0,0,0.0,0.004992279516403441,0.0,1.2150000000000007,104.43859533734285,0.0,104.43859533734285,0,15573.959716184301,0,0.003087879503663394,0.0,-1,0.0,0.0,0,-131.21,63.43,0.0,10.0,0.0,104.44,104.44,0.0,104.44,104.44,0.0
1412029,NCR,PF,200,137448129207,not_helped,na,1076.7203457387827,644244.595522527,81718.83439139543,644244.5955225272,22302.6775,0.7550000000000004,0,0,0.0,0.004992279516403441,0.0,0.7550000000000004,407.96326303649545,0.0,407.96326303649545,0,15573.959716184301,0,0.0024917507844816754,0.0,-1,0.0,0.0,0,-131.21,143.48,0.0,10.0,0.0,407.96,407.96,0.0,407.96,407.96,0.0
1412172,NCR,PF,200,137611674331,not_helped,na,861.6871598409444,547564.1470405372,74473.09976881769,547564.1470405374,22302.6775,1.2150000000000007,0,0,0.0,0.004992279516403441,0.0,1.2150000000000007,371.7905304989083,0.0,371.7905304989083,0,15573.959716184301,0,0.0027027911839380353,0.0,-1,0.0,0.0,0,-131.21,99.81,0.0,10.0,0.0,371.79,371.79,0.0,371.79,371.79,0.0
1412173,NCR,PF,200,137611716115,not_helped,na,1080.4601116628999,353445.9527680035,22827.33975407711,353445.9527680036,22302.6775,0.6450000000000004,0,0,0.0,0.004992279516403441,0.0,0.6450000000000004,113.96046066825191,0.0,113.96046066825191,0,15573.959716184301,0,0.003364096840825749,0.0,-1,0.0,0.0,0,-131.21,30.24,0.0,10.0,0.0,113.96,113.96,0.0,113.96,113.96,0.0
1412206,NCR,PF,200,137621713103,not_helped,na,1752.7707245476613,302617.38990489946,25976.784443970133,302617.3899048995,22302.6775,0.6750000000000004,0,0,0.0,0.004992279516403441,0.0,0.6750000000000004,129.68336888164916,0.0,129.68336888164916,0,15573.959716184301,0,0.0036356582674699376,0.0,-1,0.0,0.0,0,-131.21,3.88,0.0,10.0,0.0,129.68,129.68,0.0,129.68,129.68,0.0
1412210,NCR,PF,200,137622521816,not_helped,na,649.1744094898982,1315831.2926869493,172154.35350996195,1315831.2926869495,22302.6775,1.2150000000000007,0,0,0.0,0.004992279516403441,0.0,1.2150000000000007,859.4426526873904,0.0,859.4426526873904,0,15573.959716184301,0,0.0017435318707860635,0.0,-1,0.0,0.0,0,-131.21,427.27,0.0,10.0,0.0,859.44,859.44,0.0,859.44,859.44,0.0
1412251,NCR,PF,200,137641095227,not_helped,na,544.8388769729203,575741.8629364866,5447.922170839475,575741.8629364867,22302.6775,0.7550000000000004,0,0,0.0,0.004992279516403441,0.0,0.7550000000000004,27.19755026043988,0.0,27.19755026043988,0,15573.959716184301,0,0.002635822077587901,0.0,-1,0.0,0.0,0,-131.21,147.27,0.0,10.0,0.0,27.2,27.2,0.0,27.2,27.2,0.0
1412261,NCR,PF,200,137641464107,not_helped,na,4109.641166337095,462354.27891189064,86979.07759911551,462354.2789118906,22302.6775,0.8450000000000005,0,0,0.0,0.004992279516403441,0.0,0.8450000000000005,434.2238674536946,0.0,434.2238674536946,0,15573.959716184301,0,0.002941321889880765,0.0,-1,0.0,0.0,0,-131.21,52.09,0.0,10.0,0.0,434.22,434.22,0.0,434.22,434.22,0.0
1412263,NCR,PF,200,137641548004,not_helped,na,1501.5219600585947,341585.64859573264,50432.19300608764,341585.64859573275,22302.6775,0.6450000000000004,0,0,0.0,0.004992279516403441,0.0,0.6450000000000004,251.77160411157584,0.0,251.77160411157584,0,15573.959716184301,0,0.0034220014379892495,0.0,-1,0.0,0.0,0,-131.21,10.96,0.0,10.0,0.0,251.77,251.77,0.0,251.77,251.77,0.0
1412281,NCR,PF,200,137654901058,not_helped,na,420.7193659304267,783985.4799419807,125325.10091825124,783985.4799419806,22302.6775,0.6450000000000004,0,0,0.0,0.004992279516403441,0.0,0.6450000000000004,625.6579342053291,0.0,625.6579342053291,0,15573.959716184301,0,0.002258790674306179,0.0,-1,0.0,0.0,0,-131.21,190.42,0.0,10.0,0.0,625.66,625.66,0.0,625.66,625.66,0.0
1412283,NCR,PF,200,137654901481,not_helped,na,420.7193659304267,1421538.4276706562,358150.78961435606,1421538.4276706565,22302.6775,1.1150000000000009,0,0,0.0,0.004992279516403441,0.0,1.1150000000000009,1787.9888507753235,0.0,1787.9888507753235,0,15573.959716184301,0,0.0016774542857831234,0.0,-1,0.0,0.0,0,-131.21,388.06,0.0,10.0,0.0,1787.99,1787.99,0.0,1787.99,1787.99,0.0
1412285,NCR,PF,200,137654901799,not_helped,na,841.4387641956862,397912.9821619974,76443.06772104211,397912.9821619975,22302.6775,0.9050000000000006,0,0,0.0,0.004992279516403441,0.0,0.9050000000000006,381.62516115476876,0.0,381.62516115476876,0,15573.959716184301,0,0.0031705597457666653,0.0,-1,0.0,0.0,0,-131.21,25.77,0.0,10.0,0.0,381.63,381.63,0.0,381.63,381.63,0.0
1412312,NCR,PF,200,1339103903199,not_helped,na,1038.066639917645,314508.0051537106,22237.328930699972,314508.0051537106,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,111.01496172025013,0.0,111.01496172025013,0,15573.959716184301,0,0.0035662693712190234,0.0,-1,0.0,0.0,0,-131.21,11.51,0.0,10.0,0.0,111.01,111.01,0.0,111.01,111.01,0.0
1412373,NCR,PF,200,1339230198008,not_helped,na,414.2467731102962,375580.84602221963,51495.93979913648,375580.8460222197,22302.6775,1.2150000000000007,0,0,0.0,0.004992279516403441,0.0,1.2150000000000007,257.08212543715297,0.0,257.08212543715297,0,15573.959716184301,0,0.0032634598780645024,0.0,-1,0.0,0.0,0,-131.21,27.05,0.0,10.0,0.0,257.08,257.08,0.0,257.08,257.08,0.0
1412398,NCR,PF,200,1339620217249,not_helped,na,779.927953088965,505616.74958909716,25615.585054622617,505616.7495890973,22302.6775,0.9050000000000006,0,0,0.0,0.004992279516403441,0.0,0.9050000000000006,127.88016056887227,0.0,127.88016056887227,0,15573.959716184301,0,0.002812673163381533,0.0,-1,0.0,0.0,0,-131.21,103.18,0.0,10.0,0.0,127.88,127.88,0.0,127.88,127.88,0.0
1412422,NCR,PF,200,1374122448002,not_helped,na,514.2564142727697,333099.0500044643,13845.34996469464,333099.0500044643,22302.6775,1.1150000000000009,0,0,0.0,0.004992279516403441,0.0,1.1150000000000009,69.11985702617656,0.0,69.11985702617656,0,15573.959716184301,0,0.0034653196291231114,0.0,-1,0.0,0.0,0,-131.21,24.69,0.0,10.0,0.0,69.12,69.12,0.0,69.12,69.12,0.0
1412443,NCR,PF,200,1374311558005,not_helped,na,941.0245522861601,326234.1178425034,26150.027063823807,326234.1178425035,22302.6775,1.0350000000000006,0,0,0.0,0.004992279516403441,0.0,1.0350000000000006,130.54824446411266,0.0,130.54824446411266,0,15573.959716184301,0,0.003501590107649943,0.0,-1,0.0,0.0,0,-131.21,15.33,0.0,10.0,0.0,130.55,130.55,0.0,130.55,130.55,0.0
1412467,NCR,PF,200,1374362138010,not_helped,na,1167.824868860998,353448.88253671024,21791.691193694205,353448.88253671036,22302.6775,0.9050000000000006,0,0,0.0,0.004992279516403441,0.0,0.9050000000000006,108.79021357406003,0.0,108.79021357406003,0,15573.959716184301,0,0.003364082898150355,0.0,-1,0.0,0.0,0,-131.21,30.74,0.0,10.0,0.0,108.79,108.79,0.0,108.79,108.79,0.0
1412468,NCR,PF,200,1374383108008,not_helped,na,1605.7593563580365,507987.153614903,18159.740895945026,507987.1536149031,22302.6775,0.8450000000000005,0,0,0.0,0.004992279516403441,0.0,0.8450000000000005,90.6585024980129,0.0,90.6585024980129,0,15573.959716184301,0,0.0028061031471480562,0.0,-1,0.0,0.0,0,-131.21,107.98,0.0,10.0,0.0,90.66,90.66,0.0,90.66,90.66,0.0
