,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
89,Ampara,PF,5.0,89,52105079061,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,88562.66069045712,34522.515993269706,0.0,34522.515993269706,0.0,0.0,11342.27908867195,0.0,11342.27908867195,52215.86186233212,0.0,52215.86186233212,1.1839688272323092,1,36346.798828125,1.2234467588769353,63883.32695743601,0.0,0,0.0,0.006720547699471256,0.006667179469911322,-1.0,0.0,0.0,True,32982.817553614186,6346.186128130399,7380.22172420476,24209.374734848338,11086.462334171214,0.0,11086.462334171214,51038.17154007392,24209.374734848338,505.80046799625177,2.1094311535961238e-05
90,Ampara,PF,5.0,90,52105079071,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,102760.33082992432,52346.0707701752,0.0,52346.0707701752,0.0,0.0,17198.159716587543,0.0,17198.159716587543,66413.53200179932,0.0,66413.53200179932,0.9401922925846962,1,36346.798828125,1.2779073630638522,84870.34155217613,0.0,0,0.0,0.006239032512030306,0.00851190587267394,-1.0,0.0,0.0,True,50483.47023981027,7353.690949682313,8563.360902493694,33833.88443289874,16889.412164294674,0.0,16889.412164294674,65221.25237522376,33833.88443289874,593.4520746908377,2.1094311535961238e-05
91,Ampara,PF,5.0,91,52105079091,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,97794.88630633907,29628.63372702496,0.0,29628.63372702496,0.0,0.0,9734.4073303774,0.0,9734.4073303774,61448.087478214075,0.0,61448.087478214075,1.7453953707175986,1,36346.798828125,1.1539611805244188,70908.70756732767,0.0,0,0.0,0.006395461996676583,0.006103330725873374,-1.0,0.0,0.0,True,27701.354534806924,6820.035492589835,8149.5738588615895,24925.631757095336,9412.48300996011,0.0,9412.48300996011,59415.95207119907,24925.631757095336,645.5173051774251,2.1094311535961238e-05
92,Ampara,PF,5.0,92,52105079101,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,204269.3147260458,95066.40713213243,0.0,95066.40713213243,0.0,0.0,31233.81047488463,0.0,31233.81047488463,167922.5158979208,0.0,167922.5158979208,1.4378234073057274,1,36346.798828125,1.1855764846731802,199084.98609573315,0.0,0,0.0,0.0044251544125620485,0.01114071569434271,-1.0,0.0,0.0,True,89942.2876911035,13863.453085271636,17022.44289383715,81379.3937801236,30380.393527796907,0.0,30380.393527796907,163334.28542952728,81379.3937801236,1535.8989717849333,2.1094311535961238e-05
93,Ampara,PF,5.0,93,52105080021,helped,a,43493.30859375,0.0,1,3.0393488092211913,3.0393488092211913,0.0,156100.25071455978,59494.90835985676,0.0,59494.90835985676,0.0,0.0,19546.890936454736,0.0,19546.890936454736,119753.45188643478,0.0,119753.45188643478,1.684288012410703,1,36346.798828125,1.159354877526702,138836.7485451974,0.0,0,0.0,0.005062070570393299,0.009052418638350903,-1.0,0.0,0.0,True,55756.03242319823,10611.910437132192,13008.354226213314,53762.162745234746,18922.72686965406,0.0,18922.72686965406,115929.5291057814,53762.162745234746,1161.9739125649858,2.1094311535961238e-05
94,Ampara,PF,5.0,94,52105080031,helped,a,43493.30859375,0.0,1,2.0262325394807945,2.0262325394807945,0.0,257854.53057833834,57410.0843478854,0.0,57410.0843478854,0.0,0.0,18861.927656282634,0.0,18861.927656282634,221507.73175021334,0.0,221507.73175021334,3.5297945717335426,1,36346.798828125,1.0774308381815767,238659.2610833322,0.0,0,0.0,0.003938606673433383,0.006672243556170174,-1.0,0.0,0.0,True,50108.82103684828,16224.8969947619,21487.87754819486,70528.77736189663,17621.751586984297,0.0,17621.751586984297,206943.54758584092,70528.77736189663,2495.845208770371,2.1094311535961238e-05
95,Ampara,PF,5.0,95,52105080041,helped,a,43493.30859375,0.0,1,7.09181388818278,7.09181388818278,0.0,117991.63777099803,30894.402945870246,0.0,30894.402945870246,0.0,0.0,10150.272377548134,0.0,10150.272377548134,81644.83894287303,0.0,81644.83894287303,2.3141591922196967,1,36346.798828125,1.1170775757160265,91203.61875603003,0.0,0,0.0,0.005822431408274671,0.006068479356474163,-1.0,0.0,0.0,True,28258.58809799843,7976.203407988836,9832.636480916502,29935.799801162077,9707.625699657254,0.0,9707.625699657254,78084.36141273915,29935.799801162077,894.6686986065686,2.1094311535961238e-05
96,Ampara,PF,5.0,96,52105080051,helped,a,43493.30859375,0.0,0,2.0262325394807945,2.0262325394807945,49.999998092651346,57668.25934297946,20686.52623780601,0.0,20686.52623780601,0.0,0.0,6796.503226934219,0.0,6796.503226934219,21321.460514854458,0.0,21321.460514854458,0.7021457890486662,1,36346.798828125,1.3647081786490762,29097.571545365223,0.0,0,0.0,0.00832839997581249,0.003879448986492576,-1.0,0.0,0.0,True,20134.302262935063,4383.188691984192,4805.6882785816215,10071.726148185755,6705.17372354136,0.0,6705.17372354136,21034.94874007503,10071.726148185755,208.50815166006385,2.1094311535961238e-05
97,Ampara,PF,5.0,97,52105080061,helped,a,43493.30859375,0.0,0,4.052465078961589,4.052465078961589,0.0,43978.161544766444,25177.174330845115,0.0,25177.174330845115,0.0,0.0,8271.89240727023,0.0,8271.89240727023,8271.89240727023,0.0,8271.89240727023,0.0,3,36346.798828125,5.632680043150034,46592.92328151532,0.0,0,0.0,0.009536992927029751,0.0,-1.0,0.038535645472061654,0.0,True,25177.174330845115,18191.023205092926,3664.8467953972036,0.0,8271.89240727023,0.0,8271.89240727023,8271.89240727023,0.0,159.3813565948021,2.1094311535961238e-05
98,Ampara,PF,5.0,98,52105080071,helped,a,43493.30859375,0.0,1,9.118046427663575,9.118046427663575,0.0,49828.32154581401,11420.883788343268,0.0,11420.883788343268,0.0,0.0,3752.300423061066,0.0,3752.300423061066,13481.522717689011,0.0,13481.522717689011,0.8518799836277191,1,36346.798828125,1.304821695376177,17590.98332874742,0.0,0,0.0,0.008959666954076136,0.0,-1.0,0.0,0.0,True,11052.049056186193,18486.214843302507,4152.360128817834,0.0,3691.213351450742,0.0,3691.213351450742,13262.044890537889,0.0,253.44503270305492,2.1094311535961238e-05
99,Ampara,PF,5.0,99,52105080081,helped,a,43493.30859375,0.0,1,7.09181388818278,7.09181388818278,0.0,58331.51470211651,17741.946136252183,0.0,17741.946136252183,0.0,0.0,5829.068330152663,0.0,5829.068330152663,21984.71587399151,0.0,21984.71587399151,0.910590496655153,1,36346.798828125,1.2863831899724034,28280.768936622135,0.0,0,0.0,0.008280915798245584,0.0035800238748676955,-1.0,0.0,0.0,True,17130.174200357014,4394.552367888156,4860.9595585097095,9500.197727049186,5727.688723220914,0.0,5727.688723220914,21602.355996293343,9500.197727049186,229.5521007200246,2.1094311535961238e-05
