,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
169,Balaka,DR,1.0,312017930148,helped,a,137427.98,1.6455474445546232,500.0,304043.5328580399,1210521.996725221,0.0,662446,0,662446.0,6.46346996445509e-05,0.0,0.0,166111.1808500016,0.0,166111.1808500016,1,85260.164,1.0,1.0,0,0,0.0036271215575969756,0.02438379969329417,-1,0.0,0.0,662446.0,2208.2300000000546,25366.21,15063.659,10.0,1090086.322455432,166111.18,166111.18,0,166111.18,15063.659,2910.36,15063.659
170,Balaka,DR,1.0,312017930159,helped,a,137427.98,4.93664233366387,0.0,83762.46035434159,334042.0393337521,0.0,272040,0,272040.0,6.46346996445509e-05,0.0,3.675930010292604e-06,68216.18561030019,0.0,68216.18561030019,3,85260.164,1.0,1.0,0,0,0.00691043335542244,0.0,-1,0.9826589595375712,0.9826589595375712,272038.97999999905,65246.719999999994,6988.28,0.0,10.0,1342959.2438075808,68214.93,68214.93,0,68215.93,0.0,1314.37,0.0
171,Balaka,DR,1.0,312017930170,helped,a,137427.98,3.2910948891092464,9000.0,208930.01895559253,797314.5863952576,0.0,615423,0,615423.0,6.46346996445509e-05,0.0,1.6248986469468967e-06,154321.51324529876,0.0,154321.51324529876,3,85260.164,1.0,1.0,0,0,0.004375518997922685,0.05147064459175711,-1,0.9826589595375712,0.057803468208092484,615421.979999999,-5.729816621169448e-11,17430.1,0.0,10.0,2025412.1988453877,154320.26,154320.26,0,154321.26,154321.26,0.0,0.0
172,Balaka,DR,1.0,312017930192,helped,a,137427.98,9.87328466732774,0.0,124486.33183763179,496447.54918024974,0.0,254250,0,254250.0,6.46346996445509e-05,0.0,3.933136676499508e-06,63755.26753940164,0.0,63755.26753940164,3,85260.164,1.0,1.0,0,0,0.005668513178454973,0.0,-1,0.9826589595375712,0.9826589595375712,254248.98000000053,73024.0400000001,10385.86,0.0,10.0,2510272.7533834158,63754.02,63754.02,0,63755.02,0.0,1228.42,0.0
173,Balaka,DR,1.0,312017930203,helped,a,137427.98,13.164379556436986,3275.0,62339.60786326435,235547.78685712142,0.0,159863,0,159863.0,6.46346996445509e-05,0.0,6.255356148702327e-06,40087.538018008214,0.0,40087.538018008214,3,85260.164,1.0,1.0,0,0,0.008010284896387984,0.0,-1,0.9826589595375712,0.9826589595375712,159861.98000000053,91102.24000000028,5200.66,0.0,10.0,2104484.0446511363,40086.29,40086.29,0,40087.29,0.0,772.39,0.0
174,Balaka,DR,1.0,312017930214,helped,a,137427.98,3.2910948891092464,0.0,314186.0192502286,1252963.895240453,0.0,772276,0,772276.0,6.46346996445509e-05,0.0,0.0,193651.48758410595,0.0,193651.48758410595,1,85260.164,1.0,1.0,0,0,0.0035680963054983833,0.09703233066606401,-1,0.9826589595375712,0.13487475915221578,772276.0,8.137135409924667e-11,26212.45,15148.179999999998,10.0,2541633.5965817324,193651.49,193651.49,0,193651.49,193651.49,0.0,15148.179999999998
175,Balaka,DR,1.0,312017930235,helped,a,137427.98,11.518832111882363,0.0,116682.01986770617,465324.200188321,0.0,356939,0,356939.0,6.46346996445509e-05,0.0,2.8015991527964163e-06,89504.97050637752,0.0,89504.97050637752,3,85260.164,1.0,1.0,0,0,0.005855015193685095,0.0,-1,0.9826589595375712,0.9826589595375712,356937.97999999905,47070.47000000003,9734.74,0.0,10.0,4111508.896351056,89503.72,89503.72,0,89504.72,0.0,1724.56,0.0
176,Balaka,DR,1.0,312017940008,helped,a,137427.98,5.2844135784555375,15000.0,138460.76919277606,492357.64303882257,0.0,296030,0,296030.0,6.46346996445509e-05,0.0,3.3780360098638654e-06,74232.74954132727,0.0,74232.74954132727,3,85260.164,1.0,1.0,0,0,0.005374853429772271,0.0,-1,0.9826589595375712,0.0,296028.97999999905,63892.72999999991,11550.3,0.0,10.0,1564339.6672166095,74231.5,74231.5,0,74232.5,0.0,1430.3,0.0
177,Balaka,DR,1.0,312017940019,helped,a,137427.98,5.2844135784555375,0.0,159445.3721525347,635863.0948858116,0.0,332388,0,332388.0,6.46346996445509e-05,0.0,3.0085321973115754e-06,83348.70296513916,0.0,83348.70296513916,3,85260.164,1.0,1.0,0,0,0.00500868865557668,0.0,-1,0.9826589595375712,0.0,332386.97999999905,56683.47999999998,13302.47,0.0,10.0,1756470.376102096,83347.45,83347.45,0,83348.45,0.0,1605.94,0.0
178,Balaka,DR,1.0,312017940030,helped,a,137427.98,6.605516973069421,4000.0,67875.57872672335,254733.7868680507,0.0,121228,0,121228.0,6.46346996445509e-05,0.0,8.248919391559706e-06,30399.694509019282,0.0,30399.694509019282,3,85260.164,1.0,1.0,0,0,0.007676676205678419,0.0,-1,0.9826589595375712,0.9826589595375712,121226.97999999979,101083.60000000012,5662.46,0.0,10.0,800767.0060942854,30398.44,30398.44,0,30399.44,0.0,585.73,0.0
179,Balaka,DR,1.0,312017940041,helped,a,137427.98,1.3211033946138844,12500.0,236978.02059455513,895211.2396835806,0.0,563698,0,563698.0,6.46346996445509e-05,0.0,0.0,141350.47599247508,0.0,141350.47599247508,1,85260.164,1.0,1.0,0,0,0.004108430662656319,0.030402706234125824,-1,0.9826589595375712,0.0,563698.0,20401.760000000104,19769.8,14504.779999999999,10.0,744703.3413370574,141350.48,141350.48,0,141350.48,14504.779999999999,2444.04,14504.779999999999
180,Balaka,DR,1.0,312017940052,helped,a,137427.98,6.605516973069421,8000.0,98933.9973333638,362641.90256037173,0.0,201357,0,201357.0,6.46346996445509e-05,0.0,4.966303629871323e-06,50492.640181846364,0.0,50492.640181846364,3,85260.164,1.0,1.0,0,0,0.0063585372130759545,0.0,-1,0.9826589595375712,0.9826589595375712,201355.98000000053,83927.24999999977,8253.26,0.0,10.0,1330060.4756293697,50491.39,50491.39,0,50492.39,0.0,972.88,0.0
181,Balaka,DR,1.0,312017940063,helped,a,137427.98,6.605516973069421,1800.0,211786.85798901774,837420.9404487478,0.0,465599,0,465599.0,6.46346996445509e-05,0.0,0.0,116751.04343056469,0.0,116751.04343056469,1,85260.164,1.0,1.0,0,0,0.004345907636195691,0.03369512847499484,-1,0.9826589595375712,0.0,465599.0,42268.92000000006,17669.13,14294.853,10.0,3075522.0971441492,116751.04,116751.04,0,116751.04,14294.853,1974.11,14294.853
182,Balaka,DR,1.0,312017940074,helped,a,137427.98,5.2844135784555375,10000.0,144782.71679354887,537509.2068611394,0.0,358100,0,358100.0,6.46346996445509e-05,0.0,2.7925160569673275e-06,89796.74253682853,0.0,89796.74253682853,3,85260.164,1.0,1.0,0,0,0.0052561970092687175,0.0,-1,0.9826589595375712,0.0,358098.97999999905,49125.40000000004,12078.22,0.0,10.0,1892343.2180313447,89795.49,89795.49,0,89796.49,0.0,1730.18,0.0
183,Balaka,DR,1.0,312017940086,helped,a,137427.98,5.2844135784555375,7500.0,81820.85691591726,296389.22471352795,0.0,219901,0,219901.0,6.46346996445509e-05,0.0,4.547500920868936e-06,55142.594638264134,0.0,55142.594638264134,3,85260.164,1.0,1.0,0,0,0.006991944685685662,0.0,-1,0.9826589595375712,0.9826589595375712,219899.98000000053,77931.78000000009,6825.56,0.0,10.0,1162042.5459023754,55141.34,55141.34,0,55142.34,0.0,1062.47,0.0
184,Balaka,DR,1.0,312017940097,helped,a,137427.98,2.6422067892277687,30000.0,406604.64730621345,1501887.4099087492,0.0,911792,0,911792.0,6.46346996445509e-05,0.0,0.0,228637.6562858324,0.0,228637.6562858324,1,85260.164,1.0,1.0,0,0,0.00313648941776152,0.1264403806734168,-1,0.0,0.0,911792.0,-6.139089236967266e-11,33920.01,15918.335000000001,10.0,2409143.012763566,228637.66,228637.66,0,228637.66,228637.66,0.0,15918.335000000001
185,Balaka,DR,1.0,312017940108,helped,a,137427.98,5.2844135784555375,2625.0,139397.54793072477,545444.5909781648,0.0,334556,0,334556.0,6.46346996445509e-05,0.0,2.989036215162783e-06,83892.50784118348,0.0,83892.50784118348,3,85260.164,1.0,1.0,0,0,0.005356762953440363,0.0,-1,0.9826589595375712,0.0,334554.97999999905,54478.56000000014,11629.64,0.0,10.0,1767926.9847401874,83891.26,83891.26,0,83892.26,0.0,1616.42,0.0
186,Balaka,DR,1.0,312017940119,helped,a,137427.98,3.963310009323986,11666.666666666664,176657.37851344343,657977.7371684564,0.0,439948,0,439948.0,6.46346996445509e-05,0.0,2.2729958995153972e-06,110320.583947198,0.0,110320.583947198,3,85260.164,1.0,1.0,0,0,0.004758434601999272,0.0,-1,0.9826589595375712,0.0,439946.97999999905,31613.68999999997,14737.35,0.0,10.0,1743646.3486720559,110319.33,110319.33,0,110320.33,0.0,2125.63,0.0
187,Balaka,DR,1.0,312017940130,helped,a,137427.98,3.963310009323986,6666.666666666668,202374.4342296489,780476.3819205579,0.0,489027,0,489027.0,6.46346996445509e-05,0.0,2.044876867739409e-06,122627.02850767717,0.0,122627.02850767717,3,85260.164,1.0,1.0,0,0,0.004445823036444001,0.0,-1,0.9826589595375712,0.0,489025.97999999905,21663.83,16883.4,0.0,10.0,1938161.640619668,122625.78,122625.78,0,122626.78,0.0,2362.75,0.0
188,Balaka,DR,1.0,312017940141,helped,a,137427.98,1.3211033946138844,0.0,177122.78632408762,706360.062799993,0.0,376590,0,376590.0,6.46346996445509e-05,0.0,2.655407737858148e-06,94432.54223269722,0.0,94432.54223269722,3,85260.164,1.0,1.0,0,0,0.004752178858823591,0.0,-1,0.9826589595375712,0.0,376588.97999999905,47264.900000000154,14777.3,0.0,10.0,497513.00627424684,94431.29,94431.29,0,94432.29,0.0,1819.5,0.0
189,Balaka,DR,1.0,312017940152,helped,a,137427.98,5.2844135784555375,3750.0,164713.1293045645,641915.8633721425,0.0,308437,0,308437.0,6.46346996445509e-05,0.0,0.0,77342.13035338749,0.0,77342.13035338749,1,85260.164,1.0,1.0,0,0,0.004927945391043407,0.042714404389396214,-1,0.9826589595375712,0.0,308437.0,76686.38000000018,13741.6,13902.572,10.0,1629908.6708980906,77342.13,77342.13,0,77342.13,13902.572,1222.34,13902.572
190,Balaka,DR,1.0,312017940163,helped,a,137427.98,2.6422067892277687,1500.0,144748.2825628606,571269.6151172501,0.0,450618,0,450618.0,6.46346996445509e-05,0.0,2.219174555832213e-06,112995.47465167916,0.0,112995.47465167916,3,85260.164,1.0,1.0,0,0,0.0052568221715653075,0.0,-1,0.9826589595375712,0.0,450616.97999999905,26326.140000000174,12076.16,0.0,10.0,1190623.296741447,112994.22,112994.22,0,112995.22,0.0,2177.17,0.0
191,Balaka,DR,1.0,312017940175,helped,a,137427.98,7.926619785957749,5000.0,207636.73441815673,808108.8813290017,0.0,423127,0,423127.0,6.46346996445509e-05,0.0,0.0,106101.21584349603,0.0,106101.21584349603,1,85260.164,1.0,1.0,0,0,0.0043891245066954255,0.03431791091238501,-1,0.9826589595375712,0.0,423127.0,52354.11,17322.59,14260.269,10.0,3353966.8501729444,106101.22,106101.22,0,106101.22,14260.269,1769.58,14260.269
192,Balaka,DR,1.0,312017950011,helped,a,137427.98,8.722192312034762,0.0,74611.82848846013,297549.60923152405,0.0,178521,0,178521.0,6.46346996445509e-05,0.0,5.601581886724811e-06,44765.8990969578,0.0,44765.8990969578,3,85260.164,1.0,1.0,0,0,0.007321939803298706,0.0,-1,0.9826589595375712,0.9826589595375712,178519.98000000053,87527.74000000033,6224.84,0.0,10.0,1557085.7715444504,44764.65,44764.65,0,44765.65,0.0,862.54,0.0
193,Balaka,DR,1.0,312017950022,helped,a,137427.98,5.233315387220856,0.0,157691.86787412196,628870.1753528422,0.0,513409,0,513409.0,6.46346996445509e-05,0.0,1.947764842455041e-06,128740.48768195343,0.0,128740.48768195343,3,85260.164,1.0,1.0,0,0,0.005036459511046066,0.0,-1,0.9826589595375712,0.0,513407.97999999905,11932.669999999896,13156.19,0.0,10.0,2686825.9863222805,128739.24,128739.24,0,128740.24,0.0,2480.54,0.0
194,Balaka,DR,1.0,312017950033,helped,a,137427.98,5.233315387220856,0.0,378241.50206953206,1508415.132237925,0.0,663598,0,663598.0,6.46346996445509e-05,0.0,0.0,166400.017426202,0.0,166400.017426202,1,85260.164,1.0,1.0,0,0,0.003251961579072297,0.020276372168187565,-1,0.0,0.0,663598.0,8715.25000000002,31556.58,15681.976,10.0,3472817.624328986,166400.02,166400.02,0,166400.02,15681.976,2904.01,15681.976
195,Balaka,DR,1.0,312017950056,helped,a,137427.98,5.233315387220856,0.0,130076.12101524654,518739.45140515117,0.0,304760,0,304760.0,6.46346996445509e-05,0.0,3.2812705079406746e-06,76420.8646029815,0.0,76420.8646029815,3,85260.164,1.0,1.0,0,0,0.005545378661948129,0.0,-1,0.9826589595375712,0.9826589595375712,304758.97999999905,61043.849999999744,10852.21,0.0,10.0,1594899.964094036,76419.61,76419.61,0,76420.61,0.0,1472.46,0.0
196,Balaka,DR,1.0,312017950067,helped,a,137427.98,8.722192312034762,500.0,130060.44608524555,516682.9562224428,0.0,314500,0,314500.0,6.46346996445509e-05,0.0,3.179650238473768e-06,78863.24329537174,0.0,78863.24329537174,3,85260.164,1.0,1.0,0,0,0.005545712817358628,0.0,-1,0.9826589595375712,0.9826589595375712,314498.97999999905,58642.47999999987,10850.85,0.0,10.0,2743120.7599426126,78861.99,78861.99,0,78862.99,0.0,1519.52,0.0
197,Balaka,DR,1.0,312017950078,helped,a,137427.98,6.97775384962781,0.0,121814.83975652885,485793.7233606582,0.0,295255,0,295255.0,6.46346996445509e-05,0.0,3.3869028466918426e-06,74037.44547628725,0.0,74037.44547628725,3,85260.164,1.0,1.0,0,0,0.0057303334776911885,0.0,-1,0.9826589595375712,0.9826589595375712,295253.97999999905,62697.330000000264,10162.98,0.0,10.0,2060209.7351180029,74036.19,74036.19,0,74037.19,0.0,1426.54,0.0
198,Balaka,DR,1.0,312017950101,helped,a,137427.98,8.722192312034762,2200.0,250627.65789913954,990721.6330736051,0.0,765548,0,765548.0,6.46346996445509e-05,0.0,1.3062538207924259e-06,191965.555200638,0.0,191965.555200638,3,85260.164,1.0,1.0,0,0,0.003994988171975273,0.21638419959202948,-1,0.9826589595375712,0.21194605009633913,765546.979999999,4.388311936054379e-11,20909.58,0.0,10.0,6677248.1579012675,191964.3,191964.3,0,191965.3,191965.3,0.0,0.0
199,Balaka,DR,1.0,312017950112,helped,a,137427.98,17.44438462406952,0.0,187291.11816089955,746911.0481581364,0.0,415395,0,415395.0,6.46346996445509e-05,0.0,2.407347223726814e-06,104163.06082410912,0.0,104163.06082410912,3,85260.164,1.0,1.0,0,0,0.004621377062158837,0.0,-1,0.9826589595375712,0.0,415393.97999999905,38550.68999999986,15625.64,0.0,10.0,7246292.706530718,104161.81,104161.81,0,104162.81,0.0,2006.99,0.0
