,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,187466.7401595469,570592.8662809753,0.7150000000000004,82736.21685204603,0.0,82736.21685204603,0.0,27182.759867784185,0.0,27182.759867784185,0.7150000000000004,86339.15491699713,0.0,86339.15491699713,1,36346.798828125,0,0,0.0,0.004619211863019197,0.2800875264961534,-1,0.0,0.0,True,1308.567420288218,0.18291130998393967,15622.228346628908,0.0,435.890143024848,0.0,435.890143024848,1384.4946859136628,1374.8699023318693,0.0025373139427173896,1.2338209909445873e-06
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,98597.30716633184,300100.8075125373,1.2150000000000007,21939.215296755825,0.0,21939.215296755825,0.0,7208.069740072763,0.0,7208.069740072763,1.2150000000000007,33864.21632563111,0.0,33864.21632563111,1,36346.798828125,0,0,0.0,0.006369384529710047,0.09726056698108732,-1,0.0,0.0,True,19.096387392507868,0.09969501234525957,8216.442263860987,0.0,6.4226775031856524,0.0,6.4226775031856524,30.174366813971425,30.174366813971425,0.0,1.2338209909445873e-06
12,Ampara,PF,5.0,12,52101053051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,102961.1308684206,313382.9858445473,0.6150000000000003,57280.371368223,0.0,57280.371368223,0.0,18819.310808279988,0.0,18819.310808279988,0.6150000000000003,54046.73919973715,0.0,54046.73919973715,1,36346.798828125,0,0,0.0,0.006232945703484369,0.3917673486902535,-1,0.0,0.0,True,1618.0067658405062,0.17566568976373986,8580.09423903505,0.0,537.9284170477359,0.0,537.9284170477359,1544.8640580140145,1535.6383316920742,0.0020939696185422463,1.2338209909445873e-06
13,Ampara,PF,5.0,13,52101053071,helped,a,43493.30859375,0.0,4.502747025578729,0.0,145297.51332983177,442242.3120165664,0.9050000000000006,50842.97596803275,0.0,50842.97596803275,0.0,16704.321992073037,0.0,16704.321992073037,0.9050000000000006,62717.21524314271,0.0,62717.21524314271,1,36346.798828125,0,0,0.0,0.005246877259162607,0.19738350684795278,-1,0.0,0.0,True,267.15953975876016,0.09957957466868805,12108.126110819314,0.0,89.31852328800707,0.0,89.31852328800707,335.35087822851517,335.35087822851517,0.0,1.2338209909445873e-06
14,Ampara,PF,5.0,14,52101053081,helped,a,43493.30859375,0.0,6.303845835810221,0.0,115447.63546244109,351388.18314018013,0.7550000000000004,48747.86577292499,0.0,48747.86577292499,0.0,16015.97921430253,0.0,16015.97921430253,0.7550000000000004,52820.61787286092,0.0,52820.61787286092,1,36346.798828125,0,0,0.0,0.00588623334315135,0.2620518291613962,-1,0.0,0.0,True,611.3732402907557,0.09936238809088849,9620.636288536758,0.0,203.80840350884043,0.0,203.80840350884043,672.1590766929025,672.1590766929025,0.0,1.2338209909445873e-06
15,Ampara,PF,5.0,15,52101053091,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,95714.04244082206,291325.009295876,0.6150000000000003,53133.31138219328,0.0,53133.31138219328,0.0,17456.805486588393,0.0,17456.805486588393,0.6150000000000003,50133.791986637276,0.0,50133.791986637276,1,36346.798828125,0,0,0.0,0.006464607566986865,0.3905689425379537,-1,0.0,0.0,True,1500.864174836549,0.16294761312532913,7976.170203401838,0.0,498.9827649787874,0.0,498.9827649787874,1433.0169493830188,1424.4591593812852,0.0019423676402503531,1.2338209909445873e-06
16,Ampara,PF,5.0,16,52101053101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,118301.56240584551,360074.68589479,0.7550000000000004,50495.3010745956,0.0,50495.3010745956,0.0,16590.09434788114,0.0,16590.09434788114,0.7550000000000004,54714.04665920084,0.0,54714.04665920084,1,36346.798828125,0,0,0.0,0.005814799647956988,0.26593565169279776,-1,0.0,0.0,True,633.2887675788079,0.09997279577738638,9858.463533820459,0.0,211.11420025340874,0.0,211.11420025340874,696.2535571450887,696.2535571450887,0.0,1.2338209909445873e-06
17,Ampara,PF,5.0,17,52101054011,helped,a,43493.30859375,0.0,0.9005494051157459,0.0,162408.5476928466,494323.19918575464,1.0350000000000006,46084.096065542566,0.0,46084.096065542566,0.0,15140.804894592702,0.0,15140.804894592702,1.0350000000000006,62837.844322429286,0.0,62837.844322429286,1,36346.798828125,0,0,0.0,0.004962786066982747,0.1437264977077542,-1,0.0,0.0,True,113.93430674375992,0.09809917988234318,13534.04564107055,0.0,38.18679325353208,0.0,38.18679325353208,158.4840295046145,158.4840295046145,0.0,1.2338209909445873e-06
18,Ampara,PF,5.0,18,52101054021,helped,a,43493.30859375,0.0,6.303845835810221,0.0,135091.45733174606,411178.120360939,1.1150000000000009,32831.5119904075,0.0,32831.5119904075,0.0,10786.704305412708,0.0,10786.704305412708,1.1150000000000009,47393.8401747171,0.0,47393.8401747171,1,36346.798828125,0,0,0.0,0.005441467658575148,0.11297388453050963,-1,0.0,0.0,True,51.038167594330204,0.0981433226269619,11257.621444312172,0.0,17.132596322527107,0.0,17.132596322527107,75.27596093278916,75.27596093278916,0.0,1.2338209909445873e-06
19,Ampara,PF,5.0,19,52101054031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,193196.42599684995,588032.3217385879,1.2150000000000007,40450.66151775502,0.0,40450.66151775502,0.0,13289.955238060436,0.0,13289.955238060436,1.2150000000000007,62437.508982132815,0.0,62437.508982132815,1,36346.798828125,0,0,0.0,0.004550199639156125,0.08832565907513175,-1,0.0,0.0,True,35.20916733701429,0.09769418450072465,16099.702166404162,0.0,11.84187994898248,0.0,11.84187994898248,55.63430970500683,55.63430970500683,0.0,1.2338209909445873e-06
