,region,hazard,rp,level_0,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcsoc,c,pov_line,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
90,ARMM,EQ,1,90,1570510365,helped,a,Tawi-tawi,3.7542613279189205,0,0.0,29654.223000000005,22302.6775,93017.05966881645,38002.41339311443,4344.94312806378,42347.35652117821,0.018408460269485814,12115.326428399312,1385.1858239840335,13500.512252383345,12695.077459831671,1385.1858239840335,14080.263283815704,0.020653314020267946,2,15573.959716184301,0,0,0.0,0.011614131021583067,0.010192876558027997,-1,0.15414258188824662,0.0,True,37897.239568438694,53438.12198150189,55056.66922665766,3577.6188684343424,12086.605418452538,1210.6427415671853,13297.248160019724,14080.263283815704,3577.6188684343424,202.30911765037382,3.3366541298477954e-06
91,ARMM,EQ,1,91,1570524016,helped,a,Tawi-tawi,7.729188471784745,0,1180.9956179494063,49582.766,22302.6775,151822.90777618933,17008.21732168207,1944.6064177031337,18952.823739385203,0.04827211353237931,5422.294147541171,619.9485617274607,6042.242709268631,32336.016907555077,619.9485617274607,32955.965469282535,1.582395276999683,1,15573.959716184301,0,0,0.0,0.008981825648028435,0.0,-1,0.0,0.0,True,13326.867436606928,87545.29650761228,92056.4489494265,0.0,4380.198079084301,541.8307157098207,4922.0287947941215,26663.273070302894,0.0,505.9903732767334,3.3366541298477954e-06
92,ARMM,EQ,1,92,1570541111,helped,a,Tawi-tawi,12.676512027762385,0,1370.7984181380875,36033.031,22302.6775,108725.79451235136,18211.834055511445,2082.219947727573,20294.054003239016,0.03212752553493796,5806.01280809935,663.8203237643553,6469.833131863706,19795.250960051344,663.8203237643553,20459.071283815698,0.900732838288898,2,15573.959716184301,0,0,0.0,0.010536093063094677,0.0,-1,0.0,0.0,True,16019.905925658995,63771.20637512329,66899.71132965072,0.0,5196.626890193198,580.1743295052369,5776.801219698435,20459.0712838157,0.0,390.80074488189956,3.3366541298477954e-06
93,ARMM,EQ,1,93,1570541464,helped,a,Tawi-tawi,12.676512027762385,0,342.6996045345219,26691.490000000005,22302.6775,82648.83583077359,19655.323855322855,2247.258968308754,21902.58282363161,0.022069302078676748,6266.199680899052,716.4354455220331,6982.635126421084,10401.094838293673,716.4354455220331,11117.530283815706,0.23096951814650174,2,15573.959716184301,0,0,0.0,0.012241752268705568,0.0,-1,0.15414258188824662,0.0,True,18998.33460552681,47845.93001714082,49556.00081632262,0.0,6083.763010165244,626.1595786679807,6709.922588833225,11117.530283815704,0.0,213.73466050611898,3.3366541298477954e-06
94,ARMM,EQ,1,94,1570633017,helped,a,Tawi-tawi,5.578058110434026,0,0.0,74134.26600000002,22302.6775,232538.5980953172,26086.64135088387,2982.573025015406,29069.214375899275,0.07392105802045246,8316.529061383288,950.8566053635744,9267.385666746863,48412.722254537,950.8566053635744,49363.578859900575,1.5370393088873118,1,15573.959716184301,0,0,0.0,0.00734548539672312,0.0,-1,0.0,0.0,True,20583.713372872982,130859.77001617305,137639.30314063202,0.0,6759.420632114215,831.0420361101629,7590.462668224378,40179.42298311334,0.0,762.8186564065462,3.3366541298477954e-06
95,ARMM,EQ,1,95,1570748013,helped,a,Tawi-tawi,3.399128635565427,0,799.6324802527713,40324.543,22302.6775,123978.66436156355,15876.57504223692,1815.2219679673042,17691.797010204224,0.03861434848166868,5061.5205621732575,578.7002644918854,5640.220826665143,24171.88301932381,578.7002644918854,24750.583283815697,1.3619694284007016,2,15573.959716184301,0,0,0.0,0.009959677330519081,0.0,-1,0.0,0.0,True,12971.296536972213,71171.54461762386,74867.4287784538,0.0,4245.261423122945,505.7799918389772,4751.041414961923,22887.295163184048,0.0,435.25238139866275,3.3366541298477954e-06
96,ARMM,EQ,1,96,1570912016,helped,a,Tawi-tawi,7.819136074299324,0,0.0,24047.217000000004,22302.6775,75429.43946155586,14696.475728897076,1680.2972633468926,16376.772992243968,0.02145401683803222,4685.29719312239,535.6857111049202,5220.98290422731,7937.571572710781,535.6857111049202,8473.257283815701,0.24308801430312665,2,15573.959716184301,0,0,0.0,0.012897263843961185,0.0,-1,0.15414258188824662,0.0,True,14180.061885407245,43343.39206320566,44646.587628366455,0.0,4541.885763126457,468.18557242028425,5010.0713355467415,8473.257283815703,0.0,162.87947602086155,3.3366541298477954e-06
97,ARMM,EQ,1,97,1572200244,helped,a,Basilan,2.3430920149267687,0,0.0,22369.799000000006,22302.6775,70167.84517882767,15291.143539443872,1748.287624648109,17039.43116409198,0.01930171755144063,4874.879748490869,557.3613192466465,5432.241067737516,6238.477964569059,557.3613192466465,6795.839283815705,0.09899747943439083,2,15573.959716184301,0,0,0.0,0.013372079649035834,0.01188970597789492,-1,0.15414258188824662,0.15414258188824662,True,15070.997874300745,6701.363780308938,7270.073376965801,3100.305318991249,4813.869941526829,487.12990264044254,5300.9998441672715,6795.839283815704,3100.305318991249,71.08008994392034,3.3366541298477954e-06
98,ARMM,EQ,1,98,1572200368,helped,a,Basilan,1.0814270838123548,0,0.0,37075.246,22302.6775,116294.74727488385,12799.820653533629,1463.4463399394638,14263.266993473093,0.03706835316410812,4080.635717483795,466.5527406221339,4547.1884581059285,21034.733543193564,466.5527406221339,21501.286283815698,1.6272996277478815,2,15573.959716184301,0,0,0.0,0.010386948420414233,0.0045505881644762785,-1,0.0,0.0,True,10176.2039026053,9118.83767743091,12049.275565003549,2103.9330677884464,3347.548191562748,407.7638387663536,3755.3120303291016,20842.493071905978,2103.9330677884464,354.8207181890919,3.3366541298477954e-06
99,ARMM,EQ,1,99,1572200493,helped,a,Basilan,0.7209513519442587,0,0.0,39071.25800000001,22302.6775,122555.68243085385,16885.043484901642,1930.5235406463482,18815.56702554799,0.037689105602732524,5383.021637630141,615.4588823266024,5998.480519956744,22881.83940148911,615.4588823266024,23497.29828381571,1.226620003841386,2,15573.959716184301,0,0,0.0,0.010118154306727491,0.009248764611804789,-1,0.0,0.0,True,14164.018449067258,9790.862783696946,12697.968432603822,4314.008379082387,4623.540546176205,537.9067672514255,5161.44731342763,22950.82564107543,4314.008379082387,353.90612774041773,3.3366541298477954e-06
