region,hazard,rp,hhid,affected_cat,index,province,pcwgt,ispoor,pcinc,hhwgt,hhsize,hhsize_ae,pcwgt_ae,pcexp,pcinc_ae,pcsoc,axfin,has_ew,c,v,social,pov_line,quintile,c_5,gamma_SP,k,ew_expansion,protection,hh_share,optimal_hh_reco_rate,fa,v_with_ew,dk_private,dk_public,dk_other,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0
I - Ilocos,EQ,2000,15510306108,a,207470,Pangasinan,2063.6801549999996,0,109015.12913904092,537.0319694999998,3.8427510319755744,3.8427510319755744,2063.6801549999996,109015.12913904092,160403.13,77782.81692278519,0,1.0,33502.722331445664,0.95,7.0252917948942e-09,22302.6775,5.0,14963.536002745324,2.3506348982426567e-07,99131.97584388847,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,86166,8008,0.0,94174.0,289.0129970054069,14.967812219660205,0.034283411286924304,31787.390800072397,2706.390105326878,34493.780905399275
I - Ilocos,EQ,2000,15528116212,a,212926,Pangasinan,3069.369535,0,12016.070025661147,491.5339615,6.244470932655992,6.244470932655992,3069.369535,12016.070025661147,26117.252,11895.909325404537,0,1.0,128.89569491155885,0.5451226181052105,9.747711529782978e-09,22302.6775,1.0,14963.536002745324,3.5950021756585e-08,381.39243590884286,0,1,0.9149565875829566,0.155,0.95,0.5451226181052105,190,17,0.0,207.0,1.1119254912339445,0.5264796189820652,0.034283411286924304,472.0449044838662,5.745333640179435,477.79023812404563
I - Ilocos,EQ,2000,15528116212,na,212926,Pangasinan,161.54576500000016,0,12016.070025661147,25.870208500000025,6.244470932655992,6.244470932655992,161.54576500000016,12016.070025661147,26117.252,11895.909325404537,0,1.0,128.89569491155885,0.0,9.747711529782978e-09,22302.6775,1.0,14963.536002745324,3.5950021756585e-08,381.39243590884286,0,1,0.9149565875829566,0.155,0.95,0.0,0,0,0.0,0.0,1.1119254912339445,1.1513993900795536,0.034283411286924304,407.83235203480194,0.0,407.83235203480194
I - Ilocos,EQ,2000,15533150242,a,215346,Pangasinan,1404.9146250000001,0,170970.91419756805,487.4683415000001,2.882063316515909,2.882063316515909,1404.9146250000001,170970.91419756805,359225.91,118748.25859611221,0,1.0,56018.94338098903,0.95,6.838683259278485e-09,22302.6775,5.0,14963.536002745324,3.58863064883161e-07,165755.74032884932,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,144076,13391,0.0,157467.0,483.25036271577676,25.023177338120963,0.034283411286924304,52763.135950379634,4525.633104449577,57288.76905482921
I - Ilocos,EQ,2000,15582405108,a,219306,Pangasinan,1206.8914,0,47202.99050937807,418.759525,2.8820631602349818,2.8820631602349818,1206.8914,47202.99050937807,54398.715,36683.44311766577,0,1.0,11284.258209816975,0.95,7.651878258146225e-09,22302.6775,4.0,14963.536002745324,1.108591652905604e-07,33389.25119290711,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,29022,2697,0.0,31719.0,97.34424712995734,5.042381609404924,0.034283411286924304,11065.931974016816,911.4802839743493,11977.412257991165
I - Ilocos,EQ,2000,129233019233,a,223310,Ilocos Sur,1834.875695,0,91169.58045467542,477.49013049999996,3.842751038809168,3.842751038809168,1834.875695,91169.58045467542,181605.8,90257.88465012868,0,1.0,977.9708675469442,0.95,9.747711529783048e-09,22302.6775,5.0,14963.536002745324,2.727637566929038e-07,2893.7404905380213,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,2515,233,0.0,2748.0,8.436517123832246,0.439981226988676,0.034283411286924304,3944.3195992923265,78.74486695069461,4023.0644662430213
I - Ilocos,EQ,2000,129233019233,na,223310,Ilocos Sur,96.57240500000009,0,91169.58045467542,25.131059500000024,3.842751038809168,3.842751038809168,96.57240500000009,91169.58045467542,181605.8,90257.88465012868,0,1.0,977.9708675469442,0.0,9.747711529783048e-09,22302.6775,5.0,14963.536002745324,2.727637566929038e-07,2893.7404905380213,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.0,0,0,0.0,0.0,8.436517123832246,8.736017608514755,0.034283411286924304,3094.3481813481335,0.0,3094.3481813481335
I - Ilocos,EQ,2000,129634030381,a,224850,Ilocos Sur,3781.34067,0,93510.61499547555,656.0128005,5.764126351068053,5.764126351068053,3781.34067,93510.61499547555,152456.28,92575.5088455208,0,1.0,1003.0830109768439,0.7453650082834029,9.747711529783046e-09,22302.6775,5.0,14963.536002745324,2.797677307455642e-07,2968.0453892407536,0,1,0.9149565875829566,0.065,0.95,0.7453650082834029,2024,188,0.0,2212.0,8.653148349866502,2.28245271296446,0.034283411286924304,3857.8369088310046,63.53663084433729,3921.373539675342
I - Ilocos,EQ,2000,129634030381,na,224850,Ilocos Sur,199.01793000000018,0,93510.61499547555,34.526989500000035,5.764126351068053,5.764126351068053,199.01793000000018,93510.61499547555,152456.28,92575.5088455208,0,1.0,1003.0830109768439,0.0,9.747711529783046e-09,22302.6775,5.0,14963.536002745324,2.797677307455642e-07,2968.0453892407536,0,1,0.9149565875829566,0.065,0.95,0.0,0,0,0.0,0.0,8.653148349866504,8.960339349040037,0.034283411286924304,3173.8042448472884,0.0,3173.8042448472884
I - Ilocos,EQ,2000,155111808149,a,230746,Pangasinan,423.7914945,0,32405.952076402515,441.13345949999996,0.9606877133744148,0.9606877133744148,423.7914945,32405.952076402515,37867.906,21859.34066569616,0,1.0,11313.289616486032,0.95,6.641707519932838e-09,22302.6775,3.0,14963.536002745324,6.606000020848853e-08,33475.15292373577,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,29096,2704,0.0,31800.0,97.59468818556424,5.05717962151809,0.034283411286924304,10582.720272071338,913.8460095908938,11496.566281662232
I - Ilocos,EQ,2000,155328605181,a,238666,Pangasinan,2022.2259549999999,0,100767.91374543849,526.2443395,3.8427509869680985,3.8427509869680985,2022.2259549999999,100767.91374543849,72917.313,78589.53156844435,0,1.0,23790.62347921787,0.95,7.679092636462816e-09,22302.6775,5.0,14963.536002745324,2.3750142107184734e-07,70394.62307507277,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,61187,5687,0.0,66874.0,205.23106510084781,10.628536068574935,0.034283411286924304,23373.12484782294,1921.9830830412027,25295.107930864142
I - Ilocos,EQ,2000,155381012145,a,240910,Pangasinan,2567.466865,0,27746.61412910776,445.42165499999993,5.7641267239240985,5.7641267239240985,2567.466865,27746.61412910776,58440.801,27469.14798781668,0,1.0,297.63634049872314,0.95,9.747711529783023e-09,22302.6775,3.0,14963.536002745324,8.301311322943238e-08,880.6830126924752,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,765,71,0.0,836.0,2.5675755450575424,0.13489515972815364,0.034283411286924304,1200.276111975783,23.99521696780823,1224.271328943591
I - Ilocos,EQ,2000,155381012145,na,240910,Pangasinan,135.12983500000013,0,27746.61412910776,23.44324500000002,5.7641267239240985,5.7641267239240985,135.12983500000013,27746.61412910776,58440.801,27469.14798781668,0,1.0,297.63634049872314,0.0,9.747711529783023e-09,22302.6775,3.0,14963.536002745324,8.301311322943238e-08,880.6830126924752,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.0,0,0,0.0,0.0,2.567575545057542,2.658725732856175,0.034283411286924304,941.7360981677084,0.0,941.7360981677084
I - Ilocos,EQ,2000,155429011266,a,243198,Pangasinan,1960.0035199999998,0,40987.76447625819,453.37970049999996,4.323095008088038,4.323095008088038,1960.0035199999998,40987.76447625819,66251.844,27549.706813562258,0,1.0,14414.927439460887,0.95,6.618052730638095e-09,22302.6775,4.0,14963.536002745324,8.325656595414802e-08,42652.66043651436,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,37074,3445,0.0,40519.0,124.35113007758065,6.441384500417003,0.034283411286924304,13474.056716347794,1164.2749641422445,14638.331680490039
I - Ilocos,EQ,2000,155429013316,a,243286,Pangasinan,1742.2253299999998,1,24342.976751217368,453.37970049999996,3.842751071736613,3.842751071736613,1742.2253299999998,24342.976751217368,17427.557,22038.89828380868,0,1.0,2471.5717726813523,0.8599075455778002,8.914226605589417e-09,22302.6775,2.0,14963.536002745324,6.660263214196498e-08,7313.1905634159475,0,1,0.9149565875829566,0.025000000000000022,0.95,0.8599075455778002,5753,534,0.0,6287.0,21.321143903486593,3.098003729431385,0.034283411286924304,2699.857110171697,180.47106846210696,2880.328178633804
I - Ilocos,EQ,2000,155462919237,a,244166,Pangasinan,1887.41079,0,52810.974194857714,561.3272505,3.3624072024274536,3.3624072024274536,1887.41079,52810.974194857714,61166.297,38258.30491533855,0,1.0,15610.564940876107,0.95,7.132947359246114e-09,22302.6775,4.0,14963.536002745324,1.1561847492728099e-07,46190.4597230087,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,40149,3731,0.0,43880.0,134.66535982927542,6.975130247500313,0.034283411286924304,14880.413456645118,1260.9317536182043,16141.345210263322
I - Ilocos,EQ,2000,1289180108001,a,248346,Ilocos Norte,2020.691705,0,24370.248286972357,420.67604550000004,4.803438956449922,4.803438956449922,2020.691705,24370.248286972357,27263.012,20193.865453364644,0,1.0,4479.981937102713,0.95,8.158812981723099e-09,22302.6775,2.0,14963.536002745324,6.10268523859419e-08,13255.92160162084,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,11522,1070,0.0,12592.0,38.646799859879344,2.0043368855631534,0.034283411286924304,4586.298959642715,361.61805852894094,4947.917018171656
I - Ilocos,EQ,2000,1553274010280,a,266738,Pangasinan,1712.944145,1,22630.661552634574,445.75984550000004,3.842751118774784,3.842751118774784,1712.944145,22630.661552634574,13532.082,18025.106976505067,0,1.0,4940.352004811001,0.879605237680663,7.84238348275021e-09,22302.6775,2.0,14963.536002745324,5.447275784006494e-08,14618.1211889574,0,1,0.9149565875829566,0.025000000000000022,0.95,0.879605237680663,11764,1093,0.0,12857.0,42.6182064812469,5.31671232018452,0.034283411286924304,4593.733034970501,369.3911569833013,4963.124191953802
I - Ilocos,EQ,2000,1553286010371,a,267090,Pangasinan,3538.8954449999997,0,38972.08002881815,526.2443395,6.724814272325299,6.724814272325299,3538.8954449999997,38972.08002881815,83346.133,31588.084279768264,0,1.0,7920.769932127256,0.95,7.980629995015132e-09,22302.6775,4.0,14963.536002745324,9.546074083478258e-08,23436.948348806683,0,1,0.9149565875829566,0.0050000000000000044,0.95,0.95,20371,1893,0.0,22264.0,68.32893852147642,3.54105610456739,0.034283411286924304,7967.546790076105,639.7597988740984,8607.306588950203
I - Ilocos,EQ,2000,1553518118617,a,269686,Pangasinan,2763.8575149999997,1,26249.11056979325,575.3914115,4.8034389456645545,4.8034389456645545,2763.8575149999997,26249.11056979325,16047.813999999997,25986.61946409532,0,1.0,281.57270559162265,0.887635176065543,9.747711529783021e-09,22302.6775,2.0,14963.536002745324,7.85328392777201e-08,833.1519539478596,0,1,0.9149565875829566,0.025000000000000022,0.95,0.887635176065543,676,62,0.0,738.0,2.4290017536882025,0.28725766802210234,0.034283411286924304,1119.3714654420958,20.953569746536765,1140.3250351886325
I - Ilocos,EQ,2000,1553518118617,na,269686,Pangasinan,145.46618500000014,1,26249.11056979325,30.283758500000026,4.8034389456645545,4.8034389456645545,145.46618500000014,26249.11056979325,16047.813999999997,25986.61946409532,0,1.0,281.57270559162265,0.0,9.747711529783021e-09,22302.6775,2.0,14963.536002745324,7.85328392777201e-08,833.1519539478596,0,1,0.9149565875829566,0.025000000000000022,0.95,0.0,0,0,0.0,0.0,2.4290017536882025,2.5152325041088,0.034283411286924304,890.9099630443724,0.0,890.9099630443724
I - Ilocos,EQ,2000,12812720158002,a,275494,Ilocos Norte,3065.62587,0,95799.52971106123,455.8677695,6.724813805903425,6.724813805903425,3065.62587,95799.52971106123,84213.5,94841.53441395065,0,1.0,1027.6360680270095,0.6575654631921282,9.74771152978305e-09,22302.6775,5.0,14963.536002745324,2.8661577121541384e-07,3040.6959943970915,0,1,0.9149565875829566,0.095,0.95,0.6575654631921282,1829,170,0.0,1999.0,8.864956587841657,3.1448136346463818,0.034283411286924304,3869.6216389192896,57.45333640179435,3927.074975321084
I - Ilocos,EQ,2000,12812720158002,na,275494,Ilocos Norte,161.34873000000013,0,95799.52971106123,23.99304050000002,6.724813805903425,6.724813805903425,161.34873000000013,95799.52971106123,84213.5,94841.53441395065,0,1.0,1027.6360680270095,0.0,9.74771152978305e-09,22302.6775,5.0,14963.536002745324,2.8661577121541384e-07,3040.6959943970915,0,1,0.9149565875829566,0.095,0.95,0.0,0,0,0.0,0.0,8.864956587841657,9.179666883070919,0.034283411286924304,3251.4913313964553,0.0,3251.4913313964553
III - Central Luzon,EQ,200,349990576,a,379990,Nueva Ecija,2157.242366311171,0,36842.21888108273,375.7059848123824,5.741836578377745,5.741836578377745,2157.242366311171,36842.21888108273,30842.369,36473.7966922719,0,1.0,395.20437169719065,0.17502390589457867,9.747711529783031e-09,22302.6775,2.0,19393.96761265777,1.1022560350491322e-07,1169.37930399333,0,1,0.9627411635496828,0.6150000000000003,0.5085652417456653,0.17502390589457867,197,7,0.0,204.0,0.4209346889084499,0.3508937414973833,0.009666031492656225,419.13514554984937,2.365725616544473,421.50087116639384
III - Central Luzon,EQ,200,385110364,a,382982,Bataan,2166.963946902808,0,70757.14889472173,377.39908495824477,5.741836780400673,5.741836780400673,2166.963946902808,70757.14889472173,70562.492,70049.57740577451,0,1.0,759.0078833818945,0.14474572838674485,9.747711529783045e-09,22302.6775,5.0,19393.96761265777,2.116932605058805e-07,2245.8458811650835,0,1,0.9627411635496828,0.7550000000000004,0.5085652417456653,0.14474572838674485,312,12,0.0,324.0,0.80842412217853,0.698547906541832,0.009666031492656225,782.5451915888872,4.055529628361954,786.6007212172491
III - Central Luzon,EQ,200,3141692120,a,385006,Bulacan,941.190097611191,0,122178.68232663695,327.83591847822373,2.8709181775446884,2.8709181775446884,941.190097611191,122178.68232663695,100994.67,120956.8955033706,0,1.0,1310.6037271952223,0.16558679350121222,9.747711529783053e-09,22302.6775,5.0,19393.96761265777,3.6553767400268166e-07,3877.975508562695,0,1,0.9627411635496828,0.6450000000000004,0.5085652417456653,0.16558679350121222,618,23,0.0,641.0,1.395932362337017,1.1765680522013828,0.009666031492656225,1378.032937050149,7.773098454360413,1385.8060355045095
III - Central Luzon,EQ,200,3492834016,a,390198,Nueva Ecija,2021.8183589215876,0,78905.06143236512,384.13142585760215,5.263350569164516,5.263350569164516,2021.8183589215876,78905.06143236512,63867.938,78116.01081804144,0,1.0,846.4100744789345,0.1291577884212041,9.747711529783045e-09,22302.6775,5.0,19393.96761265777,2.360704181267572e-07,2504.462234404364,0,1,0.9627411635496828,0.7950000000000005,0.5085652417456653,0.1291577884212041,311,12,0.0,323.0,0.9015167515979704,0.7929126325777103,0.009666031492656225,860.1776301829102,4.055529628361954,864.2331598112721
III - Central Luzon,EQ,200,3695312476,a,398954,Tarlac,1885.6388778653916,0,160566.37397897168,328.4033959175732,5.741837329656216,5.741837329656216,1885.6388778653916,160566.37397897168,217731.69,158960.71023918196,0,1.0,1722.3862967883974,0.17513269738384166,9.747711529783051e-09,22302.6775,5.0,19393.96761265777,4.803870671186799e-07,5096.4084235619375,0,1,0.9627411635496828,0.6150000000000003,0.5085652417456653,0.17513269738384166,859,33,0.0,892.0,1.834524595224651,1.5282082352751123,0.009666031492656225,1826.827560497177,11.152706477995375,1837.9802669751725
III - Central Luzon,EQ,200,3833020356,a,403046,Bataan,1396.8926270166514,0,82101.60501369556,364.9248644817443,3.8278910619052433,3.8278910619052433,1396.8926270166514,82101.60501369556,55482.555,81280.5889635586,0,1.0,880.6992143849646,0.18780122940310856,9.747711529783046e-09,22302.6775,5.0,19393.96761265777,2.456339285797832e-07,2605.9211590251834,0,1,0.9627411635496828,0.5850000000000003,0.5085652417456653,0.18780122940310856,471,18,0.0,489.0,0.9380383325139381,0.7694533981333993,0.009666031492656225,944.8402705766101,6.083294442542932,950.9235650191531
III - Central Luzon,EQ,200,34927019167,a,419194,Nueva Ecija,1678.04107134561,0,31703.093141474572,350.6977315012996,4.784864345036094,4.784864345036094,1678.04107134561,31703.093141474572,36242.797,31386.06221005983,0,1.0,340.07726424608234,0.1791664394564217,9.747711529783028e-09,22302.6775,2.0,19393.96761265777,9.485022022617145e-08,1006.2624379892873,0,1,0.9627411635496828,0.6150000000000003,0.5085652417456653,0.1791664394564217,173,6,0.0,179.0,0.3622184562774638,0.30069135609759623,0.009666031492656225,361.8458845617906,2.027764814180977,363.8736493759716
III - Central Luzon,EQ,200,37754027558,a,440930,Aurora,2400.187542249767,1,58876.28338316848,836.0347745667782,2.8709183101785585,2.8709183101785585,2400.187542249767,58876.28338316848,20166.387,58287.5205493368,0,1.0,631.5625195489592,0.3988167520874194,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.7614774747913677e-07,1868.7448632382773,0,1,0.9627411635496828,0.2650000000000001,0.5085652417456653,0.3988167520874194,717,27,0.0,744.0,0.6726812548932839,0.40881955067722126,0.009666031492656225,805.726904553363,9.124941663814397,814.8518462171775
III - Central Luzon,EQ,200,314116720249,a,445374,Bulacan,1316.145638467201,0,128770.2803182764,458.44058872484254,2.8709186551916663,2.8709186551916663,1316.145638467201,128770.2803182764,272367.69,127482.57751509365,0,1.0,1381.311421299497,0.17320996044464393,9.74771152978305e-09,22302.6775,5.0,19393.96761265777,3.852586052808815e-07,4087.194130724049,0,1,0.9627411635496828,0.6450000000000004,0.5085652417456653,0.17320996044464393,681,26,0.0,707.0,1.4712435768698906,1.2286248116268417,0.009666031492656225,1462.4019154354246,8.786980861450902,1471.1888962968756
III - Central Luzon,EQ,200,314330238002,a,454658,Bulacan,1022.4424982978882,0,172210.74382297735,356.1377725218144,2.8709184399564385,2.8709184399564385,1022.4424982978882,172210.74382297735,126659.27,170488.63638474754,0,1.0,1847.2947851414942,0.13404915411577215,9.747711529783053e-09,22302.6775,5.0,19393.96761265777,5.15225025647529e-07,5466.003022290516,0,1,0.9627411635496828,0.7950000000000005,0.5085652417456653,0.13404915411577215,705,27,0.0,732.0,1.9675654203074806,1.7207040029552119,0.009666031492656225,1886.2108941012505,9.124941663814397,1895.3358357650648
III - Central Luzon,EQ,200,349222206110,a,459278,Nueva Ecija,1252.747793718138,0,59675.679946263925,327.2684054393074,3.8278910304113136,3.8278910304113136,1252.747793718138,59675.679946263925,26471.117,59078.92314680129,0,1.0,640.1376006936306,0.1382183775899555,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.7853940496565675e-07,1894.1178680397657,0,1,0.9627411635496828,0.7550000000000004,0.5085652417456653,0.1382183775899555,252,9,0.0,261.0,0.6818146283387644,0.5936017445705076,0.009666031492656225,656.2248538847991,3.041647221271466,659.2665011060706
III - Central Luzon,EQ,200,349252198001,a,460466,Nueva Ecija,2971.8362337120484,0,52131.983012505734,345.0505925430412,8.612755050815757,8.612755050815757,2971.8362337120484,52131.983012505734,44938.238,51610.66318238068,0,1.0,559.2167957713536,0.14840259623204544,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.559699568587021e-07,1654.6794374064718,0,1,0.9627411635496828,0.7150000000000004,0.5085652417456653,0.14840259623204544,236,9,0.0,245.0,0.5956253645411488,0.5123868826039188,0.009666031492656225,578.6290450355499,3.041647221271466,581.6706922568213
III - Central Luzon,EQ,200,377614012108,a,485282,Aurora,1760.6582068585315,0,56829.82520875371,367.9640859659834,4.7848642680342905,4.7848642680342905,1760.6582068585315,56829.82520875371,43480.246,56261.526956666174,0,1.0,609.610279928575,0.19465600928515794,9.747711529783041e-09,22302.6775,4.0,19393.96761265777,1.700250954192671e-07,1803.7898765863363,0,1,0.9627411635496828,0.5850000000000003,0.5085652417456653,0.19465600928515794,338,13,0.0,351.0,0.6492997849065846,0.528056561080393,0.009666031492656225,658.0564425869242,4.393490430725451,662.4499330176496
